,k,iteration,H,cost,converged,R1,R2
0,0,0,2.407759,-2.4076731,,-0.006883979,0.0062009
1,1,50,2.3173113,-0.8850156,,0.0026251078,0.0046641957
2,1,100,2.3024836,-0.88613164,,0.0026213527,0.0046320134
3,1,150,2.353282,-1.2290277,,0.00023251772,0.00473614
4,1,200,2.279149,-1.1234065,,0.0006502867,0.0047636097
5,1,250,2.293273,-0.9754877,,0.0013955235,0.0049404674
6,1,300,2.2874615,-0.7256969,,0.0024879575,0.005004534
7,1,350,2.2993686,-0.9170923,,-0.0006082654,0.005222599
8,1,400,2.313073,-0.8053353,,0.0014588237,0.0052940142
9,1,450,2.2894025,-0.024270058,,-0.0037768483,0.0055711814
10,1,500,2.2100403,2.9258964,,-0.008649826,0.005281974
11,1,550,2.2472482,-1.0585144,,0.0012954473,0.0047006905
12,1,600,2.1884973,2.423022,,0.008760154,0.003935744
13,1,650,2.2213624,-1.1925502,,0.0002564788,0.0045288475
14,1,700,2.2204633,-1.1366767,,0.0010969639,0.004524644
15,1,750,2.2550788,-0.6600292,,-0.0007969737,0.0055915853
16,1,800,2.2742434,-0.30213237,,-0.0012158155,0.006161494
17,1,850,2.2524595,-0.75728,,-0.0018354058,0.0051512015
18,1,900,2.270271,-0.6932378,,0.001753211,0.0053354395
19,1,950,2.3310812,-0.94943905,,-0.0007863641,0.005197545
20,1,1000,2.1319976,-1.1909311,,-0.0014029145,0.00410526
21,1,1050,2.0329816,-0.5800016,,-0.0037078857,0.003912951
22,1,1100,2.1496334,-0.77332234,,-0.002725482,0.004483076
23,1,1150,2.0981617,-1.3968086,,-0.00073421,0.0036726007
24,1,1200,2.133719,-1.2713478,,0.00016361475,0.0041497773
25,1,1250,2.0766506,1.1301632,,0.007176399,0.0035546552
26,1,1300,2.1234035,-0.30015516,,-0.0040795803,0.0044521894
27,1,1350,2.063807,9.290272,,-0.013964117,0.0056643626
28,1,1400,2.0380797,-1.018653,,-0.0024725795,0.0037782118
29,1,1450,2.0921905,-1.0739868,,-0.001967609,0.004061107
30,1,1500,1.8528485,0.5108664,,-0.005843878,0.0036226222
31,1,1550,1.6985508,3.5944014,,0.010112703,0.0018953321
