,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,53.832375,-47.876972,,-0.038033515,1.2912416,0.66806376,1.9596791
1,1,50,47.541866,1173.0076,,0.035904527,0.96852493,0.5104095,1.1141146
2,1,100,44.10641,653.28107,,-0.09181008,0.7847595,0.3967488,0.7829998
3,1,150,40.285053,353.86646,,-0.037065774,0.6238544,0.35065952,0.5241877
4,1,200,38.013474,173.58679,,-0.14082813,0.4714992,0.30735657,0.2942591
5,1,250,35.705048,117.175705,,-0.11670709,0.39164126,0.2764902,0.24962226
6,1,300,18.53264,17.090578,,-0.16955411,0.07699299,0.18113825,0.061309516
7,1,350,14.203286,11.573628,,-0.14367434,0.06019211,0.15779275,0.0488863
8,1,400,13.088484,11.658964,,-0.13824195,0.034496784,0.16092432,0.05742295
9,1,450,13.145779,3.5923328,,-0.11974159,0.031456947,0.12910017,0.03849387
10,1,500,11.844878,-2.184742,0,-0.055163145,0.035425663,0.11374639,0.04565172
11,2,550,6.3138356,23.72054,,-0.03150159,0.021003366,0.13180642,0.04598792
12,2,600,6.4887233,17.645996,,-0.032744795,0.025081158,0.10848695,0.03689021
13,2,650,4.929933,12.685418,,0.028015316,0.03620386,0.09002715,0.038962238
14,2,700,5.407771,17.660954,,0.0026247501,0.016680598,0.11523269,0.041244514
15,2,750,7.757556,21.87297,,-0.003611803,0.059967637,0.120008856,0.061050817
16,2,800,6.568235,14.472247,,0.0077773333,0.041923523,0.09714489,0.04761024
17,2,850,5.5246477,11.04631,,-0.03133583,-0.028437495,0.08805914,0.019200474
18,2,900,5.698098,11.706682,,0.018204331,0.009834886,0.09418303,0.040839434
19,2,950,7.563773,8.513254,,-0.02247566,-0.018196821,0.08775593,0.02177617
20,2,1000,5.156163,10.066191,0,0.04967618,-0.020240426,0.09523812,0.030701123
21,3,1050,6.070957,24.854305,,0.007908046,-0.025363922,0.07670976,0.018798932
22,3,1100,4.571495,17.636093,,-0.0028511882,-0.039535522,0.05529339,0.017711699
23,3,1150,2.6684272,33.212,,0.046347678,-0.0007638931,0.0774021,0.027920656
24,3,1200,2.4940386,31.472887,,-0.023109466,-0.05337107,0.06702216,0.033938788
25,3,1250,1.3779706,20.551481,,-0.006788641,-0.0100387335,0.058888666,0.02114281
26,3,1300,-2.5756128,35.34485,,0.036224186,0.0046818256,0.07671288,0.020634994
27,3,1350,0.4327056,46.011246,,0.042332888,0.026074886,0.092615396,0.033612102
28,3,1400,1.5758249,31.754599,,-0.005969405,-0.013687491,0.079098195,0.029619731
29,3,1450,-0.9763285,18.122858,,-0.015074551,-0.029896498,0.04817681,0.0063501373
30,3,1500,-4.872637,38.23472,0,0.035754204,0.015187383,0.0760784,0.023121193
31,4,1550,-18.053251,80.451996,,0.044736028,0.0052946806,0.041821115,0.014551088
32,4,1600,-22.360422,70.45815,,-0.07037637,-0.017807007,0.013607174,0.023715727
33,4,1650,-25.253778,29.397518,,-0.007668525,0.005036354,0.0019488856,0.011815764
34,4,1700,-26.590952,40.118813,,-0.031188577,-6.878376e-05,0.011650473,0.011428803
35,4,1750,-23.795845,39.738697,,0.0024988651,-0.0032883883,0.02200675,0.0028306618
36,4,1800,-25.682095,37.69554,,-0.017953187,-0.026063442,0.011273645,0.007252224
37,4,1850,-22.46648,43.093803,,0.0077153444,-0.0013549328,0.021287516,0.015708193
38,4,1900,-22.811584,33.082817,,-0.025030106,-0.029946804,0.0065287948,0.00062621385
39,4,1950,-20.325483,22.635437,,0.0019695163,-0.012897968,0.0037580878,-0.0026040077
40,4,2000,-23.794395,32.742046,1,-0.020006865,-0.01824367,0.007285975,0.011656672
