,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,108.18387,172.99078,,0.28544325,3.9622407,1.5393666,16.21802
1,1,50,95.67537,72912.01,,0.37342566,3.3230243,1.1200899,11.557631
2,1,100,85.173164,34547.758,,0.24436808,2.7388973,0.9384898,7.798963
3,1,150,77.055145,20520.48,,0.13597417,2.3746684,0.67454445,5.92305
4,1,200,70.89724,13635.018,,-0.014091641,2.1181207,0.6243911,4.7471395
5,1,250,65.80957,11295.217,,0.09152585,2.0188236,0.52391464,4.28527
6,1,300,-20.763096,864.4558,,-0.27890784,0.8852799,0.29059115,0.86106443
7,1,350,-100.95159,176.08295,,-0.20955315,0.27731395,0.14388193,0.09351565
8,1,400,-84.395355,128.17947,,-0.14065182,0.22634006,0.10477862,0.07467891
9,1,450,-67.96848,95.19215,,-0.13959679,0.16234195,0.08461924,0.038009807
10,1,500,-48.644344,61.44668,0,-0.092354745,0.111739635,0.05377023,0.04121025
11,2,550,-51.05625,55.77083,,0.02041006,0.033456087,0.032387093,-0.0044284426
12,2,600,-44.815117,46.546143,,-0.002574414,0.003998995,0.023895234,-0.016153935
13,2,650,-47.35732,43.12633,,0.024987936,-0.03736174,0.025853083,-0.014146186
14,2,700,-48.36215,42.602623,,0.026111424,-0.05431533,0.023926936,-0.02215666
15,2,750,-40.246387,39.979206,,0.010983944,-0.0077044964,0.025071554,-0.0036635622
16,2,800,-43.46741,40.753887,,-0.0035125315,-0.052787185,0.025408655,-0.0059625357
17,2,850,-38.018993,39.911324,,0.029170394,0.011265874,0.043666117,-0.013409752
18,2,900,-39.72444,37.59178,,0.023646533,-0.014979243,0.02911435,-0.021560613
19,2,950,-41.29799,39.25033,,-0.009450823,-0.04656887,0.024688222,-0.013970181
20,2,1000,-41.168335,38.453316,0,-0.0032476485,-0.03579569,0.015558913,-0.019744009
21,3,1050,-35.245403,41.98172,,0.030879617,0.066836715,0.02424854,-0.003714662
22,3,1100,-34.05155,40.09866,,0.0065237284,0.048805714,0.024272412,-0.018286232
23,3,1150,-41.14411,42.676342,,-0.014218748,-0.051638126,0.033460587,-0.016785983
24,3,1200,-37.702316,38.049866,,0.033839047,0.007915378,0.029961526,-0.008660134
25,3,1250,-40.238293,39.00814,,0.056710303,0.00637877,0.026210815,-0.0042378344
26,3,1300,-37.211952,38.88833,,0.004792273,0.0073440075,0.021041349,-0.008154761
27,3,1350,-42.907997,43.282883,,-0.0032254457,-0.039520264,0.029322684,-0.011536993
28,3,1400,-36.29707,41.60524,,0.058780015,0.061424732,0.03342826,-0.019047953
29,3,1450,-39.141933,41.100193,,0.05942124,0.030807853,0.035270214,-0.0003687702
30,3,1500,-36.5871,36.54016,0,0.03187412,0.008622408,0.024446249,-0.012854304
31,4,1550,-37.257168,47.78121,,-0.046183348,-0.0011023283,0.024036929,-0.0038105808
32,4,1600,-41.728016,50.84114,,0.04828036,0.014708042,0.035523437,-0.00046193227
33,4,1650,-35.18501,48.623295,,0.013980925,0.043773174,0.0371013,-0.011678826
34,4,1700,-39.98365,46.273766,,-0.020843506,-0.032584667,0.030495636,-0.0048455447
35,4,1750,-32.1725,48.98645,,-0.008435845,0.054852605,0.033900432,2.4683774e-05
36,4,1800,-40.629005,42.905098,,0.024161696,-0.011478782,0.022807062,-0.011788834
37,4,1850,-40.88938,44.578213,,-0.018013388,-0.027180195,0.017537333,-0.017359763
38,4,1900,-35.78838,61.193493,,0.063215494,0.06863439,0.03685093,0.0030137002
39,4,1950,-35.54776,41.823357,,-0.0031720698,0.017623782,0.026446551,0.0038529932
40,4,2000,-38.485775,45.216934,1,0.016968131,0.009278774,0.037333906,-0.0026215687
