,k,iteration,H,cost,converged,R1,R2
0,0,0,2.4057505,-2.405693,,-0.0052955747,0.005418273
1,1,50,2.1633072,-0.16834462,,0.0052306056,0.0035411888
2,1,100,2.3418996,-0.8117616,,-0.001262188,0.00538606
3,1,150,2.1478732,-0.5379747,,-0.003567636,0.0044124755
4,1,200,2.1458697,1.0420976,,0.00705868,0.0037328782
5,1,250,2.2667837,1.2222676,,-0.0068796873,0.004738241
6,1,300,2.2832491,-1.3683536,,-7.5519085e-05,0.004276939
7,1,350,2.2286325,0.42074347,,-0.0057939887,0.004406497
8,1,400,2.2230887,-1.0835716,,0.00049740076,0.00474794
9,1,450,2.2208757,-0.7152407,,0.0037862062,0.0039720703
10,1,500,2.2168586,1.2797983,,0.007240951,0.004183511
11,1,550,2.0256913,7.66473,,0.013727844,0.002314032
12,1,600,2.0949814,-1.0804254,,0.0029972196,0.0033627069
13,1,650,1.8843848,2.2146893,,0.008833289,0.0019885884
14,1,700,1.9271274,0.28339267,,-0.0056599975,0.0034892447
15,1,750,1.9166424,1.3115079,,-0.0070047975,0.0039364733
16,1,800,1.9382064,0.25996852,,-0.005273998,0.004018513
17,1,850,1.9290234,-1.1757021,,-0.0017495751,0.0034648827
18,1,900,1.8225857,-1.396294,,0.0002797842,0.0029064678
19,1,950,1.9698983,-1.085238,,-0.0023260117,0.0035046935
20,1,1000,1.8802502,-0.8313794,,0.0033810139,0.003089686
21,1,1050,1.881496,-0.64105487,,0.0039603114,0.003020721
22,1,1100,1.933385,-0.31067026,,0.0047234297,0.0031848876
23,1,1150,1.847677,-1.3796276,,0.0015015006,0.002665799
24,1,1200,1.5875326,8.937979,,0.014284074,0.0025446909
25,1,1250,1.6338769,3.2667475,,0.009442389,0.0029755305
26,1,1300,1.7173321,-0.7602072,,0.0003194809,0.004363534
27,1,1350,1.8129159,0.026514888,,0.0048434734,0.0036509424
28,1,1400,1.8197641,-0.7852906,,0.00029355288,0.0045390856
29,1,1450,1.8379769,-0.31761098,,-0.003217101,0.0044785687
30,1,1500,1.7879457,-1.0191638,,-7.2956085e-05,0.0039204992
31,1,1550,1.9160999,1.2163352,,-0.005892217,0.005284929
32,1,1600,1.7721165,0.007810831,,0.004331231,0.004103533
33,1,1650,1.8686752,1.116564,,-0.0059839487,0.0048884703
34,1,1700,1.8843007,2.66782,,-0.008001804,0.0051974556
35,1,1750,1.9126043,-0.98399496,,-4.839897e-05,0.0043092743
36,1,1800,1.901846,-1.0576549,,0.0008620024,0.0040175584
37,1,1850,1.8797339,-0.73359084,,-0.0023036003,0.004197176
38,1,1900,1.8694894,1.2197025,,-0.0060151815,0.005059785
39,1,1950,1.9177411,7.205203,,-0.012257695,0.0056751906
40,1,2000,1.8303113,0.32866406,,-0.0040023327,0.005211606
41,1,2050,1.8611581,-0.4961307,,-0.0015710592,0.004983204
42,1,2100,1.7740262,-0.32316077,,-0.000757277,0.0053332765
43,1,2150,1.7875077,-0.14021158,,-0.002199471,0.0053017214
44,1,2200,1.8024544,1.2753576,,-0.005501151,0.0055940663
45,1,2250,1.811492,1.3962653,,-0.0056918263,0.005635447
46,1,2300,1.7422665,1.5691141,,0.006888628,0.004332946
