,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,4.322337,0.03863716,,-0.34857637,-1.2740456,0.115324765,1.6133744
1,1,50,1.0273287,476.17572,,0.34875053,-0.53881335,0.4526763,0.58098495
2,1,100,-0.1874957,369.97034,,0.37488478,-0.47598743,0.40396202,0.45746887
3,1,150,-7.1654005,157.88704,,0.24801558,-0.30608642,0.20022452,0.32581097
4,1,200,-13.874729,34.069656,,0.01578486,-0.09836471,0.07611476,0.15707201
5,1,250,-9.936912,22.320074,,0.032099307,-0.106327415,0.047508933,0.10086298
6,1,300,-12.19906,17.568447,,-0.006909132,-0.029738426,0.055739842,0.0818519
7,1,350,-10.065431,13.713618,,0.056811452,-0.013055682,0.034122422,0.052288085
8,1,400,-9.878997,11.431151,,0.029877424,0.00054621696,0.034948274,0.031463772
9,1,450,-9.59056,11.2387085,,0.038575947,-0.009904027,0.02738472,0.030986778
10,1,500,-9.392309,12.958966,0,0.061788976,-0.010096073,0.04094682,0.03920286
11,2,550,-9.903552,8.921088,,-0.08482444,-0.017524123,0.0023381487,0.0055329204
12,2,600,-9.630877,8.53759,,-0.05764386,-0.019920468,0.006343104,0.003131859
13,2,650,-8.313041,8.848153,,-0.047207475,-0.052159548,-0.0035394728,0.01291094
14,2,700,-9.171357,6.9679585,,-0.06959045,0.0069829226,-0.005101498,-0.0021748543
15,2,750,-9.162691,6.797393,,-0.075767875,0.014783978,-0.009010233,-0.005065128
16,2,800,-7.9341373,7.036989,,-0.006554723,-0.0016131401,-0.015034314,-0.0007368773
17,2,850,-8.0696745,5.6422415,,-0.06741741,-0.021675467,-0.013528395,-0.017167225
18,2,900,-8.398735,5.5266285,,-0.083105326,0.003894329,-0.018285953,-0.019639164
19,2,950,-7.5583167,5.2100306,,-0.065421075,-0.015760899,-0.0058748573,-0.01629164
20,2,1000,-6.91345,5.6738615,0,-0.041816533,-0.044192553,-0.014570937,-0.014458209
21,3,1050,-6.730852,11.940189,,0.03149879,-0.020007491,-0.0005710423,0.013814464
22,3,1100,-7.2467656,8.862829,,0.024730444,0.0027889013,0.0031520948,-0.004146237
23,3,1150,-6.8611145,8.806119,,0.012692809,-0.015906334,-0.002888184,0.0020527542
24,3,1200,-6.9196916,7.2454686,,-0.011646509,-0.0042791367,0.0023152456,-0.0028006285
25,3,1250,-7.873607,12.513032,,0.015437961,0.06032741,-0.009198956,-0.006758686
26,3,1300,-6.5374975,8.623531,,0.023355365,-0.0024415255,0.0079401955,0.0017248839
27,3,1350,-6.7431583,10.769874,,-0.015924603,-0.027585149,-0.0065502077,0.015968248
28,3,1400,-6.823066,6.339403,,-0.006843984,0.009799242,-0.001253996,-0.007882044
29,3,1450,-6.932044,6.5623665,,-0.002201587,0.0037629604,-0.0076581016,-0.0052375905
30,3,1500,-7.5684886,16.728674,0,-0.07408181,0.009634733,0.0018847734,-0.009401035
31,4,1550,-8.683228,32.205826,,-0.035560697,0.015551448,-0.0028048232,0.016320765
32,4,1600,-8.855514,80.66374,,0.052149057,0.09007096,-0.007270213,-0.009251919
33,4,1650,-9.62919,38.01067,,-0.011562526,0.051497817,-0.018720254,-0.013106436
34,4,1700,-9.409565,36.080986,,0.07650995,0.0010043383,0.0013223141,0.011638917
35,4,1750,-8.640114,18.18128,,0.051725864,0.016160011,-0.010183264,-0.0030307956
36,4,1800,-8.570692,17.722212,,-0.020133436,-0.0030076504,-0.006547898,-0.0028910115
37,4,1850,-8.365648,9.057232,,0.02028358,-0.008639097,0.012799293,0.008966349
38,4,1900,-9.170713,20.032772,,0.030219555,0.035838723,-0.017070595,-0.0066930763
39,4,1950,-7.643812,15.133957,,0.0024864078,-0.026914954,-0.003204342,0.016377322
40,4,2000,-8.602847,32.709892,1,-0.033841163,-0.02485764,-0.0063414797,0.005232118
