,k,iteration,H,cost,converged,R1,R2
0,0,0,2.3897943,-2.3897288,,-0.0056725144,0.005784706
1,1,50,2.3604972,0.95498705,,-0.0059764385,0.005530992
2,1,100,2.3906045,0.6513858,,-0.005457163,0.005573076
3,1,150,2.2840743,-1.3741732,,0.00035351515,0.0042512408
4,1,200,2.2775533,-1.2089223,,0.0006955862,0.0045704246
5,1,250,2.2958083,-1.3211889,,0.00062298775,0.0043708435
6,1,300,2.2375944,0.39037395,,0.0059533715,0.0041372376
7,1,350,2.2652094,5.087182,,-0.010868251,0.005378563
8,1,400,2.2186341,-1.1069833,,0.0024553537,0.004025451
9,1,450,2.2353013,-0.90010536,,-0.0023261309,0.0046144375
10,1,500,2.104915,-0.7500658,,0.0039367676,0.0034057074
11,1,550,2.2609565,-1.3223643,,0.0012477636,0.0041490877
12,1,600,2.250519,-1.1369532,,-0.0014787316,0.004481592
13,1,650,2.2910464,-0.55383515,,-0.0035207272,0.004727442
14,1,700,2.1910703,-1.3124173,,0.00018554926,0.004187915
15,1,750,2.3064086,-0.9850879,,-0.0016864538,0.00485616
16,1,800,2.2644167,0.54101515,,0.006215155,0.004180967
17,1,850,2.3407726,-0.99721205,,0.0016127229,0.0049264934
18,1,900,2.2538745,-1.3835483,,-0.0005760789,0.0041321493
19,1,950,2.1678805,-1.2962244,,0.0016634464,0.0038296306
20,1,1000,2.2436016,-0.9512441,,0.0029768348,0.0041213594
21,1,1050,2.2356284,-1.3454723,,0.001111567,0.0040703244
22,1,1100,2.231266,-0.5870433,,0.0044175386,0.0036564744
23,1,1150,2.2091656,69.35064,,-0.036737442,0.009030866
24,1,1200,2.2093055,19.765415,,-0.019840479,0.006771245
25,1,1250,2.1810215,5.4603786,,-0.010754108,0.006097306
26,1,1300,2.177171,10.026544,,-0.014334679,0.0062121875
27,1,1350,2.2356806,12.162516,,-0.0156641,0.0065268558
28,1,1400,2.232759,13.19006,,-0.01637882,0.0063396073
29,1,1450,2.2401536,4.6790447,,-0.010473192,0.0053568864
30,1,1500,2.2340882,1.7796538,,-0.0068279505,0.005801201
31,1,1550,2.3262281,4.19521,,-0.009511888,0.0063208183
32,1,1600,2.2320514,5.688573,,-0.010920107,0.0062580933
33,1,1650,2.229329,4.9654727,,-0.010356724,0.0060526263
34,1,1700,2.300768,0.8514836,,-0.005650282,0.0055784713
35,1,1750,2.2963188,17.03637,,-0.018396974,0.006942989
36,1,1800,2.280049,3.0024583,,-0.008490264,0.0057935794
37,1,1850,2.275031,0.3220222,,-0.0035493374,0.006272421
38,1,1900,2.273233,0.038564444,,-0.0033480525,0.005918318
39,1,1950,2.1899369,-0.55749536,,-0.0018823147,0.005394972
40,1,2000,2.201387,1.17293,,-0.0059681535,0.0056451294
41,1,2050,2.224804,-0.5728539,,0.0034761429,0.0045777103
42,1,2100,2.233344,-0.44276214,,-0.0028009415,0.0052883234
43,1,2150,2.252684,1.7537999,,-0.006605208,0.0060415985
44,1,2200,2.1582205,0.50615287,,0.005645454,0.004627777
45,1,2250,2.1980805,-0.28859532,,-0.0029796958,0.005413974
46,1,2300,2.1267734,0.19320059,,0.005018711,0.0046056504
47,1,2350,2.1675403,-0.9069084,,-0.00041544437,0.0050040027
48,1,2400,2.1676037,-0.8758955,,-0.00051909685,0.005056155
49,1,2450,2.1686296,-0.5744339,,-0.0033320189,0.00455868
50,1,2500,2.1427429,4.9614544,,-0.010435224,0.005761081
51,1,2550,2.1487048,-0.7392751,,-0.0002861619,0.0053015756
52,1,2600,2.214579,8.271465,,-0.012828112,0.006720151
53,1,2650,2.154862,2.3145742,,-0.0067713857,0.006598262
54,1,2700,2.2966683,10.633401,,-0.014456332,0.007043853
55,1,2750,2.2424543,3.4012978,,-0.008244932,0.006700458
56,1,2800,2.2281404,4.1811256,,-0.009220064,0.006570825
57,1,2850,2.2858763,6.158395,,-0.0113915205,0.0062544933
58,1,2900,2.2648244,1.6943662,,-0.0066785812,0.0058805067
59,1,2950,2.1669102,2.346314,,-0.007232845,0.006160393
60,1,3000,2.1054523,1.6965709,,0.00741446,0.0045897984
61,1,3050,2.1233375,0.37316823,,-0.0037233233,0.0060055787
62,1,3100,2.1274316,-0.36536515,,0.0027563572,0.0052577397
63,1,3150,2.0918424,-0.44901192,,-0.0017683506,0.0054524806
64,1,3200,2.087582,-0.22913086,,0.0035848022,0.0049313507
65,1,3250,2.156473,-0.61474,,0.00060772896,0.00551954
66,1,3300,2.1766417,-0.3602469,,0.003712058,0.0047485284
67,1,3350,2.089116,1.5939646,,0.007362902,0.004410134
68,1,3400,2.1582856,0.94503045,,0.0063367486,0.004681018
69,1,3450,2.1006613,-1.0013769,,0.0010676384,0.004565724
70,1,3500,2.0968719,-1.1990992,,-0.0005129576,0.004206225
71,1,3550,2.132578,-1.0668287,,0.00012624264,0.004615089
72,1,3600,2.075443,1.5399127,,0.007255256,0.0044349036
73,1,3650,2.0867326,1.5479906,,0.0076363683,0.0037921425
74,1,3700,2.1118562,1.8393068,,0.0078805685,0.00411338
75,1,3750,2.1982467,1.8650143,,0.0077552795,0.0045957435
76,1,3800,2.1264706,-0.93979156,,-0.00058436394,0.004836538
77,1,3850,2.1142008,-0.22120535,,0.004186094,0.004509604
78,1,3900,2.1241918,2.3931608,,0.008566856,0.0041177687
79,1,3950,2.1739664,0.36859894,,0.0053608418,0.0047024125
80,1,4000,2.0921547,-0.86146533,,0.0025631785,0.0042478116
81,1,4050,2.1330044,-1.1765981,,0.00065010786,0.0043249843
82,1,4100,2.082836,-0.20410311,,-0.0041993856,0.004465402
83,1,4150,2.167401,-0.5334145,,0.0034601092,0.0045505357
84,1,4200,2.1917465,0.5102887,,-0.0054989457,0.0048787603
85,1,4250,2.0966277,0.6901674,,0.006206274,0.0041494654
86,1,4300,2.1543052,-1.1136411,,0.0003953576,0.0045449943
87,1,4350,2.1196806,-0.022827625,,0.0043855906,0.004764836
88,1,4400,2.1721184,-1.1280429,,0.00014150143,0.004567438
89,1,4450,2.101393,0.6272268,,0.006209314,0.0040021017
90,1,4500,2.16214,0.32710218,,-0.0048282743,0.005145154
91,1,4550,2.2832162,0.4407065,,-0.0042907596,0.0060056504
92,1,4600,2.008947,14.4131775,,0.017762005,0.003599119
93,1,4650,2.020784,18.627748,,0.019884348,0.004193253
94,1,4700,1.849805,38.69536,,0.028315246,0.003024913
95,1,4750,1.952023,21.090322,,0.021155953,0.003643148
96,1,4800,1.9148937,4.2933383,,0.010187149,0.0045151557
97,1,4850,1.985003,3.0901036,,0.008743405,0.005005496
98,1,4900,2.0321383,-0.4475956,,0.00036352873,0.005617713
99,1,4950,2.1241443,-0.03216815,,-0.003501892,0.0054384074
100,1,5000,2.0116892,2.2522554,0,0.007999778,0.004613291
101,2,5050,2.0802696,20.420826,,-0.009316802,0.006865344
102,2,5100,2.0324726,12.791125,,0.0035928488,0.0057870364
103,2,5150,1.955942,14.818367,,0.004892051,0.005304376
104,2,5200,1.9270084,8.430834,,-0.00044947863,0.0062436494
105,2,5250,1.990519,7.615224,,-0.0019791722,0.006151348
106,2,5300,2.1450653,9.68594,,0.0023382306,0.00560428
107,2,5350,2.0768507,9.670416,,-0.005411446,0.00608739
108,2,5400,2.1711688,7.041395,,-0.0033527017,0.0058867624
109,2,5450,2.112207,7.557377,,0.0003733635,0.005778146
110,2,5500,2.091945,7.7061834,,0.0010530949,0.0055548456
111,2,5550,2.1146305,11.944375,,0.004412234,0.0047211074
112,2,5600,2.1376565,5.457907,,-0.0035043955,0.0052532656
113,2,5650,2.2000976,6.5623617,,0.0013006926,0.005031176
114,2,5700,2.2083664,6.4824505,,0.0019434094,0.004611569
115,2,5750,2.2744079,7.4456806,,-0.003942609,0.0059287976
116,2,5800,2.2561507,20.208622,,-0.009961724,0.006213078
117,2,5850,2.1683526,5.9811764,,-0.002993524,0.005561614
118,2,5900,2.249321,8.919964,,-0.005021274,0.006061102
119,2,5950,1.8178345,124.14351,,-0.025184095,0.008727557
120,2,6000,0.45214447,99.759155,,-0.022188067,0.008787811
121,2,6050,0.20565856,251.886,,-0.035073638,0.01195847
122,2,6100,1.7659355,138.64235,,-0.025948584,0.010415344
123,2,6150,1.5655655,41.824215,,-0.012945056,0.008970084
124,2,6200,1.1377758,50.285515,,-0.0139302015,0.009806392
125,2,6250,1.3795123,20.350632,,-0.0056354403,0.008884796
126,2,6300,1.1610414,35.677788,,-0.010509908,0.009668165
127,2,6350,1.6666882,65.29006,,-0.016610146,0.010100818
128,2,6400,0.18035805,33.9129,,-0.009762943,0.009595262
129,2,6450,0.8794435,44.356453,,-0.012829781,0.009534243
130,2,6500,1.1178675,15.707205,,-0.00032818317,0.0081558395
131,2,6550,1.4133651,18.132378,,-0.0039073825,0.008817651
132,2,6600,1.1806656,23.321972,,-0.0070183873,0.008978723
133,2,6650,1.2014596,17.092875,,-0.0013316274,0.008662733
134,2,6700,1.0959755,23.02783,,0.004311979,0.008126148
135,2,6750,1.283378,15.752348,,-0.0016880035,0.00835516
136,2,6800,1.2496675,24.04837,,-0.0061083436,0.009567739
137,2,6850,1.4258163,17.619072,,-0.0025321245,0.008860226
138,2,6900,1.511195,17.70094,,-0.0024844408,0.008904304
139,2,6950,1.1404412,17.526138,,0.0014143586,0.008174344
140,2,7000,0.92868894,34.232086,,-0.009359658,0.010114704
141,2,7050,1.3615723,27.348396,,-0.008620322,0.009096086
142,2,7100,1.3535566,17.74116,,0.00079900026,0.008488743
143,2,7150,1.2277602,22.48781,,0.0038955808,0.008288635
144,2,7200,1.3071634,17.529459,,0.00054115057,0.008493225
145,2,7250,1.4600061,18.447493,,0.0026082993,0.007991704
146,2,7300,1.4858209,24.149414,,0.0050728917,0.007983476
147,2,7350,1.4777948,17.464481,,0.00016498566,0.008611634
148,2,7400,1.452532,23.630497,,0.004855633,0.007997968
149,2,7450,1.4704863,22.689796,,0.004917264,0.0076944777
150,2,7500,1.69187,30.287674,,-0.009572506,0.009233398
151,2,7550,1.7755765,18.273985,,-0.005451858,0.008524592
152,2,7600,1.6690308,19.6359,,0.0035173893,0.007869626
153,2,7650,1.6138257,29.042442,,-0.009023786,0.009300238
154,2,7700,1.7081262,14.788269,,-0.0033198595,0.008124054
155,2,7750,1.5358604,17.086458,,0.0005877614,0.008425054
156,2,7800,1.3119233,15.374139,,0.000957191,0.0077918204
157,2,7850,1.6499974,23.752924,,0.0055695176,0.0075096893
158,2,7900,1.7333157,56.675674,,-0.015060484,0.010107103
159,2,7950,1.3605827,19.482922,,0.0030816793,0.007996789
160,2,8000,1.4278293,17.338232,,-0.0029497743,0.008759197
161,2,8050,1.3364674,17.076347,,-0.0029534698,0.008669345
162,2,8100,1.727219,20.825298,,0.0041881204,0.007779782
163,2,8150,1.4471903,19.039478,,0.0031502247,0.007859947
164,2,8200,1.5221661,19.479845,,0.0028274655,0.0081759915
165,2,8250,1.7756346,12.455118,,-0.0014124513,0.0075724176
166,2,8300,1.4911193,18.098644,,-0.006662488,0.007876596
167,2,8350,0.8125496,25.100502,,-0.0058802366,0.009793756
168,2,8400,1.8270814,25.810627,,-0.007906854,0.0092691
169,2,8450,1.4283919,19.659101,,0.0027890205,0.008218614
170,2,8500,1.2526332,15.859025,,-0.004470527,0.008054524
171,2,8550,1.555863,17.925617,,0.0024102926,0.007972856
172,2,8600,1.3101734,18.018112,,-0.0023460984,0.008938829
173,2,8650,1.6856759,20.682617,,-0.0073829293,0.00823789
174,2,8700,1.5087949,15.814044,,-0.0030660033,0.008375982
175,2,8750,1.3052754,29.346674,,0.006903887,0.007752376
176,2,8800,1.5122802,19.428148,,0.0036706924,0.0076714125
177,2,8850,1.2633024,24.318796,,0.005168736,0.007893801
178,2,8900,1.3727789,17.446453,,-0.00022566319,0.008658813
179,2,8950,1.145282,17.610027,,-0.0014066696,0.0087842075
180,2,9000,1.5519648,18.031132,,-0.0035614967,0.0088869445
181,2,9050,1.5453293,16.74379,,-0.00037574768,0.008549126
182,2,9100,1.3646417,16.365927,,-0.0006400943,0.008445301
183,2,9150,1.6325971,27.356745,,0.006897688,0.007279279
184,2,9200,1.3348,19.984789,,-0.0047870874,0.009052544
185,2,9250,-24.233742,40.936497,,0.0016799569,0.007524352
186,2,9300,1.6492847,18.842987,,-0.0028782487,0.009191718
187,2,9350,1.6152219,15.164174,,0.00047791004,0.0079618925
188,2,9400,1.594815,26.689487,,-0.008598506,0.00900593
189,2,9450,1.5213556,17.259901,,0.0010961294,0.008315074
190,2,9500,1.5996642,19.89598,,-0.0066496134,0.008395957
191,2,9550,1.6146495,16.164333,,-0.0011376739,0.008515252
192,2,9600,1.5109181,20.270248,,0.0040120482,0.0076836287
193,2,9650,1.7382818,21.715895,,0.0043084025,0.007946434
194,2,9700,1.6139483,14.324957,,0.0016764998,0.00730293
195,2,9750,1.7014242,18.045116,,-0.006883085,0.0078031044
196,2,9800,1.7645586,26.202158,,-0.009191155,0.008513631
197,2,9850,0.8584396,22.646906,,-0.0069074035,0.008785163
198,2,9900,1.6111679,30.338566,,-0.009425044,0.0093322145
199,2,9950,1.5484276,52.39869,,-0.0145510435,0.009688052
200,2,10000,1.2673178,18.204973,0,-0.005023718,0.008518708
201,3,10050,0.48928276,95.823364,,0.0027197003,0.008670395
202,3,10100,1.2497535,165.51315,,-0.0076773763,0.009571612
203,3,10150,0.60343504,93.67992,,0.0014518499,0.008708003
204,3,10200,1.251964,116.101105,,-0.0023501515,0.009559543
205,3,10250,1.1817524,93.21802,,-0.0013610721,0.00853353
206,3,10300,1.2876084,94.10541,,0.0025357604,0.00864959
207,3,10350,1.4249809,86.55053,,0.0010820031,0.008365372
208,3,10400,1.3738089,74.09825,,0.0017698407,0.0075684986
209,3,10450,1.622828,75.98304,,0.0041722655,0.007160838
210,3,10500,1.5876039,72.70051,,0.00073957443,0.007545831
211,3,10550,1.3099661,112.21356,,0.0079497695,0.007409071
212,3,10600,1.1354451,101.2529,,-0.0021634698,0.008801647
213,3,10650,1.489613,79.71345,,0.0022589564,0.007861243
214,3,10700,-0.46790877,92.50477,,0.0044943094,0.007949678
215,3,10750,1.5976045,80.75528,,0.0065348744,0.0062976833
216,3,10800,1.5642662,206.17978,,-0.012221515,0.0074655055
217,3,10850,1.2194531,135.07852,,-0.0058559775,0.009117727
218,3,10900,0.97417235,101.65055,,-0.0016421676,0.008937527
219,3,10950,1.131372,105.31078,,-0.0033467412,0.008656236
220,3,11000,0.64494383,92.150764,,-0.00026375055,0.008598937
221,3,11050,0.7689117,109.34578,,0.0008381605,0.009584276
222,3,11100,0.31799906,137.93942,,-0.0051741004,0.009585099
223,3,11150,0.23849507,119.91899,,-0.0025289655,0.009657771
224,3,11200,0.6651476,91.08489,,0.0034179091,0.008259993
225,3,11250,0.34132385,138.25812,,-0.0049327016,0.009718996
226,3,11300,0.3307126,125.958755,,-0.0039287806,0.009512349
227,3,11350,0.5428582,169.38385,,-0.0066649914,0.010378723
228,3,11400,0.27761158,109.47721,,0.0061877966,0.008264067
229,3,11450,-0.11888136,193.13678,,-0.008004069,0.010656883
230,3,11500,0.6787126,101.35051,,-0.0016778708,0.008897084
231,3,11550,0.41116127,123.25691,,-0.0045306683,0.009116941
232,3,11600,0.27763772,144.95587,,-0.005043447,0.010004841
233,3,11650,0.5955328,101.876816,,-0.0014821887,0.0089617735
234,3,11700,0.7889917,89.80128,,-0.00017726421,0.008480853
235,3,11750,0.7569901,80.83708,,0.001347959,0.007977199
236,3,11800,1.2349224,74.5452,,0.003235817,0.0073284577
237,3,11850,1.0678064,120.43935,,0.009450316,0.0066764983
238,3,11900,1.0781212,88.0025,,0.006522,0.0067755547
239,3,11950,1.3350077,125.44076,,0.009428561,0.007051608
240,3,12000,1.5748847,62.398315,,-0.00084638596,0.0067371684
241,3,12050,1.4770814,60.61807,,0.0036500692,0.006280336
242,3,12100,1.2949955,73.41109,,-0.003238678,0.006738619
243,3,12150,1.2501705,68.889496,,0.0051389337,0.0062354417
244,3,12200,1.5872937,64.078865,,-0.0009866357,0.006826684
245,3,12250,1.4907937,65.45642,,-0.0009378791,0.0069218636
246,3,12300,1.5980976,58.75023,,0.0019831657,0.0065456713
247,3,12350,1.3711112,83.84088,,-0.0029951334,0.007524961
248,3,12400,1.5786442,64.81725,,-0.00087463856,0.0068961903
249,3,12450,1.4252267,70.02218,,-0.0016722679,0.0070599276
250,3,12500,1.3530796,76.10027,,0.0035477877,0.007351358
251,3,12550,1.4328723,67.481,,-0.002607584,0.0065957177
252,3,12600,1.5765505,55.60667,,0.0014814734,0.006378062
253,3,12650,1.5179956,72.12385,,0.0061825514,0.005889967
254,3,12700,1.5172153,63.51939,,0.0027574897,0.006731188
255,3,12750,1.5198284,61.100166,,0.0022857785,0.006656837
256,3,12800,1.416373,98.33731,,0.008716166,0.005812738
257,3,12850,1.2244427,66.41487,,0.0019960403,0.00703871
258,3,12900,1.5001608,139.1084,,-0.008240342,0.0076440875
259,3,12950,1.3325046,128.47627,,-0.0076823235,0.0074549275
260,3,13000,1.5806061,64.46551,,-0.0011280775,0.0068246284
261,3,13050,1.4326944,55.85685,,-0.0012793541,0.006177788
262,3,13100,1.6940962,52.564407,,4.220009e-05,0.006168721
263,3,13150,1.4644148,37.923393,,0.0020924807,0.004921382
264,3,13200,1.5839505,22.521132,,0.0013081431,0.0036023445
265,3,13250,1.6326642,43.59558,,0.0049771667,0.0043002353
266,3,13300,1.6209744,25.86905,,0.002529323,0.0037168
267,3,13350,1.6381464,45.20864,,0.00557667,0.0040424326
268,3,13400,1.6999875,58.28061,,-0.0029585958,0.0058036805
269,3,13450,1.6827037,37.587753,,-0.0013815761,0.0047190287
270,3,13500,1.835652,44.48623,,-0.0011817813,0.0053643947
271,3,13550,1.5438962,105.602585,,0.010998726,0.0035348674
272,3,13600,1.5847538,35.84511,,-0.0012750626,0.004587744
273,3,13650,1.7809116,42.04005,,0.0041030645,0.0046524373
274,3,13700,1.7256688,34.699886,,0.00013881922,0.00476317
275,3,13750,1.5973153,41.999,,-0.002272427,0.004775224
276,3,13800,1.5236439,38.479343,,-5.221367e-05,0.005049845
277,3,13850,1.78254,47.77188,,0.0044850707,0.0049613453
278,3,13900,1.6895276,69.83093,,-0.0049030185,0.0055691656
279,3,13950,1.9120536,31.75006,,0.0008301735,0.004545493
280,3,14000,1.9872031,42.83517,,-0.0011717081,0.0052455645
281,3,14050,1.9069141,47.468056,,-0.0032615662,0.004792855
282,3,14100,1.8929379,48.786125,,-0.002170384,0.005405268
283,3,14150,1.8656536,48.00798,,0.0012109876,0.0058616777
284,3,14200,1.9495263,76.53293,,-0.0035865903,0.0068374597
285,3,14250,1.8487692,67.68317,,-0.003094077,0.0064426055
286,3,14300,1.4425156,52.10605,,0.004225135,0.0054126135
287,3,14350,1.8854761,62.98247,,-0.0031943321,0.006061289
288,3,14400,1.883118,68.60991,,0.0069776773,0.0050535738
289,3,14450,1.8051256,35.65599,,0.000490427,0.00487405
290,3,14500,1.8052444,36.415733,,-0.0019771457,0.0044175363
291,3,14550,1.8891098,45.890312,,-0.0023797154,0.005086
292,3,14600,1.8645571,66.8295,,-0.004791975,0.0054245926
293,3,14650,1.826141,55.17594,,-0.00383991,0.005101896
294,3,14700,1.7954489,45.84225,,-0.003351152,0.004588925
295,3,14750,1.8537009,59.664635,,-0.0042493343,0.005215034
296,3,14800,1.8497642,38.21029,,0.001630187,0.0050471765
297,3,14850,1.8173758,38.82974,,0.004818499,0.00396343
298,3,14900,1.762578,84.59902,,0.009339035,0.003961707
299,3,14950,1.8781842,33.110764,,0.0006837845,0.0046636015
300,3,15000,1.7838882,38.93851,0,0.0044251084,0.0042045624
301,4,15050,1.8814065,58.62579,,-0.0045128465,0.004877143
