,k,iteration,H,cost,converged,R1,R2
0,0,0,2.4159043,-2.4157786,,-0.009471118,0.00600375
1,1,50,2.1854463,-0.35510635,,-0.0038490295,0.0046681655
2,1,100,2.0547287,7.0606422,,0.013093412,0.0032969648
3,1,150,2.3197715,3.041159,,-0.008582413,0.0057931687
4,1,200,2.0874233,1.903893,,0.008191586,0.0035671075
5,1,250,1.8260983,6.713399,,-0.011125922,0.0068559325
6,1,300,1.3660046,43.64701,,0.029864669,0.0028916812
7,1,350,1.5279962,46.109425,,0.030731797,0.0028818506
8,1,400,1.4647152,50.044483,,0.03200686,0.0023968546
9,1,450,1.4897846,41.24285,,0.029090822,0.0028942763
10,1,500,1.4842498,37.990414,,0.027954876,0.002831636
11,1,550,1.5194068,51.42637,,0.03244704,0.0024708505
12,1,600,1.6402286,36.510895,,0.027495623,0.002648241
13,1,650,1.6202887,32.184326,,0.025859773,0.0027137478
14,1,700,1.6008077,26.429039,,0.023477018,0.003070273
15,1,750,1.5170592,30.67398,,0.02520901,0.0028855898
16,1,800,1.5931305,33.7498,,0.02642709,0.0029099141
17,1,850,1.5413156,35.338783,,0.0269835,0.0030810242
18,1,900,1.5011781,33.797607,,0.026462913,0.0023853825
19,1,950,1.5500543,34.24682,,0.026618242,0.0027215001
20,1,1000,1.6963619,19.943184,,0.02062875,0.0026917607
21,1,1050,1.530491,31.953709,,0.025768936,0.0023761285
22,1,1100,1.5800039,26.051336,,0.023326576,0.0029150816
23,1,1150,1.5332115,32.824146,,0.026065767,0.002779013
24,1,1200,1.5531598,20.535706,,0.020866096,0.0025265273
25,1,1250,1.4918828,35.242313,,0.027007699,0.0022952412
26,1,1300,1.5139248,24.605837,,0.022660911,0.0029796618
27,1,1350,1.539949,21.700935,,0.021361887,0.0029133242
28,1,1400,1.4431634,34.37462,,0.026673436,0.0022098487
29,1,1450,1.62586,20.374083,,0.020832598,0.0024498375
30,1,1500,1.5419986,34.656384,,0.026808023,0.002301639
31,1,1550,1.5058529,31.009253,,0.025365174,0.0026287036
32,1,1600,1.5609971,20.923649,,0.020982504,0.0030704183
33,1,1650,1.4551486,23.279318,,0.022047162,0.0029346193
34,1,1700,1.5551724,23.016027,,0.022004306,0.0026897104
35,1,1750,1.4143945,22.852232,,0.021843493,0.0028625783
36,1,1800,1.4249029,28.340805,,0.02423203,0.0028500683
37,1,1850,1.4308391,26.89694,,0.023621142,0.002932109
38,1,1900,1.4063672,29.71912,,0.024779558,0.0029126043
39,1,1950,1.4171337,20.726427,,0.020865679,0.00273764
40,1,2000,1.3449332,25.541521,,0.023024261,0.0027590636
41,1,2050,1.3934503,23.824612,,0.022261739,0.0029624621
42,1,2100,1.4712305,17.508995,,0.019252062,0.0029937653
43,1,2150,1.5087192,19.70814,,0.020396173,0.0028867451
44,1,2200,1.3266973,22.07169,,0.021457493,0.0027465806
45,1,2250,1.3834566,24.854347,,0.022769392,0.0025121486
46,1,2300,1.3957357,17.181877,,0.019070685,0.0028037922
47,1,2350,1.39057,20.03488,,0.02052784,0.0026677288
48,1,2400,1.4224744,20.172264,,0.020506918,0.003370618
49,1,2450,1.3002719,22.006044,,0.021450043,0.0024539782
50,1,2500,1.4034014,16.446205,,0.018644035,0.0030646552
51,1,2550,1.4182451,20.362314,,0.020723939,0.002475792
52,1,2600,1.4004965,8.205917,,0.013557494,0.0028849002
53,1,2650,1.3207587,17.936657,,0.01939255,0.003012864
54,1,2700,1.2167785,26.881609,,0.023594856,0.0022914014
55,1,2750,1.1833006,19.955534,,0.020231068,0.0036715865
56,1,2800,0.8774597,3.9894722,,-0.0065805316,0.007350866
57,1,2850,1.0085559,21.418999,,-0.018859684,0.009636565
58,1,2900,0.89306086,18.425095,,-0.017342031,0.009252949
59,1,2950,0.98909265,23.179758,,-0.019858718,0.009434422
60,1,3000,1.0286995,29.68658,,-0.022809029,0.009698134
61,1,3050,1.0860434,18.634144,,-0.017725825,0.008955381
62,1,3100,0.9922303,22.034363,,-0.019297242,0.009388732
63,1,3150,1.056966,28.845392,,-0.02265793,0.009201376
64,1,3200,0.92736834,8.48123,,-0.010445654,0.008891584
65,1,3250,1.0893972,38.632015,,-0.026094973,0.010652731
66,1,3300,1.0421681,11.461033,,-0.013136089,0.0088038165
67,1,3350,1.0628276,29.294592,,-0.022525549,0.009987392
68,1,3400,1.0584724,17.723133,,-0.0170722,0.009174532
69,1,3450,1.1681668,15.334215,,-0.016012788,0.008581275
70,1,3500,0.9604599,11.185008,,-0.012652695,0.009100475
71,1,3550,1.1499063,12.86319,,-0.014523327,0.008326756
72,1,3600,1.0079883,16.498163,,-0.016379952,0.009045451
73,1,3650,1.1399949,9.170026,,-0.011417925,0.008708121
74,1,3700,1.094737,14.798105,,-0.015157163,0.009387079
75,1,3750,1.1073558,7.552909,,-0.010079563,0.008462134
76,1,3800,1.0321974,9.061658,,-0.0114094615,0.008467661
77,1,3850,1.0573611,16.886425,,-0.016720474,0.008905137
78,1,3900,1.0408027,5.61473,,-0.0085808635,0.00771229
79,1,3950,1.0760124,8.832399,,-0.0115017295,0.0081165545
80,1,4000,1.0254785,16.208292,,-0.016155481,0.00914745
81,1,4050,1.0775079,7.536993,,-0.010177493,0.008289068
82,1,4100,1.0425915,2.8674316,,-0.004863262,0.0073857396
83,1,4150,1.0819685,14.377053,,-0.015030324,0.009125228
84,1,4200,1.0946888,3.2214017,,-0.0050839186,0.0077766054
85,1,4250,1.1394027,2.5605264,,-0.0041741133,0.0075216596
86,1,4300,1.0821633,2.9231796,,-0.00441581,0.0077850805
87,1,4350,1.0019195,1.9193184,,-0.00044590235,0.0076305917
88,1,4400,1.0998851,1.8906866,,9.006262e-05,0.0077332607
89,1,4450,1.0948865,1.7912371,,0.0020732284,0.007309186
90,1,4500,1.1492574,1.421494,,0.0009834766,0.0071026618
91,1,4550,0.96090806,3.1299262,,-0.0028375387,0.008588659
92,1,4600,1.0562407,1.6423365,,-1.8537045e-05,0.0073465095
93,1,4650,1.0216907,3.495782,,0.0053675175,0.007844693
94,1,4700,1.081439,1.792808,,0.00036907196,0.0075728945
95,1,4750,1.0498933,2.1313915,,-0.0006586313,0.007949334
96,1,4800,1.1056935,2.7278824,,-0.0038747787,0.007852236
97,1,4850,1.0930003,2.2396111,,0.004547119,0.006780556
98,1,4900,1.0735788,1.5064008,,0.001503408,0.007024198
99,1,4950,1.1189203,2.447479,,-0.002954185,0.007912066
100,1,5000,1.1185575,4.1233907,0,-0.005962014,0.008324263
101,2,5050,1.1649777,23.60273,,-0.008216798,0.008023761
102,2,5100,1.0537491,9.07094,,0.0040971637,0.0070722275
103,2,5150,1.0376159,9.236634,,0.0037170649,0.0071697026
104,2,5200,1.3679643,13.101766,,-0.003934741,0.0069319876
105,2,5250,1.3668985,7.2146406,,0.0032384992,0.0064189285
106,2,5300,1.410117,22.493698,,-0.008369505,0.0075174985
107,2,5350,1.2065804,9.301856,,0.0012860894,0.0071701836
108,2,5400,1.2966347,6.6871557,,0.0044187307,0.0060349563
109,2,5450,1.3010952,7.3650393,,0.004386246,0.006368604
110,2,5500,1.3584094,8.492752,,0.0009702444,0.006823231
111,2,5550,1.4336656,11.02109,,-0.0022666454,0.0069382936
112,2,5600,1.3953084,9.730769,,-0.0013799667,0.0067214537
113,2,5650,1.3432819,6.8951592,,0.004872799,0.006085565
114,2,5700,1.3713083,8.230309,,-0.00017905235,0.0064322036
115,2,5750,1.4236822,9.108728,,-0.0014361143,0.0064219553
116,2,5800,1.4594116,6.2013483,,0.0060607195,0.0054987543
117,2,5850,1.2916752,9.905878,,0.010989904,0.0044426834
118,2,5900,1.447825,4.964123,,0.004214227,0.0052616885
119,2,5950,1.5368243,9.763681,,-0.0027152896,0.0061706807
120,2,6000,1.4512339,8.763904,,-0.0020643473,0.005982104
121,2,6050,1.4802972,9.04225,,0.009085298,0.005542138
122,2,6100,1.3738312,6.298054,,0.006824851,0.005226876
123,2,6150,1.6308365,9.740457,,-0.0024377704,0.0063525974
124,2,6200,1.4140587,7.25091,,-0.0010873675,0.00565152
125,2,6250,1.5293347,4.456946,,0.0033412576,0.0051084007
126,2,6300,1.471902,6.5911126,,0.0023649335,0.006155831
127,2,6350,1.6780021,5.1301746,,0.0030429363,0.0055480525
128,2,6400,1.5779778,6.888055,,0.005351424,0.006097069
129,2,6450,1.4818718,15.023803,,0.013674021,0.0046086116
130,2,6500,1.3184952,11.929871,,-0.0031064153,0.0068667713
131,2,6550,1.286958,6.6049366,,0.006621957,0.0054228655
132,2,6600,1.341684,6.6862626,,0.0065382123,0.005524741
133,2,6650,1.1897589,8.426656,,0.00868541,0.0053159315
134,2,6700,1.3096976,7.833501,,0.0090405345,0.0048336377
135,2,6750,1.3056186,5.6995234,,0.004803121,0.005478463
136,2,6800,1.3039912,7.8975906,,-0.00011819601,0.0062599843
137,2,6850,1.2134528,7.0823507,,0.008121073,0.004934434
138,2,6900,1.2545117,11.766195,,0.011446834,0.00504366
139,2,6950,1.2645274,13.419565,,0.012561917,0.004852125
140,2,7000,1.2834018,6.7805033,,0.00155586,0.006075923
141,2,7050,1.3367444,5.6143556,,0.007184744,0.0046724225
142,2,7100,1.1558706,20.41788,,0.01574862,0.004722424
143,2,7150,1.1815578,14.362497,,0.01306051,0.0047851545
144,2,7200,1.2174907,10.122973,,0.010489047,0.0049616685
145,2,7250,1.1781013,9.358849,,0.009860992,0.005016378
146,2,7300,1.203586,10.207855,,0.010601938,0.004906803
147,2,7350,1.2686461,6.19452,,0.00527972,0.005613211
148,2,7400,1.1953772,6.140115,,0.0031245947,0.005815045
149,2,7450,1.20043,9.039315,,0.010192275,0.004590286
150,2,7500,1.294747,4.9716244,,0.0028948188,0.0052647465
151,2,7550,1.2167766,9.31555,,0.009569526,0.0052253297
152,2,7600,1.2597415,4.367591,,0.0026224256,0.0049128057
153,2,7650,1.2290531,13.516654,,0.013284683,0.0040537715
154,2,7700,1.3154682,4.9493394,,0.004139185,0.0051928908
155,2,7750,1.1831336,7.905097,,0.009163201,0.004718889
156,2,7800,1.2411275,5.8925858,,0.0069218874,0.0048941555
