,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,11.441551,1527.5624,,2.8708212,-5.330737,23.087805,31.133562
1,1,50,11.570541,-11.041325,,1.7304963,-4.12325,21.892345,23.646606
2,1,100,11.616752,-11.08361,,1.6230599,-4.4082937,19.773558,25.558245
3,1,150,11.643285,-11.139262,,1.2464467,-4.134947,20.234169,24.082611
4,1,200,11.66364,-11.150053,,1.3955079,-3.9720664,22.061398,22.863605
5,1,250,11.682248,-11.146581,,1.6603832,-4.1910005,21.410555,24.3434
6,1,300,11.681034,-11.206611,,1.2983408,-4.0467834,19.281326,23.643497
7,1,350,11.649567,-11.195909,,1.3982857,-3.892038,19.430449,22.642252
8,1,400,11.634228,-11.19714,,1.0626448,-3.763906,18.986782,22.324488
9,1,450,11.701037,-11.232121,,1.2013453,-3.9001927,20.322016,22.543135
10,1,500,11.6896515,-11.188969,,1.459479,-3.7756402,21.311749,23.038858
11,1,550,11.679484,-11.231733,,0.97025084,-3.7785707,19.848614,22.052559
12,1,600,11.744356,-11.208916,,1.4819465,-4.0131555,22.256908,23.605259
13,1,650,11.752835,-11.255154,,1.4911801,-3.8247566,21.643047,22.585173
14,1,700,11.691702,-11.233466,,1.140432,-3.7201703,20.293566,22.124702
15,1,750,11.749706,-11.232599,,1.4650801,-4.0416675,20.98038,23.990757
16,1,800,11.7113695,-11.255102,,0.8009495,-3.8421843,19.85807,22.422913
17,1,850,11.649673,-11.2290945,,0.80062354,-3.5444396,19.552809,21.110228
18,1,900,11.720555,-11.293096,,1.1020371,-3.7070284,19.34067,21.584738
19,1,950,11.703996,-11.265861,,1.3232126,-3.705108,19.7162,21.727028
20,1,1000,11.613697,-11.240834,0,1.1271045,-3.380851,17.933369,20.283482
21,2,1050,11.0695715,-9.971966,,0.11144515,-2.1305556,12.234755,12.447861
22,2,1100,10.973458,-9.900102,,0.26334482,-2.1900744,11.349532,12.903999
23,2,1150,11.014226,-10.064116,,0.095577426,-2.002952,10.90346,11.562074
24,2,1200,11.010237,-9.915764,,0.15331905,-2.190907,11.272093,13.264965
25,2,1250,10.964475,-10.057087,,-0.0630445,-1.961443,10.63143,11.17475
26,2,1300,11.03641,-10.010335,,0.20825343,-2.128366,11.591273,12.022117
27,2,1350,11.052789,-9.995241,,0.2697854,-2.1501975,11.262855,12.7662325
28,2,1400,10.956374,-10.06824,,0.13092424,-1.9628072,9.898481,11.5358305
29,2,1450,10.918938,-10.090324,,0.23837636,-1.8317904,9.743172,10.774748
30,2,1500,10.897672,-10.084052,,-0.05155506,-1.8813791,8.47913,11.599608
31,2,1550,10.905154,-10.069556,,0.097553074,-1.8197632,9.916624,10.734258
32,2,1600,10.997996,-10.073254,,0.322873,-2.2055378,9.622956,12.258834
33,2,1650,10.96939,-9.996187,,0.38153756,-2.1121488,10.102286,12.572336
34,2,1700,10.949148,-10.118572,,0.20675093,-1.989419,8.805611,11.573228
35,2,1750,10.967779,-10.017924,,0.05215483,-2.1242032,10.31195,12.066975
36,2,1800,11.030865,-10.090602,,0.36999172,-2.105389,10.337096,11.898601
37,2,1850,10.9402685,-10.091281,,0.3194373,-1.976944,9.896753,10.928759
38,2,1900,10.932053,-10.048032,,0.12001065,-1.8576593,10.075985,11.335752
39,2,1950,10.857443,-10.061439,,0.041741874,-1.7991228,8.904639,11.000059
40,2,2000,10.991295,-10.165899,0,0.15226462,-2.127564,8.8056755,11.47245
41,3,2050,10.185952,-8.620174,,-0.03850659,-1.3428092,4.9497495,8.178648
42,3,2100,10.105036,-8.73262,,-0.13550182,-0.91339064,5.8762994,6.4896126
43,3,2150,10.034949,-8.880464,,-0.07880476,-1.0200148,4.2520647,6.472524
44,3,2200,10.140913,-8.868929,,0.18546921,-1.2031298,4.470202,6.959556
45,3,2250,10.055186,-8.932181,,-0.20816235,-0.97503805,4.361375,6.2122045
46,3,2300,10.041465,-8.970823,,-0.14017653,-1.1051579,3.866292,6.229695
47,3,2350,10.017191,-8.908947,,0.05487566,-0.9710889,4.306272,6.163549
48,3,2400,10.025483,-8.790443,,0.07471705,-1.1888652,3.903853,7.1381826
49,3,2450,9.949191,-8.892208,,-0.3664707,-1.0957012,4.1980352,5.905413
50,3,2500,9.952453,-8.95114,,0.19574536,-0.8634529,4.233534,5.5650353
51,3,2550,10.041706,-8.984734,,0.012073584,-1.0413232,4.06974,6.0124464
52,3,2600,10.111385,-8.94672,,0.02747108,-1.1049013,4.5184727,6.322598
53,3,2650,9.920747,-8.94363,,0.07884562,-0.79799604,3.8009534,5.748282
54,3,2700,9.999315,-9.0122175,,-0.0049032276,-0.94954205,4.161851,5.518483
55,3,2750,10.079268,-8.997055,,0.23976727,-1.0714855,4.1204405,6.1196632
56,3,2800,10.004539,-8.968717,,0.039799433,-1.1945028,3.9150453,5.965118
57,3,2850,10.058263,-8.843553,,0.17824553,-1.276659,4.034115,6.9216185
58,3,2900,10.028962,-8.940944,,-0.05924114,-1.039896,4.266757,6.0589695
59,3,2950,9.9507675,-8.955646,,0.08303794,-0.85496235,4.4391227,5.3650618
60,3,3000,9.936555,-8.997454,0,-0.096596085,-1.0657377,3.7370574,5.507198
61,4,3050,9.721827,-8.3963785,,-0.12310326,-0.86238766,3.2403698,4.447519
62,4,3100,9.68042,-8.367487,,0.008559389,-0.81169796,3.0142794,4.564909
63,4,3150,9.762599,-8.1733885,,-0.027324902,-0.98428106,3.507964,5.3661675
64,4,3200,9.663966,-8.284442,,-0.021979013,-0.9162202,2.899183,4.915016
65,4,3250,9.637965,-8.398783,,0.044365294,-0.9077492,2.7938583,4.375657
66,4,3300,9.697229,-8.331891,,-0.006885676,-0.8610463,3.1266553,4.705448
67,4,3350,9.662343,-8.323123,,0.14823738,-0.8760619,2.7202022,4.8698273
68,4,3400,9.727133,-8.282362,,0.1424448,-0.99059486,2.906079,5.1731935
69,4,3450,9.66201,-8.356,,-0.08167095,-0.7305894,3.330108,4.3194733
70,4,3500,9.60053,-8.397404,,0.0326524,-0.79516935,3.1897357,3.9458926
71,4,3550,9.675766,-8.388723,,-0.052730676,-0.8597107,2.9946399,4.4555264
72,4,3600,9.739046,-8.476108,,0.09808261,-0.78637886,3.0866842,4.2951403
73,4,3650,9.584872,-8.24518,,-0.06667313,-0.7737036,3.211149,4.548534
74,4,3700,9.718642,-8.358354,,0.05816585,-0.9360552,3.3388352,4.515679
75,4,3750,9.711245,-8.23005,,-0.069370486,-0.95674515,3.0575733,5.231106
76,4,3800,9.634452,-8.255451,,0.08234327,-0.7138238,3.24429,4.7073016
77,4,3850,9.658772,-8.378274,,0.098938994,-0.8288331,3.0767248,4.3729377
78,4,3900,9.65298,-8.489444,,-0.045527946,-0.6947136,2.6159446,4.2009726
79,4,3950,9.63719,-8.356953,,-0.026948266,-0.6947055,3.3925161,4.163299
80,4,4000,9.622785,-8.263595,0,-0.3244438,-0.7353678,3.5057797,4.4211354
81,5,4050,9.092327,-7.5925255,,-0.02876347,-0.771924,1.728247,3.2316813
82,5,4100,8.934593,-7.5049586,,0.007993547,-0.63863516,1.6776173,3.1279807
83,5,4150,8.979312,-7.5589886,,-0.028015807,-0.46812868,1.3835368,3.3180673
84,5,4200,9.123471,-7.7104278,,-0.066899545,-0.62224627,1.8329308,2.9865937
85,5,4250,9.069061,-7.75372,,0.047612883,-0.5345044,1.7533398,2.8219523
86,5,4300,9.067795,-7.7496405,,-0.059914906,-0.3837924,1.7952027,2.8243353
87,5,4350,9.131992,-7.671761,,0.1098916,-0.69753313,1.5994515,3.2381082
88,5,4400,8.979821,-7.794533,,0.060795974,-0.362895,1.6278847,2.613061
89,5,4450,8.973621,-7.702125,,0.042822964,-0.548759,1.5213335,2.8676457
90,5,4500,8.983234,-7.680132,,0.0185259,-0.5743828,1.4621114,2.9774175
91,5,4550,9.030388,-7.607813,,0.07436699,-0.5401211,1.806417,3.0444186
92,5,4600,8.978454,-7.657376,,-0.088159144,-0.52354145,1.7934885,2.8080235
93,5,4650,9.008837,-7.5607824,,0.12690824,-0.4575882,1.9088106,3.0489817
94,5,4700,9.125332,-7.632607,,-0.08979116,-0.6290889,2.2105916,2.904847
95,5,4750,9.015037,-7.826812,,0.00832224,-0.561707,1.614429,2.5938728
96,5,4800,9.088077,-7.786436,,-0.065354675,-0.6149936,1.6669694,2.8305428
97,5,4850,9.003285,-7.5855746,,-0.0034341144,-0.64715767,1.7848945,3.0267966
98,5,4900,9.046269,-7.52398,,-0.117660195,-0.55126715,2.3299403,2.8995667
99,5,4950,9.084649,-7.7715616,,-0.097690545,-0.6258478,1.6470833,2.869112
100,5,5000,9.113708,-7.6991935,0,0.05558495,-0.6330476,1.9650438,2.8967419
101,6,5050,8.264141,-6.274944,,-0.017182067,-0.48959255,1.1998702,2.051499
102,6,5100,8.237678,-6.1603436,,0.008316864,-0.43509912,0.9247072,2.3146086
103,6,5150,8.141448,-6.657752,,0.02728088,-0.345376,0.8348582,1.7438817
104,6,5200,8.317802,-6.3929586,,0.06736669,-0.40307188,1.1350105,2.0414855
105,6,5250,8.124468,-6.46033,,0.05381849,-0.44315147,0.9433304,1.8650784
106,6,5300,8.139681,-6.5759106,,0.07138416,-0.46108103,0.89788556,1.7737188
107,6,5350,8.221906,-5.7292647,,0.16116203,-0.4850068,1.2081722,2.548256
108,6,5400,8.142838,-6.777726,,0.045761865,-0.3126607,1.0600455,1.4582226
109,6,5450,8.192384,-5.854356,,0.14219485,-0.5469971,0.897671,2.555874
110,6,5500,8.021149,-6.4035816,,-0.11375714,-0.33500767,0.94357145,1.8326333
111,6,5550,8.084411,-6.44055,,-0.021547308,-0.49172926,0.9121214,1.8501558
112,6,5600,8.1162615,-6.3631983,,0.04105193,-0.39398575,0.8882054,2.005821
113,6,5650,8.076912,-6.6077905,,-0.029933697,-0.374115,0.9938967,1.620501
114,6,5700,8.102166,-6.3768067,,-0.033431713,-0.45380735,0.97199965,1.9140117
115,6,5750,8.144532,-6.926189,,0.0005698643,-0.30601788,0.9262029,1.3649136
116,6,5800,8.09977,-6.3590407,,-0.056188297,-0.41635895,1.0773083,1.8733718
117,6,5850,8.146067,-6.1622353,,0.07256298,-0.4730897,0.91656816,2.2164059
118,6,5900,8.0144415,-6.5570245,,-0.021655729,-0.44007158,0.7719369,1.7298055
119,6,5950,8.0940275,-6.232497,,-0.07060308,-0.48658943,0.8261436,2.135369
120,6,6000,8.137053,-6.918111,0,0.07747779,-0.37185383,0.82814896,1.4168473
121,7,6050,7.302673,-4.6592865,,-0.045141317,-0.27238178,0.5235346,1.4295089
122,7,6100,7.088909,-5.1241684,,-0.008504227,-0.30648947,0.38984096,1.1607791
123,7,6150,7.06971,-5.0701523,,-0.016647667,-0.27837086,0.37441856,1.1921738
124,7,6200,6.936843,-5.6891613,,0.023963517,-0.20642757,0.40242672,0.77189755
125,7,6250,7.109559,-4.4033375,,0.016647771,-0.34621,0.538058,1.4343933
126,7,6300,7.10382,-4.463089,,0.093841955,-0.2684846,0.6011099,1.3884902
127,7,6350,7.077914,-5.8292375,,-0.03608927,-0.2577119,0.38132125,0.7716787
128,7,6400,6.966028,-5.377064,,-0.0667549,-0.24742413,0.2724898,1.0285184
129,7,6450,7.094405,-4.850862,,-0.039252624,-0.30652714,0.5145593,1.2395159
130,7,6500,7.0078726,-5.415669,,-0.11564758,-0.23306751,0.4341885,0.95310473
131,7,6550,7.1816874,-4.783327,,0.043205984,-0.3484583,0.6391249,1.237049
132,7,6600,7.0478716,-3.820767,,0.032149233,-0.36437893,0.47440487,1.6776443
133,7,6650,6.9118433,-5.2864847,,-0.036314614,-0.1424923,0.2857586,1.0645037
134,7,6700,7.0231376,-4.5730615,,-0.0017421839,-0.27026367,0.4311931,1.3842623
135,7,6750,7.086606,-5.523832,,-0.014603561,-0.19474125,0.44334924,0.9426954
136,7,6800,6.9919634,-4.2827907,,0.053493433,-0.38556242,0.51012254,1.438143
137,7,6850,6.963586,-4.9175634,,-0.03946488,-0.28631973,0.42783976,1.1889166
138,7,6900,6.8683143,-4.4634056,,-0.0010140406,-0.25111723,0.40500027,1.3786846
139,7,6950,7.009768,-5.169973,,0.067208186,-0.28330708,0.39493626,1.0974661
140,7,7000,6.9718785,-5.226192,0,-0.0748815,-0.317379,0.48555386,0.991467
141,8,7050,6.1314836,-1.08968,,-0.16646688,-0.28020763,0.22988379,1.0823737
142,8,7100,5.7369847,-3.6077766,,0.045758124,-0.021494865,0.13064474,0.63233197
143,8,7150,5.782555,-1.8464136,,0.0018873044,-0.25722933,0.2370762,0.90913534
144,8,7200,5.6516085,-1.3586302,,0.018460978,-0.20548916,0.25771582,0.97819686
145,8,7250,5.6292095,-1.3350976,,0.0036091004,-0.2318759,0.14542755,1.0071533
146,8,7300,5.5529246,-2.9093456,,0.015994923,-0.18598413,0.14745837,0.70683444
147,8,7350,5.5075364,-1.4459774,,-0.011302407,-0.22934437,0.17579919,0.95892024
148,8,7400,5.49722,-2.2979054,,0.015167961,-0.20149326,0.15538558,0.81348085
149,8,7450,5.479342,-4.1283803,,0.014246709,-0.08401823,0.14637956,0.41758797
150,8,7500,5.7067847,-3.8872724,,-0.029648876,-0.16720438,0.14621463,0.5201428
151,8,7550,5.6586714,-3.8743272,,0.035092246,-0.12978125,0.05697736,0.5542735
152,8,7600,5.6263037,-4.590642,,-0.022873767,-0.094092846,0.2080594,0.28308728
153,8,7650,5.6427493,-3.844349,,0.02591675,-0.1859479,0.22555485,0.47292635
154,8,7700,5.693204,-3.1960618,,-0.004468075,-0.19104004,0.14129427,0.6757184
155,8,7750,5.4045553,-2.7938943,,-0.07408873,-0.16442871,0.15709716,0.6986277
156,8,7800,5.528314,-3.0542333,,-0.01661406,-0.20119572,0.15077299,0.6640841
157,8,7850,5.444084,-3.442167,,-0.02697546,-0.16230965,0.18159449,0.5525998
158,8,7900,5.359169,-1.7786167,,-0.035812493,-0.27147055,0.14733225,0.86820054
159,8,7950,5.3269515,-4.068643,,0.016568659,-0.11597681,0.15352863,0.37858555
160,8,8000,5.5303493,-3.607062,0,-0.008071357,-0.1584549,0.2302658,0.5118717
161,9,8050,4.7351966,6.2656183,,-0.098981306,-0.22412968,0.0724363,0.8960253
162,9,8100,4.4337234,2.2980094,,-0.0080339005,-0.17005968,-0.015169516,0.67303693
