,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,108.02901,221.81224,,0.50078344,4.121632,1.5950998,17.60847
1,1,50,95.68774,70341.19,,0.30929476,3.3108811,1.0216578,11.347792
2,1,100,85.33448,32822.18,,0.008332431,2.696001,0.8862995,7.6000667
3,1,150,77.3076,18670.33,,-0.014269263,2.3229315,0.5713044,5.636725
4,1,200,57.14029,8530.576,,0.00801146,1.8667929,0.40215266,3.6781418
5,1,250,-90.42313,127.355865,,-0.19178447,0.15624905,0.10416119,0.042671703
6,1,300,-69.73586,81.7368,,-0.04632932,0.132887,0.055392206,0.033589095
7,1,350,-44.16194,47.793148,,-0.062196136,0.036596656,0.042993195,0.0143639
8,1,400,-29.019112,42.380745,,-0.0876157,0.11160076,0.073255315,0.0350098
9,1,450,-29.997559,38.68335,,-0.09128532,0.07749081,0.05340831,0.013464794
10,1,500,-34.075382,38.843506,0,-0.065683365,0.05352056,0.0482414,0.005500652
11,2,550,-35.902634,41.56883,,-0.024641216,0.029599428,0.027575642,0.0017760247
12,2,600,-35.907486,43.70312,,0.039889872,0.0700835,0.046529382,0.008738272
13,2,650,-37.401928,44.965145,,-0.06456584,-0.016258955,0.03119009,-0.0052995197
14,2,700,-38.37101,41.572475,,-0.02309823,-0.0030802488,0.025571287,-0.013530083
15,2,750,-35.793354,40.78346,,-0.017475903,0.016286612,0.039056234,0.004846789
16,2,800,-34.79981,40.3884,,-0.02875024,0.019330025,0.032154724,-0.0005027242
17,2,850,-36.756504,40.54576,,-0.023795158,0.0076071024,0.024637133,-0.013277393
18,2,900,-35.431442,42.174313,,-0.022993505,0.02954042,0.042581975,-0.00872305
19,2,950,-34.118046,42.475163,,0.05534774,0.078472495,0.04497175,0.00022613257
20,2,1000,-34.669224,40.74037,0,-0.023422271,0.022768736,0.040745422,-0.005636774
21,3,1050,-48.28286,54.741394,,0.03852904,-0.007156968,0.040668428,-0.014789563
22,3,1100,-40.860073,48.72492,,-0.017307818,-0.0048775673,0.036425933,0.008777663
23,3,1150,-39.046635,56.237343,,0.03970319,0.0506438,0.04637949,-0.008722618
24,3,1200,-39.272095,45.802376,,-0.00031101704,0.020336628,0.028119557,-0.004441716
25,3,1250,-40.19706,43.056526,,0.0009429455,-0.009480715,0.02376996,-0.010920085
26,3,1300,-39.09547,41.786392,,0.013366044,0.0061575174,0.02220539,-0.002871137
27,3,1350,-43.477596,55.316067,,0.0539214,0.023345351,0.044111826,-0.008334037
28,3,1400,-37.117794,47.815907,,0.013382673,0.025967717,0.04543504,-0.0038957596
29,3,1450,-38.320324,53.23921,,0.04780078,0.038257718,0.047067583,0.008498885
30,3,1500,-39.718605,42.55986,0,-0.002752453,-0.014739871,0.022280447,-0.012117341
31,4,1550,-53.947296,110.14728,,-0.012981385,-0.07924545,0.015372008,-0.0010295808
32,4,1600,-45.45918,67.24271,,-0.009272844,0.034008503,0.02568411,-0.0052324086
33,4,1650,-51.65569,182.72305,,-0.075730085,-0.09182882,0.028387263,-0.0031617247
34,4,1700,-45.15737,66.3091,,-0.004695505,0.037727,0.023224562,-0.00026232377
35,4,1750,-49.378536,52.74086,,0.0102113485,-0.0109831095,0.007823914,-0.007952962
36,4,1800,-48.470116,54.842957,,0.008571804,-0.019118547,0.013827838,-0.0010191835
37,4,1850,-42.70054,51.64332,,0.009187341,0.018688202,0.018714644,0.004046887
38,4,1900,-46.76416,51.99173,,0.010834038,-0.0025503635,0.014544986,-0.008983806
39,4,1950,-45.27582,51.309456,,-0.012643933,0.0016120672,0.011407688,-0.004387103
40,4,2000,-44.092934,51.32287,1,-0.0042493045,0.017485857,0.013803512,0.0025375485
