,k,iteration,H,cost,converged,R1,R2
0,0,0,2.3650618,-2.3649585,,-0.008537233,0.005518492
1,1,50,2.3327203,-1.320436,,0.00075531006,0.004435673
2,1,100,2.2361803,-0.21386838,,0.00481385,0.0041560903
3,1,150,2.226122,-0.9346994,,-0.0027711987,0.0042601535
4,1,200,2.2882557,0.403888,,-0.0051752925,0.0052018478
5,1,250,2.311103,1.859524,,-0.007363379,0.0054030716
6,1,300,2.262894,4.1493673,,0.010552943,0.004108605
7,1,350,2.2374566,-0.55223525,,0.0041521788,0.0040575652
8,1,400,2.354536,1.0145528,,-0.006477475,0.0050422307
9,1,450,2.1791487,-0.9653728,,0.0026051998,0.0041819196
10,1,500,2.197261,-1.1574346,,0.00019180775,0.0045562857
11,1,550,2.1108727,-1.0005625,,0.0032785535,0.003384862
12,1,600,2.1238015,2.8472588,,0.009460986,0.0031481679
13,1,650,2.215366,-1.3633128,,0.00019234419,0.0041235983
14,1,700,2.143872,-0.8123634,,0.003553331,0.0037421933
15,1,750,2.0470743,-0.14904642,,0.004958391,0.0036571734
16,1,800,2.0352032,2.1653917,,0.008593619,0.003187729
17,1,850,2.0186446,-0.39309347,,0.004048288,0.004015269
18,1,900,1.9711969,-0.42688215,,0.0043351054,0.0034775217
19,1,950,2.0571747,1.0263093,,0.006933391,0.0036875145
20,1,1000,1.9290378,0.0061228275,,0.005059719,0.0036197314
21,1,1050,2.0863142,-0.3572296,,-0.0035712123,0.004672059
22,1,1100,2.0809896,3.4627159,,-0.009246945,0.0050366772
23,1,1150,2.0231152,-1.0585377,,-0.00028550625,0.0043829256
24,1,1200,1.9730023,-0.88329875,,0.0009980798,0.0045604724
25,1,1250,2.112805,0.64121485,,0.006314218,0.003900134
26,1,1300,2.062819,0.78170323,,0.006393492,0.004001712
27,1,1350,2.096914,-0.5770838,,0.004103601,0.0036819917
28,1,1400,2.0538485,5.9998827,,0.01221633,0.0034403359
29,1,1450,2.1063454,0.28675532,,0.0052788854,0.00447162
30,1,1500,2.0960073,-1.1588261,,0.0009948015,0.0042135487
31,1,1550,2.1666148,0.97544575,,-0.006108761,0.0050521526
32,1,1600,2.112845,-1.1863999,,0.0016322732,0.003983037
33,1,1650,2.070281,-0.11344302,,0.00411278,0.0047140005
34,1,1700,2.2047665,-0.31639755,,-0.003703177,0.0049044737
35,1,1750,2.1435702,0.17035007,,-0.0044448376,0.0051499344
36,1,1800,2.2170708,-0.81392765,,-0.0017328858,0.0050059934
37,1,1850,1.9193591,25.389158,,0.023165822,0.0030846484
38,1,1900,1.885445,32.833927,,0.026218355,0.0026429622
39,1,1950,1.9902261,11.375528,,0.016004443,0.0033425828
40,1,2000,1.8991699,29.611746,,0.024969876,0.002592998
41,1,2050,1.9010428,23.575045,,0.022333384,0.0032774494
42,1,2100,1.961972,24.989058,,0.022923768,0.0036771572
43,1,2150,2.0342047,24.69497,,0.022737682,0.004193002
44,1,2200,2.037839,16.366657,,0.01874423,0.0040919147
45,1,2250,1.905322,27.238495,,0.023853123,0.0037289155
46,1,2300,1.956435,35.5508,,0.027120173,0.0038263476
47,1,2350,2.0121534,21.4444,,0.021237552,0.004254112
48,1,2400,1.9728066,20.97485,,0.021037757,0.004045475
49,1,2450,1.9448336,12.955693,,0.016769111,0.0040996866
50,1,2500,2.0420694,18.277737,,0.019755363,0.004015188
51,1,2550,1.9475328,28.515018,,0.024400532,0.0037235809
52,1,2600,2.096125,15.278091,,0.018125892,0.004351595
53,1,2650,2.0052204,14.127907,,0.017566442,0.0037526847
54,1,2700,1.9800048,17.753756,,0.019520998,0.0036886083
55,1,2750,2.0559633,30.833174,,0.025434494,0.0032968605
56,1,2800,1.9489955,28.140884,,0.024294674,0.0034009372
57,1,2850,1.9622488,17.190525,,0.01923716,0.0036037695
58,1,2900,1.9823523,28.30748,,0.02443254,0.002974498
59,1,2950,2.076508,16.849655,,0.019110262,0.0036498103
60,1,3000,2.0141325,12.361807,,0.016441166,0.0041481107
61,1,3050,2.0271995,11.71427,,0.015802205,0.0050119567
62,1,3100,1.9793975,17.19207,,0.019071877,0.004437663
63,1,3150,1.9400308,24.02214,,0.022435606,0.0039858497
64,1,3200,2.031619,15.046939,,0.01785034,0.0047892136
65,1,3250,1.948966,22.361492,,0.021641016,0.0042279516
66,1,3300,1.8975425,12.332308,,0.015841663,0.0057998896
67,1,3350,1.9080455,5.2886667,,0.010039985,0.006567567
68,1,3400,1.9952452,12.585933,,0.015844345,0.0063702655
69,1,3450,1.897363,16.542595,,0.01803708,0.006592639
70,1,3500,1.9267585,16.174242,,0.018227935,0.005455493
71,1,3550,1.9390231,11.85855,,0.015595913,0.0057200505
72,1,3600,1.8739333,4.4378915,,0.008496523,0.007351571
73,1,3650,1.8170282,17.45146,,0.018450737,0.006703736
74,1,3700,1.8415961,19.820768,,0.019970357,0.005867891
75,1,3750,1.8662823,4.959475,,0.008674264,0.007827662
76,1,3800,1.8074222,6.3515744,,0.010539591,0.007217821
77,1,3850,1.2745998,42.711216,,-0.026722908,0.012868662
78,1,3900,1.2718259,15.586489,,-0.014633596,0.011091625
79,1,3950,1.2856842,19.766861,,-0.016646326,0.0119979475
80,1,4000,1.228549,11.414202,,-0.011277676,0.011210221
81,1,4050,1.277682,29.45448,,-0.021483421,0.012373595
82,1,4100,1.2102818,27.4428,,-0.021110952,0.01128669
83,1,4150,1.2736511,23.044806,,-0.017930627,0.01283985
84,1,4200,1.2251883,6.436459,,-0.0068232417,0.010328423
85,1,4250,1.395412,7.1250186,,-0.008465052,0.009937379
86,1,4300,1.3276056,5.3672304,,-0.006215632,0.009760259
87,1,4350,1.3848315,15.938838,,-0.015258908,0.010660164
88,1,4400,1.2781357,13.67281,,-0.013680398,0.010576653
89,1,4450,1.302662,12.165832,,-0.013010919,0.010004292
90,1,4500,1.3288225,7.8790364,,-0.009142518,0.010028536
91,1,4550,1.2880038,17.918411,,-0.016025603,0.0112831015
92,1,4600,1.4625573,15.75663,,-0.015467465,0.010253842
93,1,4650,1.3121274,16.097076,,-0.014776289,0.011394971
94,1,4700,1.4201028,44.271877,,-0.027261198,0.013063946
95,1,4750,1.4693927,94.87602,,-0.041301727,0.014868613
96,1,4800,1.4751438,59.231564,,-0.03207892,0.013604298
97,1,4850,1.4833008,55.898987,,-0.030851722,0.013993464
98,1,4900,1.4475739,54.824764,,-0.03049481,0.013982608
99,1,4950,1.4555097,104.73174,,-0.043531895,0.015123465
100,1,5000,1.4854202,68.567665,0,-0.034423828,0.014699038
101,2,5050,1.4155887,344.94675,,-0.030698478,0.012894471
102,2,5100,1.4541239,351.16443,,-0.030295014,0.0146929715
103,2,5150,1.3837421,433.71973,,-0.03555262,0.014019976
104,2,5200,1.4615587,355.09564,,-0.030797303,0.014150375
105,2,5250,1.9057388,321.6127,,-0.029812396,0.01146422
106,2,5300,1.9351865,115.03103,,-0.013650477,0.009631202
107,2,5350,1.9507419,194.79544,,-0.02081889,0.010659662
108,2,5400,1.955961,301.0736,,-0.028610647,0.011077819
109,2,5450,1.9736607,125.09168,,-0.014048636,0.010804968
110,2,5500,1.9320245,211.72385,,-0.022343814,0.010394975
111,2,5550,1.9345508,179.86798,,-0.019857466,0.009978539
112,2,5600,1.9269507,202.68968,,-0.021428168,0.010768262
113,2,5650,1.9680166,164.24393,,-0.018094718,0.010667486
114,2,5700,1.9343697,257.75058,,-0.025474489,0.011309043
115,2,5750,1.9677614,110.28415,,-0.013191581,0.009504515
116,2,5800,2.0290496,164.02548,,-0.01829791,0.010254378
117,2,5850,1.8822919,180.8185,,-0.020061374,0.009713835
118,2,5900,1.9833746,235.64413,,-0.024399877,0.0099751055
119,2,5950,1.957142,165.50954,,-0.018717945,0.009678298
120,2,6000,1.9601554,155.01979,,-0.018026412,0.0090995515
121,2,6050,1.9320041,156.75085,,-0.01818043,0.009110783
122,2,6100,2.0587988,186.37695,,-0.020608008,0.009602642
123,2,6150,2.0063353,140.55054,,-0.01679802,0.008774688
124,2,6200,1.9565346,146.99918,,-0.017621517,0.0083445795
125,2,6250,1.9981494,193.19577,,-0.021052122,0.009887476
126,2,6300,1.9505097,160.5809,,-0.018283308,0.009636548
127,2,6350,2.041909,82.36206,,-0.010616481,0.008160952
128,2,6400,2.0239224,178.47757,,-0.02004975,0.009322326
