,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,54.034542,-46.886936,,0.04936987,1.3706446,0.6947801,2.1871862
1,1,50,47.080708,1091.1151,,0.0633772,0.95384693,0.4391455,1.0815276
2,1,100,42.89638,526.3925,,0.008111894,0.7301502,0.3888826,0.6739161
3,1,150,40.490314,322.08337,,-0.117152095,0.6116555,0.30351022,0.4951585
4,1,200,22.465034,34.228935,,-0.1774722,0.1871078,0.19035497,0.103185326
5,1,250,10.966159,6.860261,,-0.10658893,0.027154446,0.14716204,0.043561585
6,1,300,12.192256,2.6719303,,-0.0064118505,0.0688957,0.1462572,0.059577458
7,1,350,14.432983,-7.1365633,,-0.03255412,0.034047127,0.10680866,0.03107687
8,1,400,14.321882,-1.5044498,,-0.10362008,-0.007955074,0.11571407,0.038009405
9,1,450,14.146112,-1.4609127,,-0.041684985,0.0133879185,0.14896904,0.035521142
10,1,500,15.694572,-3.5576897,0,-0.01462996,0.044704437,0.13976917,0.05025757
11,2,550,12.042889,18.428688,,0.007967532,-0.013887644,0.13458508,0.044360615
12,2,600,10.800133,11.919387,,-0.0731833,-0.07582712,0.097021714,0.020191677
13,2,650,10.428298,9.340715,,0.02859044,-0.04098606,0.099364325,0.029856376
14,2,700,10.128493,-0.08610177,,0.02120024,-0.038729668,0.06071441,0.0136644095
15,2,750,12.123579,12.622491,,-0.07003379,-0.0723393,0.107124984,0.019581884
16,2,800,10.822505,2.8806772,,0.05304265,-0.026691318,0.07515769,0.010459572
17,2,850,11.290781,-2.573825,,0.013505757,-0.022051334,0.056744874,0.00049164146
18,2,900,11.545355,5.7533007,,-0.0143842995,-0.044832706,0.08810802,0.027852751
19,2,950,11.285427,7.977607,,-0.018199146,-0.056542635,0.095264,0.029375017
20,2,1000,12.681179,10.190319,0,-0.017545998,-0.026268125,0.11142777,0.02418483
21,3,1050,7.0046234,21.928436,,0.022687435,-0.034790993,0.06706697,0.010577925
22,3,1100,6.4354405,40.929615,,-0.058364213,-0.095547676,0.057332136,0.012165226
23,3,1150,5.861202,18.188137,,0.015220284,-0.012693286,0.06143976,0.01051905
24,3,1200,3.7643476,16.74916,,0.0027752519,-0.019648552,0.055605218,0.00034307688
25,3,1250,2.7277386,24.25758,,0.027502,-0.021921396,0.06664015,0.002265744
26,3,1300,2.903766,11.812067,,0.0046869516,-0.0143646,0.04307569,0.0018350631
27,3,1350,1.5900491,12.868202,,0.004370272,-0.020479083,0.040187836,0.008472294
28,3,1400,3.4705517,8.255442,,0.019180715,-0.022850633,0.034768753,-0.0024009794
29,3,1450,-0.4552375,14.376598,,-0.0062488317,-0.030148268,0.037570976,0.001539208
30,3,1500,1.0676701,17.283115,0,0.048173547,-0.027387977,0.043300256,-0.0057622716
31,4,1550,-9.197053,37.31281,,0.006180644,0.023606896,0.034438603,0.0046097413
32,4,1600,-7.477205,38.55637,,0.008392572,0.026105404,0.03545869,0.008356139
33,4,1650,-9.230027,45.03855,,-0.0121432245,-0.05253768,0.013554804,0.01470945
34,4,1700,-9.77677,28.664936,,0.0039940476,0.0265069,0.023050204,0.0077610686
35,4,1750,-9.530754,34.39543,,0.016397893,0.035093784,0.022135064,0.0017271638
36,4,1800,-10.5377445,27.055552,,-0.04303947,0.02360332,0.012062572,0.00032556057
37,4,1850,-8.038353,10.354147,,0.0060660243,6.771088e-05,0.002175957,0.0014654621
38,4,1900,-10.316702,45.16941,,-0.03273791,-0.036417127,0.021978252,0.020495556
39,4,1950,-8.947451,22.550722,,0.008886933,-0.010317802,0.014282174,0.013153039
40,4,2000,-10.717754,22.035025,1,-0.028835744,-0.023880124,0.0031440705,0.009162888
