,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,10.873641,-9.413325,,-0.24963027,-0.8680585,0.15094459,0.7884736
1,1,50,11.638157,176.59479,,0.17023146,-0.24573863,0.39680445,0.36006373
2,1,100,12.295882,194.0783,,0.001577735,-0.3893435,0.3587189,0.3639756
3,1,150,11.074536,180.54942,,0.13078022,-0.27470648,0.4023794,0.35884762
4,1,200,8.88172,83.75864,,0.12672877,-0.17184973,0.2663691,0.26217496
5,1,250,-1.6210941,40.315086,,0.034022808,-0.061002254,0.22534326,0.14740956
6,1,300,-5.2177296,14.189973,,-0.0050099194,-0.05642903,0.08624484,0.08542237
7,1,350,-4.4831553,9.324448,,-0.04785043,-0.01956296,0.040964037,0.073021635
8,1,400,-4.546788,6.7720013,,-0.04203978,0.004473567,0.036734097,0.036244668
9,1,450,-2.5977032,12.748751,,0.06814104,0.05583644,0.07624012,0.082028225
10,1,500,-1.7229959,4.593518,0,0.0057074428,-0.01190567,0.059660085,0.044804
11,2,550,-3.3319807,5.971883,,-0.0041078627,-0.0075559616,0.025799751,0.01295542
12,2,600,-3.5037966,7.2716417,,0.012430668,-0.03436899,0.027171098,0.012351446
13,2,650,-2.832535,6.4605026,,0.04664898,-0.013601422,0.020196132,0.012012869
14,2,700,-2.9424043,5.328743,,0.033977807,0.028618455,0.02170942,0.00034563243
15,2,750,-3.372283,3.3482811,,0.006483257,0.02702558,0.001950115,-0.0058168396
16,2,800,-2.4282997,3.4049149,,-0.003726989,-0.019201756,0.004926823,0.0057055205
17,2,850,-2.3657513,3.4337342,,0.0047276616,0.021085382,0.005650699,0.013662681
18,2,900,-1.7538841,3.4653785,,0.027566671,0.02276218,0.018448189,-0.0019309334
19,2,950,-2.0278378,1.8251333,,-0.037093043,-0.0014845133,0.0009755716,-0.022564407
20,2,1000,-2.3042915,3.1655846,1,-0.018391073,-0.018302321,0.010725848,-0.006908711
