,k,iteration,H,cost,converged,R1,R2
0,0,0,2.3933916,-2.3932781,,-0.009019315,0.005679556
1,1,50,2.34919,-0.07839131,,-0.0040738583,0.005368394
2,1,100,2.3831348,-0.29102015,,-0.003655851,0.005336389
3,1,150,2.3847187,0.57430387,,-0.0052785873,0.005596156
4,1,200,2.3384607,-0.84250855,,-0.0022918582,0.004966531
5,1,250,2.2833729,0.9649248,,-0.0058739185,0.005519333
6,1,300,2.4038901,1.1625528,,-0.006385565,0.0055275154
7,1,350,2.4221687,0.5277374,,0.0056088567,0.005247747
8,1,400,2.3993633,4.8848963,,-0.0100227,0.006725376
9,1,450,2.4174082,2.6545756,,-0.0074851513,0.0067388564
10,1,500,1.930185,0.43465626,,-0.0031703115,0.006102946
11,1,550,2.331262,-0.47737718,,-0.0001873374,0.0060862633
12,1,600,2.4304936,5.206979,,-0.010855019,0.0059091463
13,1,650,2.2419393,5.973195,,-0.011515796,0.005629309
14,1,700,2.1778312,0.23930669,,-0.0052806735,0.0045229685
15,1,750,2.1491876,-0.7804239,,0.0011809468,0.0050971205
16,1,800,2.1074505,-0.78285825,,0.0036747456,0.0036038994
17,1,850,2.1529784,-0.9431006,,0.0021429062,0.004427811
18,1,900,2.1513083,0.3040309,,0.0056530237,0.0041412683
19,1,950,2.2141905,0.20491695,,0.00550431,0.0042526135
20,1,1000,2.2246609,-0.0889976,,-0.0042365193,0.0049764616
21,1,1050,2.1873229,-1.076317,,0.00035566092,0.0047003855
22,1,1100,2.1031892,-0.9217744,,0.0027503967,0.004007944
23,1,1150,2.1758604,0.48615503,,-0.0052891374,0.005026463
24,1,1200,2.1292682,-1.0852551,,0.0011234283,0.0044292402
25,1,1250,2.082928,-1.2591245,,-0.0008621812,0.0039664484
26,1,1300,2.1147406,-0.9607029,,-0.00094401836,0.004710582
27,1,1350,2.150718,-0.8673302,,0.0024633408,0.004427156
28,1,1400,2.1845598,0.47078156,,0.0058088303,0.004400491
29,1,1450,2.1098535,1.9964511,,-0.007578552,0.004969069
30,1,1500,2.1099212,3.2073634,,-0.0088528395,0.0052889436
31,1,1550,1.9437308,0.83674765,,-0.0054697394,0.0050686803
