,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,540.3672,341255.1,,0.9963378,24.104015,7.968993,584.08044
1,1,50,477.95023,91853336.0,,1.1317388,20.63618,7.417057,428.04846
2,1,100,421.06644,52321260.0,,0.75265825,17.926847,4.8788805,322.95142
3,1,150,377.2243,36085090.0,,0.9762044,16.321058,5.1579547,268.09885
4,1,200,337.48816,24495194.0,,0.687714,14.811953,3.288294,220.81754
5,1,250,301.58167,17979606.0,,0.7830963,13.707729,3.3518515,189.10332
6,1,300,273.37308,13479346.0,,0.46010518,12.761043,2.5654504,163.6753
7,1,350,14.57585,3818676.2,,-0.10779029,9.278889,1.6580977,86.88223
8,1,400,-673.7637,1270653.1,,-1.7712317,7.016206,4.4396234,49.677803
9,1,450,-848.3233,1195623.8,,-2.3572905,6.8850784,6.8808675,47.84604
10,1,500,-953.3206,1062625.6,0,-2.4275994,6.6810017,7.191746,44.95658
11,2,550,-2579.9575,702018.8,,-1.5076531,3.51823,2.790065,12.515803
12,2,600,-3889.6252,525421.8,,-1.6091212,3.0359473,3.020871,9.37018
13,2,650,-6560.4136,222937.92,,-1.6446376,1.8925784,2.9113517,3.6637592
14,2,700,-15813.2,17429.916,,-0.22215104,0.02392149,0.03398908,0.014403217
15,2,750,-15996.247,16269.812,,0.029067278,0.012817979,-0.01609099,0.008308999
16,2,800,-14733.115,14795.946,,-0.09890777,-0.039730072,-0.005829286,0.0027666986
17,2,850,-13957.647,13495.803,,-0.024610668,0.0015883446,-0.010159053,-0.010222055
18,2,900,-13533.213,12802.6875,,-0.030829608,-0.050575614,-0.011704363,-0.008567281
19,2,950,-12844.205,12457.979,,-0.030294329,-0.027560115,-0.016972013,-0.0034382008
20,2,1000,-12486.605,11725.932,0,-0.048683405,-0.06136048,-0.007967729,-0.0092255175
21,3,1050,-10372.305,8743.895,,0.07594353,-0.0033082962,-0.012889374,-0.029573869
22,3,1100,-9045.586,7075.1875,,0.039283574,-0.07631993,-0.018589612,-0.02755675
23,3,1150,-8283.699,6414.4414,,0.09171301,-0.019409299,-0.014760464,-0.031428516
24,3,1200,-7822.169,5491.6357,,0.081970036,-0.0807451,-0.018049836,-0.032720514
25,3,1250,-7228.1875,5324.667,,0.052107215,-0.056499958,-0.017803807,-0.028390888
26,3,1300,-6786.59,4509.9385,,0.045458555,-0.05180812,-0.02126225,-0.037191994
27,3,1350,-6556.705,4320.1353,,0.077581644,-0.047069907,-0.021719556,-0.03519258
28,3,1400,-6449.505,4049.6724,,0.10709113,-0.09729099,-0.01656229,-0.030762892
29,3,1450,-6114.8286,3797.1677,,0.088089526,-0.06811786,-0.021931853,-0.033329055
30,3,1500,-6057.3086,3712.1199,0,0.14686644,-0.06791651,-0.0009624846,-0.03423308
31,4,1550,-5623.661,3376.4163,,0.114366055,-0.042225003,-0.016013373,-0.036114555
32,4,1600,-5402.0625,3147.5312,,0.116111994,-0.014865875,-0.015060302,-0.040290944
33,4,1650,-5235.1016,2846.3467,,0.076462924,-0.035926342,-0.028751124,-0.039806724
34,4,1700,-5154.497,2638.4172,,0.07795912,-0.046387672,-0.02179752,-0.04219175
35,4,1750,-4998.2886,2454.6113,,0.063162684,-0.08455205,-0.026897587,-0.03731408
36,4,1800,-4945.05,2492.3958,,0.13227409,-0.051269412,-0.0077589974,-0.03999874
37,4,1850,-4760.1797,2187.182,,0.10982323,-0.046786904,-0.016125903,-0.04291649
38,4,1900,-4556.564,2121.5847,,0.067207694,-0.07361555,-0.02890817,-0.035904776
39,4,1950,-4396.623,2192.4785,,0.07412219,-0.05085647,-0.02621594,-0.03406214
40,4,2000,-4296.329,1666.4318,0,0.075063884,-0.06980443,-0.02946724,-0.04034571
41,5,2050,-4249.7905,1732.5397,,0.085229516,-0.06929886,-0.025146436,-0.041276395
42,5,2100,-4043.9517,1577.0825,,0.07174271,-0.03572619,-0.023948386,-0.044690054
43,5,2150,-4060.6294,1515.6267,,0.038556576,-0.06642866,-0.036671963,-0.041625664
44,5,2200,-4037.2563,1545.9535,,0.06036383,-0.08686924,-0.026591279,-0.038956687
