,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,8.630929,-8.502973,,-0.22764486,0.25995362,0.0596172,0.07074152
1,1,100,8.604225,-2.2147598,,-0.23244691,0.2569182,0.056919165,0.06716392
2,1,200,8.956263,-2.600954,,-0.22176039,0.26384658,0.056910954,0.071236424
3,1,300,8.804668,-1.8416429,,-0.21435791,0.28615314,0.05768919,0.08999743
4,1,400,8.836963,-1.6572437,,-0.22217202,0.28766435,0.058833145,0.0895648
5,1,500,8.871619,-2.7003927,,-0.20516908,0.2702263,0.05322445,0.07399373
6,1,600,8.868963,-2.538199,,-0.23348886,0.2556926,0.053751238,0.06188973
7,1,700,8.83239,-2.371872,,-0.23643559,0.2575614,0.05418881,0.06351588
8,1,800,8.807279,-2.3011203,,-0.23467582,0.26051813,0.054815993,0.064621426
9,1,900,8.751217,-2.2534127,,-0.2353788,0.25932115,0.05671878,0.06394077
10,1,1000,8.735716,-2.3797398,,-0.23261458,0.2552784,0.061754294,0.0634769
11,1,1100,8.71201,-2.4736872,,-0.23733419,0.24863121,0.057568975,0.057508893
12,1,1200,8.376703,-1.8915486,,-0.21772361,0.27194852,0.051977903,0.075112075
13,1,1300,8.571658,-2.0923786,,-0.23084551,0.26280326,0.0543354,0.06540688
14,1,1400,8.483441,-1.8373065,,-0.23159862,0.26615012,0.055872075,0.0729876
15,1,1500,8.779688,-2.1523795,,-0.22418737,0.27143145,0.054197654,0.07532452
16,1,1600,8.734032,-2.365735,,-0.22904038,0.2593478,0.05651348,0.06671872
17,1,1700,8.676998,-2.0428157,,-0.24314243,0.2579077,0.055680245,0.06283906
18,1,1800,8.627573,-2.045371,,-0.24458933,0.254004,0.057948165,0.062801786
19,1,1900,8.688527,-2.0589557,,-0.23895925,0.2608148,0.05500879,0.06663017
20,1,2000,8.797734,-2.3402834,0,-0.24069428,0.25399405,0.05540955,0.060266793
21,2,2100,8.493707,17.15688,,-0.2352274,0.25623465,0.05506289,0.06283353
22,2,2200,8.59374,17.334917,,-0.22384411,0.26828212,0.052723795,0.07180711
23,2,2300,8.660357,17.14438,,-0.23836458,0.25561863,0.05549352,0.06121123
24,2,2400,8.275664,18.06815,,-0.24862808,0.25154072,0.061537415,0.061122857
25,2,2500,8.321721,16.86751,,-0.23025697,0.25537515,0.054937683,0.06052015
26,2,2600,7.979767,18.023544,,-0.23669708,0.2577654,0.06011995,0.06517911
27,2,2700,8.040311,18.546944,,-0.24757558,0.25571066,0.060483873,0.062334217
28,2,2800,8.519397,18.142157,,-0.24093616,0.26262224,0.055502973,0.06810345
29,2,2900,8.074464,17.883701,,-0.24152488,0.25486505,0.055054672,0.060694866
30,2,3000,7.698546,17.251688,,-0.21576232,0.26316625,0.053845294,0.06957729
31,2,3100,7.001399,17.876621,,-0.22755086,0.25411785,0.05435273,0.059602037
32,2,3200,6.5456004,19.455479,,-0.23789716,0.2581545,0.05420483,0.064249806
33,2,3300,6.868825,18.516212,,-0.23251289,0.25511694,0.055739447,0.062890336
34,2,3400,7.428504,17.78445,,-0.2226882,0.26092684,0.05613882,0.06593368
35,2,3500,6.9984803,16.728973,,-0.2140578,0.25141257,0.053100638,0.059375145
36,2,3600,7.3280334,18.30053,,-0.23441726,0.25743908,0.053170174,0.061426573
37,2,3700,6.6351595,18.496447,,-0.21562558,0.2656241,0.052030347,0.07094383
38,2,3800,6.8536487,17.03338,,-0.211959,0.25595438,0.04766804,0.061503462
39,2,3900,6.9877214,18.45335,,-0.23369819,0.25592732,0.05266504,0.060748428
40,2,4000,7.3536158,17.906303,0,-0.22149855,0.26228,0.05510643,0.06801779
41,3,4100,6.9017334,56.389835,,-0.20736355,0.27378386,0.050277486,0.0803599
42,3,4200,6.085198,58.187622,,-0.22830969,0.26374924,0.056774914,0.06685685
43,3,4300,5.9208984,52.944893,,-0.20348239,0.25703818,0.051218346,0.06397421
44,3,4400,6.681839,50.67782,,-0.19263124,0.25850564,0.046002142,0.064364165
45,3,4500,5.475727,55.907646,,-0.21330011,0.26152843,0.05283995,0.06728892
46,3,4600,7.3450212,54.89604,,-0.21348703,0.26539755,0.051590614,0.070818104
47,3,4700,6.800569,52.712975,,-0.20538121,0.25817382,0.05069235,0.067815565
48,3,4800,5.577743,58.458534,,-0.23550963,0.25686437,0.056909494,0.06359613
49,3,4900,6.4935994,56.237694,,-0.22313619,0.26097322,0.05378946,0.064728715
50,3,5000,5.4702187,58.086548,,-0.22853398,0.2598802,0.052353866,0.06950603
51,3,5100,5.6121144,57.614933,,-0.22513932,0.2608255,0.054899037,0.06826814
52,3,5200,6.5668364,55.55706,,-0.21268785,0.26589686,0.05156687,0.06902275
53,3,5300,6.395415,56.48607,,-0.23718435,0.2500022,0.055053443,0.060778163
54,3,5400,6.1673517,58.233444,,-0.24518448,0.2515387,0.0554434,0.05875043
55,3,5500,6.682318,55.71787,,-0.22361779,0.25845087,0.05433564,0.0653965
56,3,5600,6.529249,53.60987,,-0.22942752,0.2427369,0.053356774,0.057505973
57,3,5700,6.3046126,57.63667,,-0.22729295,0.26313442,0.05391784,0.06801232
58,3,5800,6.6709113,59.19157,,-0.24645597,0.25628203,0.059209876,0.06439735
59,3,5900,5.119225,57.750866,,-0.23001635,0.25575686,0.05503504,0.06345464
60,3,6000,5.9345074,58.12332,0,-0.24085814,0.25335342,0.055625156,0.05971527
61,4,6100,5.5818024,135.96689,,-0.23955846,0.2547093,0.055042855,0.06154254
62,4,6200,5.2066565,140.521,,-0.25016186,0.2542665,0.060278498,0.062403478
63,4,6300,5.529487,138.39111,,-0.24112332,0.25792384,0.058331996,0.06474647
64,4,6400,4.8393035,142.91275,,-0.24783194,0.2609191,0.059539862,0.06633241
65,4,6500,4.894044,137.65369,,-0.23598301,0.25980574,0.054325536,0.065414704
66,4,6600,5.188668,137.84354,,-0.23979038,0.2577228,0.05544112,0.06378587
67,4,6700,5.4379277,139.10919,,-0.23127359,0.26752114,0.05449415,0.07183072
68,4,6800,4.322111,139.20853,,-0.23812425,0.26027012,0.053712636,0.06639761
69,4,6900,5.310167,140.0401,,-0.24619216,0.25786114,0.056833208,0.06218081
70,4,7000,5.3150153,136.71188,,-0.24251741,0.2536505,0.054424725,0.060201526
71,4,7100,5.1453853,138.45068,,-0.2490024,0.2514615,0.05698914,0.058517464
72,4,7200,5.084435,136.16571,,-0.23401362,0.2584958,0.05596257,0.062964894
73,4,7300,6.3287306,131.9707,,-0.22962517,0.25521576,0.055634856,0.061627097
74,4,7400,7.1420655,138.2023,,-0.24275243,0.26065183,0.056954198,0.063718006
75,4,7500,7.4384675,136.47295,,-0.21693319,0.27608466,0.05614855,0.079175554
76,4,7600,6.861171,137.381,,-0.2465697,0.2539122,0.061421447,0.060845748
77,4,7700,6.387773,136.84546,,-0.24036723,0.257859,0.054939605,0.0636202
78,4,7800,6.1381726,137.62396,,-0.23880869,0.25980502,0.05677718,0.06550341
79,4,7900,6.912999,138.13843,,-0.25045133,0.25368726,0.057274923,0.059119187
80,4,8000,5.324979,135.32726,0,-0.23997545,0.25250357,0.05613266,0.058338076
81,5,8100,5.542552,294.8219,,-0.24930072,0.2515629,0.056599133,0.057857923
82,5,8200,5.0857997,294.72266,,-0.25028524,0.25000304,0.057053305,0.05698222
83,5,8300,1.1993985,294.1283,,-0.24266714,0.25150502,0.05600038,0.058347136
84,5,8400,3.1924446,297.2871,,-0.25140965,0.24961877,0.057837166,0.05687791
85,5,8500,2.6504025,302.1985,,-0.23716193,0.26566517,0.056011133,0.07045634
86,5,8600,2.298568,296.28317,,-0.24413985,0.25430346,0.054746263,0.059281446
87,5,8700,0.9924678,299.20117,,-0.25261262,0.24772763,0.059305318,0.056948572
88,5,8800,5.4611387,295.04184,,-0.24011791,0.2593457,0.054701596,0.06419012
89,5,8900,4.400896,298.224,,-0.2437768,0.2586066,0.055592977,0.06333211
90,5,9000,4.548363,288.15903,,-0.23499686,0.2548718,0.054481708,0.061892606
91,5,9100,4.4670625,297.4998,,-0.2407651,0.25963688,0.056466185,0.06648803
92,5,9200,3.9575293,289.8183,,-0.2336834,0.25723684,0.055281006,0.062007725
93,5,9300,5.5816975,285.71884,,-0.23765612,0.25108296,0.056775838,0.05769971
94,5,9400,-1.3642495,290.53864,,-0.2373538,0.24893147,0.05553805,0.05765686
95,5,9500,5.015942,293.66687,,-0.23296279,0.263085,0.05384908,0.06724688
96,5,9600,2.3087263,284.59277,,-0.22607726,0.25566643,0.053293616,0.06315502
97,5,9700,3.3256366,283.52615,,-0.21583158,0.264055,0.05267016,0.066489294
98,5,9800,4.779748,290.22046,,-0.22921556,0.2622679,0.052172005,0.067131065
99,5,9900,5.2338715,286.54062,,-0.21828371,0.26693606,0.051587835,0.071745075
100,5,10000,5.223119,280.7432,0,-0.22663563,0.25356537,0.05400744,0.0641924
101,6,10100,3.1994486,572.31213,,-0.20548213,0.26799464,0.05287741,0.068885654
102,6,10200,0.009441299,576.0552,,-0.22223836,0.25522995,0.05367168,0.06267077
103,6,10300,0.993837,595.2851,,-0.23743445,0.25396967,0.055835567,0.06108082
104,6,10400,1.4442025,608.74805,,-0.24030077,0.25924212,0.055517294,0.06436622
105,6,10500,-0.21955067,597.7487,,-0.23823881,0.25391912,0.056075566,0.061226197
106,6,10600,2.7361588,609.1693,,-0.23804289,0.2617697,0.055317022,0.06694416
107,6,10700,3.258647,595.41876,,-0.24147314,0.2517531,0.05654952,0.060271397
108,6,10800,1.6794742,604.0812,,-0.24594623,0.25248194,0.055174507,0.059479237
109,6,10900,3.7955072,601.33685,,-0.24803519,0.2504115,0.05614867,0.05730412
110,6,11000,3.4038174,618.10034,,-0.25028908,0.25700253,0.05835133,0.061578922
111,6,11100,-0.00789804,602.7894,,-0.24506247,0.2516147,0.056196004,0.057842672
112,6,11200,0.58559465,606.15533,,-0.24750018,0.25126928,0.05877775,0.057631575
113,6,11300,0.75626874,602.93396,,-0.2439403,0.2527449,0.056496322,0.059646763
114,6,11400,2.2656984,601.8568,,-0.24466687,0.25258756,0.056485206,0.058590993
115,6,11500,0.872195,601.3221,,-0.24567282,0.2505836,0.057245627,0.057219893
116,6,11600,2.604475,615.2866,,-0.24681008,0.25817955,0.0556364,0.063404046
117,6,11700,2.4900854,597.7599,,-0.24666929,0.24881932,0.05584991,0.056798868
118,6,11800,3.2557638,599.0785,,-0.24700493,0.24982303,0.055726364,0.05687952
119,6,11900,-0.22278522,591.18176,,-0.23480684,0.25345963,0.055481344,0.059771724
120,6,12000,0.6230182,614.5384,0,-0.24963808,0.25433177,0.05669754,0.060338415
121,7,12100,2.8945694,1210.4816,,-0.24180496,0.24917722,0.055400617,0.05689445
122,7,12200,0.6724658,1255.3848,,-0.24398416,0.25836653,0.05633264,0.064248726
123,7,12300,1.9559146,1249.5907,,-0.2438137,0.2575721,0.05630991,0.062497407
124,7,12400,3.051045,1243.974,,-0.2380991,0.26074833,0.055819087,0.06621088
125,7,12500,3.0453928,1245.5674,,-0.2442869,0.25434083,0.0616659,0.065227225
126,7,12600,0.8999377,1231.7146,,-0.24711746,0.2491678,0.057906866,0.058354244
127,7,12700,2.4810696,1194.6735,,-0.23574317,0.2503456,0.05291871,0.057213187
128,7,12800,1.4589572,1260.361,,-0.24335098,0.26010877,0.05623088,0.06686106
129,7,12900,-2.6940894,1248.3137,,-0.24770164,0.2529546,0.055953696,0.058939017
130,7,13000,-0.099770695,1213.2126,,-0.24312651,0.24804321,0.054698937,0.056618504
131,7,13100,-4.3610964,1249.0415,,-0.24135172,0.25749362,0.05651112,0.063517824
132,7,13200,-2.346302,1250.781,,-0.24961281,0.25201523,0.05681803,0.05798906
133,7,13300,2.7356505,1233.2495,,-0.24734855,0.25062966,0.05619374,0.05730106
134,7,13400,-0.7685264,1240.3383,,-0.23325306,0.2628492,0.054414853,0.06782704
135,7,13500,-6.0464625,1245.061,,-0.23569793,0.26119268,0.054583266,0.06458628
136,7,13600,-0.28177917,1255.3556,,-0.24151993,0.26048064,0.055756815,0.06437494
137,7,13700,-0.63555646,1250.3197,,-0.24639052,0.25505346,0.056033365,0.060629852
138,7,13800,-2.774221,1237.793,,-0.24763668,0.25011998,0.056136236,0.05705268
139,7,13900,0.20959598,1215.4746,,-0.24147367,0.2501604,0.05544728,0.057088263
140,7,14000,1.5300823,1234.6342,0,-0.23583162,0.25972152,0.05580561,0.06544755
141,8,14100,-2.577746,2556.04,,-0.23893034,0.26536047,0.05578374,0.07062507
142,8,14200,-1.9587238,2477.3513,,-0.24487591,0.25111318,0.0560958,0.05748985
143,8,14300,1.6578186,2429.7283,,-0.23518217,0.25331467,0.054376468,0.05959204
144,8,14400,-2.879411,2454.872,,-0.24298263,0.2495153,0.05577741,0.056858853
145,8,14500,-0.2585213,2408.8538,,-0.23285198,0.25203234,0.055809468,0.05801838
146,8,14600,-7.8895,2501.395,,-0.24946874,0.24956095,0.056677938,0.056762792
147,8,14700,-4.8822355,2498.5408,,-0.24839187,0.25062615,0.05615665,0.057222255
148,8,14800,-1.7264626,2468.3726,,-0.24399489,0.2506225,0.056231692,0.057268836
149,8,14900,0.5834548,2479.5886,,-0.2459284,0.25083834,0.056287333,0.057355672
150,8,15000,0.60317343,2478.1013,,-0.24230266,0.25350374,0.05709801,0.058888994
