,k,iteration,H,cost,converged,R1,R2
0,0,0,2.3151395,-2.3150244,,-0.009390414,0.005202656
1,1,50,2.4360952,6.787483,,-0.01168102,0.006930031
2,1,100,2.3619132,1.0434186,,-0.0056925416,0.005975082
3,1,150,2.2422423,-0.8994062,,-0.0022549033,0.004666062
4,1,200,2.234215,-1.2143197,,-8.136034e-05,0.004515671
5,1,250,2.374144,-0.1780324,,0.002812028,0.0060012275
6,1,300,2.3949232,0.3004148,,0.0051684976,0.0052147284
7,1,350,2.4083693,-0.32939625,,0.00074362755,0.0064051915
8,1,400,2.35881,-0.61586654,,0.002155006,0.005496801
9,1,450,2.277833,0.5454178,,0.0055767894,0.0050363117
10,1,500,2.3651125,-0.87702405,,-0.0013808012,0.0052777985
11,1,550,2.4402568,1.168055,,-0.005892873,0.0061188466
12,1,600,2.3461108,-0.94680035,,-0.0004658103,0.0052696518
13,1,650,2.3962345,3.2465286,,-0.008537352,0.0063220947
14,1,700,2.3675961,0.15920424,,-0.004345,0.005626454
15,1,750,2.307706,1.4391286,,0.0070198774,0.005065374
16,1,800,2.249163,-0.8053497,,-0.0012617111,0.0052234423
17,1,850,2.2668464,-1.391393,,0.00023639202,0.004177701
18,1,900,2.2688098,-0.14498138,,-0.0044248104,0.004785146
19,1,950,2.2609208,0.76619744,,0.006193042,0.0047104773
20,1,1000,2.2803311,-0.9574518,,0.0022546053,0.0046232394
21,1,1050,2.2609165,-1.1695257,,5.5134296e-05,0.0046716994
22,1,1100,2.2600596,-1.1456616,,0.0014235973,0.004501259
23,1,1150,2.1834033,-0.7212062,,0.0038580894,0.0037893387
24,1,1200,2.1996832,-0.92464685,,-0.0018191934,0.0047107604
25,1,1250,2.1209042,6.9693403,,0.013138473,0.0030307448
26,1,1300,2.1075385,-0.14728379,,0.005464554,0.003056754
27,1,1350,2.1653302,0.73028994,,0.0066313148,0.0037333723
28,1,1400,2.1063654,-0.80065846,,0.0036468506,0.0035797516
29,1,1450,2.1212716,-0.90144765,,0.0031120777,0.003835551
30,1,1500,2.050074,-1.0057385,,0.0031791925,0.0032832068
31,1,1550,2.0570068,4.8602505,,0.011376023,0.0029885178
32,1,1600,1.8998806,-0.56655276,,0.0047014356,0.0021361322
33,1,1650,1.9792403,-0.2242539,,-0.0050187707,0.0031482805
34,1,1700,1.917438,4.9597096,,-0.0111655,0.0035881158
35,1,1750,2.0126548,-0.8769071,,-0.0024784207,0.0040709195
36,1,1800,2.1068003,-0.18890095,,-0.004367292,0.00439144
37,1,1850,1.9963346,-1.5566676,,0.00062793493,0.0028981091
38,1,1900,2.1012714,-1.301677,,0.0015493035,0.0036866716
39,1,1950,1.9823871,-0.6274568,,0.004175961,0.003108047
40,1,2000,1.8846375,1.4219981,,0.007819772,0.0022324612
41,1,2050,1.8586689,-0.26169062,,0.005135119,0.0023601102
42,1,2100,1.8648789,-0.89975876,,0.003773272,0.0022505154
43,1,2150,1.7974621,-1.2267537,,-0.0022967458,0.0024777264
44,1,2200,1.8886533,0.05538988,,-0.0055609345,0.0028207926
45,1,2250,1.8130734,-1.4713968,,-0.0007739663,0.0024968996
46,1,2300,1.7527024,0.21827304,,0.0059818625,0.0019070477
47,1,2350,1.4716134,8.44812,,0.014056623,0.00089778414
48,1,2400,1.2476584,-0.7937149,,0.002952695,0.00060038513
49,1,2450,1.38712,-1.2238159,,0.0011201501,0.0014182193
50,1,2500,1.3155404,-0.5935041,,-0.003629446,0.0011259877
51,1,2550,1.3206491,-1.1905141,,1.7821789e-05,0.00161319
52,1,2600,1.2665582,-1.2165288,,5.185604e-06,0.001000281
53,1,2650,1.3458711,-0.52058804,,0.0039756894,0.000836394
54,1,2700,1.3995795,-0.5928841,,0.0038117766,0.001266597
55,1,2750,1.3135023,-0.7913788,,0.003105402,0.0008938393
56,1,2800,1.3404127,-0.51704484,,-0.0037261844,0.0016071427
57,1,2850,1.41708,-1.3242494,,-0.00023084879,0.0013428783
58,1,2900,1.2680798,0.84360766,,-0.0063476562,0.0013931998
59,1,2950,1.305095,0.7983794,,-0.0062318444,0.0017982224
60,1,3000,1.2971656,-1.1590557,,-0.0006234646,0.0015406135
61,1,3050,1.2332628,-1.109803,,-0.00019645691,0.0015590385
62,1,3100,1.2959218,0.7819536,,0.006386876,0.0008748269
63,1,3150,1.3154236,-0.17307246,,0.0047326684,0.0006699811
64,1,3200,1.278178,-1.1009933,,0.0015513897,0.0010662472
