,k,iteration,H,cost,converged,R1,R2,R3,R4
76,4,3800,11.688747,-11.205014,,1.4296315,-3.4571385,17.944605,20.106348
77,4,3850,11.713579,-11.199987,,1.4290987,-3.633092,18.023928,21.563389
78,4,3900,11.699929,-11.202804,,1.1662389,-3.7242086,16.94706,21.730774
79,4,3950,11.757758,-11.202186,,1.4436969,-3.826164,18.957542,22.750292
80,4,4000,11.775326,-11.210359,0,1.3138303,-3.891751,19.525383,22.669569
81,5,4050,11.269062,-10.35237,,0.23667651,-2.408109,10.71256,14.167855
82,5,4100,11.118452,-10.271996,,-0.02467762,-2.2047687,10.249343,13.331653
83,5,4150,11.21686,-10.330386,,0.23800902,-2.4948084,9.914885,14.266712
84,5,4200,11.15279,-10.32491,,0.1153803,-2.4286313,9.128409,13.855191
85,5,4250,11.218865,-10.323517,,0.33076686,-2.5584273,9.846228,14.461616
86,5,4300,11.187709,-10.360845,,0.23341897,-2.2236528,10.893359,12.386895
87,5,4350,11.161032,-10.319416,,0.20504059,-2.255756,10.482093,13.027346
88,5,4400,11.108631,-10.356056,,0.18158433,-2.2292151,9.548098,12.140711
89,5,4450,11.137584,-10.340582,,0.24742891,-2.1579785,10.398319,12.268799
90,5,4500,11.250737,-10.379067,,0.4856415,-2.5225506,9.761294,14.111132
91,5,4550,11.20187,-10.384899,,0.4693819,-2.4056237,8.941952,13.791949
92,5,4600,11.106366,-10.330203,,0.27036512,-2.2080474,9.583206,12.565673
93,5,4650,11.11997,-10.348096,,0.28456092,-2.2571268,9.183889,12.805229
94,5,4700,11.287166,-10.346415,,0.12610878,-2.5895133,11.037213,14.293056
95,5,4750,11.253961,-10.346223,,0.691463,-2.5877666,10.6353655,14.020123
96,5,4800,11.176591,-10.377224,,0.19827716,-2.3344395,9.986316,12.64559
97,5,4850,11.186601,-10.322936,,0.38091284,-2.263183,10.595289,13.329518
98,5,4900,11.129023,-10.375129,,0.044559903,-2.1813545,9.90275,11.870735
99,5,4950,11.127328,-10.334127,,-0.10813862,-2.1676998,10.723489,11.9086075
100,5,5000,11.175113,-10.313724,0,0.47213393,-2.558723,9.014233,14.497266
101,6,5050,10.297273,-9.2184515,,-0.052116465,-1.1459613,5.3016963,7.2929673
102,6,5100,10.373034,-9.382788,,0.07487523,-1.1880016,4.9203267,6.8802085
103,6,5150,10.319432,-9.335409,,-0.037003014,-1.2759094,4.96179,6.78793
104,6,5200,10.290074,-9.433889,,-0.03990153,-1.1039343,4.7094507,5.9666114
105,6,5250,10.352937,-9.41196,,0.27898026,-1.1890159,5.20467,6.2619486
106,6,5300,10.227049,-9.371386,,-0.05048765,-1.2201295,4.435323,6.146524
107,6,5350,10.373887,-9.391783,,-0.115507305,-1.3033423,5.267968,6.53716
108,6,5400,10.461022,-9.342715,,0.018009858,-1.3820367,5.794339,7.178079
109,6,5450,10.333201,-9.469586,,0.13759848,-1.1703658,5.223017,5.6013484
110,6,5500,10.168827,-9.375707,,-0.19303182,-0.9675932,4.978915,5.2265224
111,6,5550,10.296144,-9.53507,,-0.09841734,-1.067955,4.5840673,5.2441554
112,6,5600,10.306454,-9.506501,,-0.13964665,-1.0937586,4.911169,5.3208246
113,6,5650,10.374356,-9.520406,,0.13199803,-1.125473,4.9764757,5.72894
114,6,5700,10.277906,-9.43571,,-0.170808,-1.0676107,5.156522,5.495719
115,6,5750,10.331908,-9.466779,,-0.18538593,-1.1457424,5.406755,5.4699435
116,6,5800,10.304546,-9.444206,,-0.060594346,-1.180584,4.531267,6.1222606
117,6,5850,10.224088,-9.438193,,-0.042050093,-1.0364928,4.742066,5.343469
118,6,5900,10.346461,-9.492602,,0.04092942,-1.2778506,4.839439,5.811071
119,6,5950,10.301078,-9.4287615,,0.09918068,-1.0660095,5.262972,5.664294
120,6,6000,10.257228,-9.445206,0,-0.12377139,-1.1699715,4.386624,5.8253303
121,7,6050,10.0275,-9.073195,,-0.0211305,-0.7647972,3.917966,3.762935
122,7,6100,10.041235,-8.9645605,,-0.055538494,-0.8617649,3.9895391,4.4561715
123,7,6150,10.043975,-9.016405,,0.039772183,-0.9568744,3.6550457,4.395615
124,7,6200,10.007985,-9.018198,,-0.1845003,-0.8104634,4.221726,3.7302163
125,7,6250,9.806717,-9.014665,,-0.0049380055,-0.777287,3.1405897,3.329352
126,7,6300,9.9719,-8.989408,,-0.15474482,-0.733119,3.8632717,3.9936774
127,7,6350,9.910905,-9.021687,,0.031864632,-0.88324547,3.345789,3.7796981
128,7,6400,9.89066,-9.059886,,0.04871914,-0.64512205,3.3696232,3.4270606
129,7,6450,10.010108,-9.106999,,-0.13729097,-0.8647561,3.7211218,3.573914
130,7,6500,9.983717,-9.062928,,-0.096534394,-0.7103548,3.7149103,3.7234766
131,7,6550,10.018098,-9.092055,,-0.00817213,-0.80499935,4.1207137,3.40133
132,7,6600,10.00937,-9.070944,,-0.12557998,-0.8605666,4.0367703,3.543092
133,7,6650,9.877425,-9.041253,,-0.01488574,-0.7044258,3.0611844,3.6938417
134,7,6700,10.066974,-9.065278,,0.018583186,-0.7886567,4.3079243,3.7375338
135,7,6750,9.979097,-9.089271,,-0.042640265,-0.8248944,3.7436163,3.476358
136,7,6800,9.960212,-9.1169615,,0.0636646,-0.7617259,3.6586373,3.2507305
137,7,6850,9.924288,-9.080963,,-0.05018847,-0.7858057,3.5779662,3.3143103
138,7,6900,9.944898,-9.135121,,-0.07108974,-0.72838306,3.4637287,3.1965861
139,7,6950,10.045703,-9.124119,,0.07177588,-0.8065386,4.0527606,3.4286146
140,7,7000,9.730343,-9.025885,0,0.027373131,-0.6071992,3.3619943,2.5863655
141,8,7050,9.484515,-8.699903,,-0.04781962,-0.53371334,2.042245,2.2611513
142,8,7100,9.620801,-8.692094,,0.052623384,-0.58990383,2.6205766,2.3254142
143,8,7150,9.455785,-8.625686,,-0.037800852,-0.50076675,2.2538834,2.2724721
144,8,7200,9.443539,-8.568294,,0.20479031,-0.43573856,2.1246982,2.5785124
145,8,7250,9.505124,-8.723302,,-0.06764107,-0.5472398,2.1750395,2.1276755
146,8,7300,9.377889,-8.704232,,-0.067417875,-0.37429142,2.148423,1.7022688
147,8,7350,9.470312,-8.753315,,-0.14773248,-0.5083113,1.9462464,2.0584006
148,8,7400,9.48036,-8.734897,,-0.048881944,-0.52061605,2.005695,2.1282976
149,8,7450,9.475189,-8.705953,,0.06901502,-0.44703388,1.8921635,2.340892
150,8,7500,9.503888,-8.737845,,-0.0059352526,-0.5026083,2.0569837,2.1754205
151,8,7550,9.411058,-8.762031,,-0.081591725,-0.39104605,2.1086693,1.6216033
152,8,7600,9.43859,-8.689636,,-0.09048734,-0.52577686,2.104408,2.0534
153,8,7650,9.480425,-8.78244,,0.06479964,-0.5419202,1.9180417,1.9921021
154,8,7700,9.607527,-8.751683,,-0.14808065,-0.5616479,2.2913601,2.3330665
155,8,7750,9.259907,-8.528208,,-0.046536423,-0.12982607,2.1755834,1.9842432
156,8,7800,9.460062,-8.678215,,-0.0967213,-0.36446,2.4336963,1.918194
157,8,7850,9.465447,-8.8179865,,0.13361885,-0.49884987,1.9610944,1.7306325
158,8,7900,9.471647,-8.737559,,0.13127342,-0.5571432,2.1737955,1.9129975
159,8,7950,9.514934,-8.797364,,0.015669521,-0.47970772,2.1007001,1.9272692
160,8,8000,9.5885725,-8.727563,0,-0.02681101,-0.46585274,2.3686423,2.3050048
161,9,8050,8.993934,-8.196726,,0.020610224,-0.30383062,1.1189406,1.2549664
162,9,8100,8.930081,-8.108911,,-0.13294077,-0.29017353,1.2998904,1.1361859
163,9,8150,8.871372,-8.096437,,0.054409537,-0.26948786,1.1164845,1.2134435
164,9,8200,8.885504,-8.224651,,-0.014675642,-0.2705741,0.9550539,1.0935948
165,9,8250,8.763554,-8.090881,,-0.05395201,-0.1955061,0.9967191,1.098989
166,9,8300,8.847288,-8.17226,,-0.063627645,-0.2668395,0.95017934,1.1318128
167,9,8350,8.832844,-8.097206,,0.021407532,-0.2043829,1.1350486,1.1179565
168,9,8400,8.91407,-8.237093,,-0.043910865,-0.30699635,1.018669,1.0654826
169,9,8450,8.891046,-8.189199,,-0.10426548,-0.19502926,1.114675,1.0564191
170,9,8500,8.983802,-8.080206,,-0.0058801565,-0.4376793,1.2066756,1.3785124
171,9,8550,8.78226,-8.153973,,-0.109218806,-0.19238043,1.0224009,0.96454644
172,9,8600,8.808053,-8.07432,,-0.035082005,-0.2387929,1.1423768,1.0994105
173,9,8650,8.789781,-8.163161,,0.050963264,-0.17280245,0.9821482,1.0044613
174,9,8700,8.728892,-8.120119,,0.010587359,-0.24542475,0.9369049,0.9882097
175,9,8750,8.919203,-8.163983,,0.06155898,-0.19052315,1.1224804,1.177734
176,9,8800,8.848395,-7.880033,,-0.040359955,-0.43614674,1.2015729,1.5193907
177,9,8850,8.913852,-8.071258,,-0.0008112016,-0.34573174,1.1590921,1.3106177
178,9,8900,8.809536,-8.141142,,-0.06959885,-0.3433261,0.94644046,1.1015537
179,9,8950,8.90559,-8.187174,,-0.03024534,-0.35292053,1.04871,1.1258317
180,9,9000,8.883539,-8.284523,0,0.07322292,-0.14701653,1.074636,0.84582746
181,10,9050,8.477854,-7.9917336,,-0.051388703,-0.11881542,0.6079221,0.49504724
182,10,9100,8.617942,-7.8497696,,-0.11622668,-0.1389184,0.79868233,0.8693714
183,10,9150,8.553547,-7.8635144,,0.049815126,-0.12518263,0.73149073,0.78523004
184,10,9200,8.631129,-7.930886,,0.0055702454,-0.25177956,0.85501504,0.6499678
185,10,9250,8.598742,-7.8249397,,-0.12936941,-0.2736802,0.76346076,0.8881613
186,10,9300,8.645524,-7.894765,,0.057090078,-0.30951738,0.80516493,0.7901132
187,10,9350,8.402484,-7.7694697,,-0.074026,-0.17527199,0.80620134,0.5816678
188,10,9400,8.622308,-7.962803,,-0.13842626,-0.18227816,0.84156096,0.59590495
189,10,9450,8.669168,-7.9378996,,0.009027883,-0.12767029,0.8831055,0.70858955
190,10,9500,8.602154,-7.8888283,,0.055158865,-0.18694639,0.7240146,0.826596
191,10,9550,8.629757,-7.801591,,-0.10261403,-0.2148323,0.8620361,0.9053931
192,10,9600,8.670383,-7.955143,,-0.0541957,-0.21020937,0.80309653,0.7469573
193,10,9650,8.707933,-7.9946356,,-0.10961452,-0.09687519,0.88637483,0.6750026
194,10,9700,8.7634535,-7.7957053,,-0.04559596,-0.24808216,0.9121901,1.106417
195,10,9750,8.55389,-7.781719,,0.026797261,-0.10089016,0.8361815,0.8439621
196,10,9800,8.607934,-7.9508233,,0.03974073,-0.13123083,0.73600745,0.71391916
197,10,9850,8.584666,-7.834657,,0.09237659,-0.2234931,0.73496264,0.8775414
198,10,9900,8.644176,-7.9766026,,-0.04536225,-0.16279268,0.70066386,0.76736236
199,10,9950,8.600237,-7.91663,,-0.007223395,-0.23666954,0.67295396,0.8110372
200,10,10000,8.730339,-7.9437723,0,0.020273354,-0.26529837,0.7466243,0.9298743
201,11,10050,8.273856,-7.634224,,-0.108396016,-0.11664295,0.42807853,0.49035642
202,11,10100,8.272038,-7.5347476,,0.022253199,-0.099844456,0.43992174,0.59536076
203,11,10150,8.168906,-7.6135726,,-0.040144786,-0.07078552,0.4390536,0.389039
204,11,10200,8.230892,-7.6423492,,-0.0033975777,-0.10151577,0.40348333,0.45859936
205,11,10250,8.290401,-7.6941566,,-0.05317089,-0.12066889,0.4070443,0.46003368
206,11,10300,8.202315,-7.6543694,,0.068685636,-0.035526276,0.45488852,0.3662481
207,11,10350,8.229432,-7.542479,,0.02230651,-0.11346674,0.5253046,0.4531875
208,11,10400,8.269625,-7.5809445,,-0.004949707,-0.02538824,0.5074015,0.49107572
209,11,10450,8.254037,-7.6869864,,0.13247852,-0.08561659,0.48169804,0.3453084
210,11,10500,8.270594,-7.583332,,-0.0024074048,-0.06648874,0.37091237,0.60643053
211,11,10550,8.217182,-7.721458,,-0.02527906,-0.0739665,0.40530252,0.3458483
212,11,10600,8.272739,-7.3492417,,-0.033770543,-0.101332664,0.53565085,0.70680094
213,11,10650,8.16945,-7.5009613,,0.13740428,-0.19663668,0.3706653,0.54781854
214,11,10700,8.044769,-7.473813,,0.048219193,-0.008192062,0.3757702,0.47812566
215,11,10750,8.122468,-7.4423995,,-0.10316587,-0.115041256,0.5812901,0.3811706
216,11,10800,8.113092,-7.7369795,,-0.06384425,0.009458542,0.3804832,0.22050992
217,11,10850,8.052073,-7.583787,,-0.06672725,-0.06407738,0.32702684,0.3885241
218,11,10900,8.13175,-7.594987,,0.0483626,-0.072434425,0.3274665,0.46960613
219,11,10950,8.083095,-7.5896215,,0.07128299,-0.06678438,0.40635645,0.33932397
220,11,11000,8.168212,-7.649671,0,-0.07915422,-0.13244009,0.38595277,0.38000718
221,12,11050,7.6932216,-7.142081,,0.014755972,0.097756386,0.20725074,0.2944024
222,12,11100,7.7221036,-7.4113493,,-0.022552734,0.13160515,0.15199554,0.1664069
223,12,11150,7.6196814,-7.1138005,,0.058369882,-0.010350704,0.22193119,0.24253318
224,12,11200,7.7949853,-7.3783083,,0.038605127,-0.027393341,0.19315279,0.20298758
225,12,11250,7.8115363,-7.162548,,-0.04127972,-0.11632347,0.24000597,0.29509512
226,12,11300,7.7194815,-7.228649,,-0.10601063,0.010130882,0.1416665,0.29190937
227,12,11350,7.712718,-6.8155336,,-0.0870639,-0.017091751,0.18430331,0.4889898
228,12,11400,7.80821,-7.4863873,,-0.036674224,-0.048922062,0.19741583,0.11107865
229,12,11450,7.7192907,-7.3091164,,-0.018622966,-0.019144058,0.2017687,0.19062796
230,12,11500,7.597169,-7.3490834,,0.059131876,-0.017315388,0.18319243,0.06556305
231,12,11550,7.6488023,-7.2396255,,-0.0032990556,0.004858017,0.21333459,0.1828008
232,12,11600,7.6544685,-7.179516,,0.018487606,-0.06642628,0.23985937,0.19054165
233,12,11650,7.6759715,-7.141138,,0.046815347,-0.042297363,0.15592745,0.31230655
234,12,11700,7.6943407,-7.2332134,,-0.099345945,-0.027911186,0.13822877,0.2705784
235,12,11750,7.6666355,-7.4989705,,0.02551073,0.011731148,0.13910475,0.044702828
236,12,11800,7.6975117,-7.418185,,0.027862534,0.033051968,0.20789304,0.07707834
237,12,11850,7.6215396,-7.303529,,0.04294526,-0.12737608,0.19925022,0.07391569
238,12,11900,7.6507664,-7.441577,,0.08759762,0.016793728,0.13245752,0.08964002
239,12,11950,7.6877904,-7.5151234,,-0.035383098,0.042416573,0.15543896,0.03002736
240,12,12000,7.7270603,-7.3068523,0,-0.041957192,0.012778282,0.22174156,0.1808016
241,13,12050,7.485802,-7.2157035,,0.0862343,0.03220892,0.12163746,0.06939939
242,13,12100,7.539076,-7.2612214,,-0.014927527,0.0052103996,0.061477333,0.13205853
