,k,iteration,H,cost,converged,R1,R2,R3,R4
70,7,3500,-4082.1028,1650.456,0,0.04860568,-0.023146987,-0.034591634,-0.043780543
71,8,3550,-4134.429,3840.736,,0.009031355,-0.008080006,-0.040302888,-0.04484228
72,8,3600,-4044.6287,4375.2637,,0.035747766,0.017496586,-0.020588085,-0.036972634
73,8,3650,-3958.8975,3601.683,,-0.0013407767,0.023092747,-0.026697554,-0.024865214
74,8,3700,-4080.5762,3373.9272,,-0.0030104816,-0.0072333813,-0.031565648,-0.035449486
75,8,3750,-4128.1064,3963.592,,0.0021346807,-0.029556155,-0.0338339,-0.03435552
76,8,3800,-4000.8022,4146.3643,,-0.054021835,0.012381077,-0.029888798,-0.036547508
77,8,3850,-4012.0068,3654.9556,,-0.039865404,-0.0030589104,-0.031116772,-0.032383643
78,8,3900,-3941.5596,3656.1448,,-0.03662643,-0.024710655,-0.027754389,-0.035865027
79,8,3950,-4034.2634,3746.4802,,0.0041885376,-0.024436474,-0.030972179,-0.030168936
80,8,4000,-3936.5757,2986.3013,0,-0.0037347376,-0.0033077002,-0.014922217,-0.028843176
