,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,217.277,7153.946,,0.63812625,9.181589,3.1082063,85.304474
1,1,50,191.45631,1869520.2,,0.52860105,7.734352,2.5302012,60.604637
2,1,100,169.74037,1080573.0,,0.550933,6.723551,2.1040032,45.951595
3,1,150,151.76003,598332.94,,0.2681939,5.793454,1.2030389,34.08645
4,1,200,138.4682,447884.66,,0.33114922,5.3802705,1.3530055,29.41358
5,1,250,125.29275,311370.34,,0.22779715,4.9006557,1.1829125,24.444298
6,1,300,114.43781,227391.97,,0.06221217,4.5247717,0.8709667,20.827309
7,1,350,103.84744,185204.94,,0.22265643,4.285084,0.9800726,18.741545
8,1,400,96.492386,148693.7,,0.09477919,4.0563426,0.8559761,16.744696
9,1,450,88.325294,112428.97,,0.009237111,3.7741246,0.68673295,14.502376
10,1,500,81.12494,98303.41,0,-0.014336973,3.6405602,0.6748039,13.52996
11,2,550,-281.91733,54732.266,,-0.81104946,1.7105911,0.9416251,3.0151548
12,2,600,-760.09717,176.06041,,-0.15578878,-0.13324499,0.0257565,-0.010344591
13,2,650,-704.6872,-53.586662,,-0.07331926,-0.14265239,-0.0014857724,-0.01862719
14,2,700,-462.0092,-384.9927,,-0.014375001,-0.15024364,-0.024371415,-0.021856442
15,2,750,-400.2736,-441.5187,,0.021772385,-0.09804952,-0.025971636,-0.034958817
16,2,800,-399.0127,-462.948,,-0.04615429,-0.1875267,-0.0246601,-0.01347547
17,2,850,-384.78027,-502.50653,,-0.024847865,-0.15701842,-0.030114923,-0.022840925
18,2,900,-372.45172,-512.51276,,0.029479623,-0.14973545,-0.02364428,-0.024811443
19,2,950,-349.16574,-560.3783,,0.018678427,-0.09690571,-0.026170295,-0.040269773
20,2,1000,-346.00372,-536.94904,0,-0.024885565,-0.13466656,-0.033824705,-0.028127775
21,3,1050,-345.8495,-590.9318,,0.020791113,-0.12998164,-0.03275249,-0.034741506
22,3,1100,-338.1489,-596.8965,,0.021567225,-0.10848069,-0.03247933,-0.040031932
23,3,1150,-340.26187,-557.0441,,0.06343794,-0.09652889,-0.029067256,-0.040414996
24,3,1200,-338.0085,-618.5216,,0.027050257,-0.13413084,-0.03813564,-0.03491932
25,3,1250,-335.49976,-650.77075,,0.03092295,-0.114766836,-0.043320782,-0.04175756
26,3,1300,-328.0406,-639.4098,,0.010043323,-0.11438131,-0.0382855,-0.040710106
27,3,1350,-322.25848,-641.6287,,0.016025305,-0.11031842,-0.03770096,-0.04148423
28,3,1400,-323.73965,-636.65027,,-0.02273044,-0.156389,-0.045435645,-0.02946477
29,3,1450,-313.5616,-659.87415,,0.023575425,-0.10983813,-0.04252346,-0.042088635
30,3,1500,-318.23505,-633.5255,0,-0.022771955,-0.14718246,-0.042258464,-0.031257458
31,4,1550,-308.2981,-616.4508,,-0.0035306811,-0.108507276,-0.041274175,-0.042041726
32,4,1600,-307.51825,-627.88104,,-0.020030439,-0.12506163,-0.048107095,-0.03916478
33,4,1650,-308.93048,-611.5886,,-0.011522561,-0.11502242,-0.043054845,-0.04029593
34,4,1700,-322.2565,-615.7146,,0.025107741,-0.101834774,-0.046035364,-0.04431784
35,4,1750,-303.18848,-610.9787,,0.018948019,-0.0839293,-0.04413718,-0.046599187
36,4,1800,-307.43558,-617.1508,,-0.006526798,-0.12023926,-0.043723904,-0.039411373
37,4,1850,-298.21625,-620.404,,0.020080209,-0.094370365,-0.04182586,-0.04465101
38,4,1900,-297.59753,-621.8114,,0.01252985,-0.10907245,-0.046489775,-0.041297123
39,4,1950,-301.43475,-640.47516,,-0.00967297,-0.121834755,-0.042284302,-0.04043673
40,4,2000,-306.5775,-621.1499,0,0.015231788,-0.105638266,-0.04468959,-0.042733718
