,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,216.29344,7198.7397,,0.6503179,9.184643,3.3015518,85.553215
1,1,50,190.60805,1790464.2,,0.5380318,7.629506,2.5968235,59.296436
2,1,100,169.28688,1040627.94,,0.49977678,6.667057,1.8296525,45.09487
3,1,150,151.09216,658224.5,,0.46439368,5.931337,1.8780365,35.746716
4,1,200,136.67258,450038.0,,0.26735324,5.3829675,1.3685199,29.486076
5,1,250,124.1116,318792.6,,0.27828318,4.9171124,1.3113216,24.735773
6,1,300,-67.150116,42537.723,,-0.27702075,2.918661,0.5494976,8.720314
7,1,350,-207.25984,24100.693,,-0.68823147,2.4848015,0.9878901,6.3374314
8,1,400,-264.24796,17662.926,,-0.7238072,2.2704175,0.9347152,5.3146
9,1,450,-316.3072,17063.129,,-0.7687861,2.2442052,1.0674059,5.169797
10,1,500,-538.7912,1442.9012,0,-0.59291846,0.82739043,0.49666345,0.7248575
11,2,550,-761.5549,625.107,,0.011526048,-0.17070496,0.0015221611,-0.0052169673
12,2,600,-685.3516,462.37125,,0.10685426,-0.234465,-0.019206766,0.014382385
13,2,650,-384.07922,145.76544,,0.16496873,-0.24393046,-0.00422376,0.027159281
14,2,700,-356.5762,112.72432,,0.15941542,-0.25248194,-0.008221451,0.0258063
15,2,750,-334.03793,84.892494,,0.23054725,-0.18891263,0.013939679,-0.010541763
16,2,800,-325.6196,80.84905,,0.15413833,-0.24872279,-0.019598506,0.025944673
17,2,850,-324.37567,66.94243,,0.19478202,-0.24499893,0.00014243275,0.015983358
18,2,900,-313.86923,63.522068,,0.2134375,-0.2102071,0.0026838481,0.005387053
19,2,950,-315.43567,75.79759,,0.24257034,-0.18445444,0.026094921,-0.0040542707
20,2,1000,-307.39758,64.17578,0,0.1956796,-0.21602595,0.0016223267,0.011296481
21,3,1050,-277.41052,129.97261,,0.113698065,-0.1818099,-0.025828585,-0.0021427386
22,3,1100,-282.6639,133.36966,,0.18131071,-0.1498357,-0.0028549135,-0.016360503
23,3,1150,-281.9401,127.83506,,0.12666476,-0.1855402,-0.01837144,-0.009028032
24,3,1200,-274.2321,128.35538,,0.10694772,-0.1755104,-0.020223085,-0.010039963
25,3,1250,-280.93472,127.192024,,0.12312877,-0.18285263,-0.019037265,-0.010996498
