,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,11.39649,1503.484,,2.7289941,-5.268988,22.894924,30.911055
1,1,50,11.590572,-11.087727,,1.7989771,-4.165244,19.813154,24.342249
2,1,100,11.698597,-11.170281,,1.5648044,-4.1269464,21.702528,23.793945
3,1,150,11.650158,-11.2249,,0.77970254,-3.727158,19.265047,21.56092
4,1,200,11.647599,-11.251117,,1.2858207,-3.747767,17.027653,22.075426
5,1,250,11.686585,-11.206428,,1.5438505,-3.94505,19.97547,23.309847
6,1,300,11.68567,-11.219695,,1.3324103,-4.2224507,18.02906,24.234253
7,1,350,11.686982,-11.237726,,1.4501166,-4.0410714,17.840496,23.70223
8,1,400,11.695949,-11.250439,,1.5737693,-3.767277,19.93655,21.837685
9,1,450,11.664116,-11.247149,,1.3214189,-3.672499,19.193115,21.22083
10,1,500,11.752585,-11.277678,,1.5804625,-3.753552,21.182724,22.01183
11,1,550,11.715705,-11.2567425,,1.2189701,-3.831326,20.010271,22.390814
12,1,600,11.698098,-11.256883,,1.3726035,-3.696895,19.704807,21.876928
13,1,650,11.720885,-11.235223,,1.3423587,-3.7098322,21.88896,21.831955
14,1,700,11.72893,-11.295195,,1.3129321,-3.716858,19.63481,21.596464
15,1,750,11.674353,-11.276305,,1.3302929,-3.6209633,17.742685,21.596556
16,1,800,11.680248,-11.288839,,1.2423055,-3.426721,19.394075,19.83435
17,1,850,11.799327,-11.278454,,1.5503262,-3.8429587,23.01994,22.24086
18,1,900,11.649916,-11.237086,,1.2749407,-3.4787257,19.796513,20.494625
19,1,950,11.746617,-11.288626,,1.7282302,-3.7045739,20.256433,22.112213
20,1,1000,11.730185,-11.298765,0,1.285601,-3.7442458,18.890804,22.142818
21,2,1050,11.029712,-10.016283,,0.09999353,-2.1227112,9.901587,12.828337
22,2,1100,11.031507,-10.054053,,-0.041697413,-2.194366,9.075263,12.968141
23,2,1150,11.035733,-10.01721,,0.14311233,-2.2327871,9.548158,13.153181
24,2,1200,11.013873,-10.067575,,0.20324509,-2.2009106,8.84411,12.709898
25,2,1250,11.014528,-10.04163,,0.2060501,-2.2009254,9.442219,12.619538
26,2,1300,10.888499,-10.036283,,-0.050719358,-1.9208903,8.734592,11.514266
27,2,1350,10.906183,-10.041599,,0.037629325,-2.1122212,9.065553,11.396005
28,2,1400,10.90117,-9.988701,,0.17921859,-2.000268,9.043969,12.121252
29,2,1450,10.92996,-10.109228,,-0.07431505,-1.9279037,8.82641,10.970401
30,2,1500,11.019501,-10.1607,,0.09217964,-2.1212978,8.397427,11.832991
31,2,1550,11.034138,-10.111169,,0.32661253,-2.2036958,8.862063,12.369266
32,2,1600,10.910182,-10.085279,,-0.026913056,-1.9579377,9.081769,10.815237
33,2,1650,10.9914,-10.071337,,0.4338462,-2.1340923,8.701123,12.457736
34,2,1700,10.918726,-10.150202,,0.36426002,-1.9824314,8.539239,10.38042
35,2,1750,10.91728,-10.134956,,-0.058625054,-1.8670454,8.492298,10.666973
36,2,1800,10.85154,-10.129016,,-0.032422077,-1.7333231,7.8000755,10.312329
37,2,1850,11.006315,-10.118597,,0.4435312,-2.0969558,8.860098,11.885817
38,2,1900,10.839053,-10.141073,,-0.031337798,-1.8046265,7.3326063,10.275412
39,2,1950,10.909981,-10.178461,,-0.009542817,-1.8771243,8.205706,10.101819
40,2,2000,10.912559,-10.133458,0,0.33876032,-1.9939938,7.9810925,10.989121
41,3,2050,10.577045,-9.430071,,0.039734002,-1.3986506,6.7110415,8.391055
42,3,2100,10.520012,-9.48505,,0.14872152,-1.3872995,5.581096,8.119181
43,3,2150,10.59791,-9.454625,,0.22296505,-1.6679711,5.5927157,9.135174
44,3,2200,10.587937,-9.49788,,0.021583013,-1.5618186,6.243772,8.150148
45,3,2250,10.473431,-9.522719,,0.0075193676,-1.3137841,5.393995,7.4093943
46,3,2300,10.500887,-9.519559,,0.0076598385,-1.1650691,5.896385,7.3699136
47,3,2350,10.44274,-9.4862,,-0.2500154,-1.2493768,5.9277015,7.075568
48,3,2400,10.5121355,-9.483258,,-0.07852051,-1.3993244,6.302014,7.508771
49,3,2450,10.393809,-9.474976,,-0.11251963,-1.2563715,5.453608,7.041603
50,3,2500,10.454103,-9.476046,,0.1226819,-1.3059559,6.134692,7.119643
51,3,2550,10.524561,-9.530437,,0.008961306,-1.4033408,6.3263993,7.1218405
52,3,2600,10.470465,-9.518892,,-0.036599047,-1.2538247,6.477746,6.5714674
53,3,2650,10.360811,-9.490198,,-0.0106932605,-1.1238437,5.824646,6.2485137
54,3,2700,10.448947,-9.56187,,0.19565563,-1.2200766,5.6241407,6.565143
55,3,2750,10.471495,-9.534841,,0.052634064,-1.1593232,6.573146,6.3437734
56,3,2800,10.549057,-9.564761,,-0.053777542,-1.355566,6.228408,7.106988
57,3,2850,10.484485,-9.523251,,0.21192151,-1.3360844,5.7629995,7.226196
58,3,2900,10.529719,-9.551782,,-0.069268644,-1.3429189,6.264643,7.0131574
59,3,2950,10.466002,-9.54317,,0.009403584,-1.242527,6.1525354,6.5288877
60,3,3000,10.535112,-9.573574,0,-0.028461613,-1.2631416,6.6553345,6.529209
61,4,3050,9.865637,-8.894281,,0.15628718,-0.79567814,3.4986577,4.539706
62,4,3100,9.974271,-8.973425,,-0.21732764,-1.0349288,3.1835306,4.9207892
63,4,3150,9.800695,-9.008772,,0.01816277,-0.8523793,2.8560123,3.926019
64,4,3200,9.757012,-9.0300865,,0.12160461,-0.67176056,3.0493846,3.366406
65,4,3250,9.845266,-9.019004,,0.03457997,-0.7924905,3.0879545,3.9716656
66,4,3300,9.9532795,-9.067329,,-0.00081614015,-0.81510353,3.351825,4.131429
67,4,3350,9.852769,-9.0710125,,-0.1857948,-0.6880183,3.6496103,3.2030773
68,4,3400,9.838929,-8.957724,,-0.07394909,-0.83282137,3.5563092,3.9254582
69,4,3450,9.959278,-9.026197,,-0.106164746,-0.8398342,3.7259445,4.10873
70,4,3500,9.908304,-9.017624,,0.16014549,-0.9509797,3.3938875,4.095945
71,4,3550,9.847533,-8.98482,,-0.12481144,-0.6651373,3.5561032,3.8373563
72,4,3600,9.907425,-9.012334,,0.04387608,-0.80200005,3.6729014,3.917487
73,4,3650,9.871432,-8.9825535,,0.27819714,-0.5547681,3.8711867,3.735657
74,4,3700,9.838407,-9.037643,,0.10049478,-0.7422867,3.2258964,3.6986578
75,4,3750,9.9319515,-9.064984,,0.062948525,-0.75248814,3.681686,3.7354014
76,4,3800,9.856487,-9.01989,,-0.14741619,-0.9034381,3.5148275,3.6562183
77,4,3850,9.858319,-9.076447,,-0.0892836,-0.827332,3.3370366,3.4623518
78,4,3900,9.846096,-9.088,,-0.034055237,-0.8191776,3.13732,3.477189
79,4,3950,9.951921,-9.006657,,-0.106491014,-1.0740995,2.8396723,4.840372
80,4,4000,9.883251,-9.061141,0,0.089414775,-0.85087013,3.208965,3.8322613
81,5,4050,9.325933,-8.450733,,0.10533293,-0.45515347,1.8350167,2.2582421
82,5,4100,9.284405,-8.442074,,0.037288234,-0.56007385,1.706451,2.232136
83,5,4150,9.15265,-8.3676605,,0.009786015,-0.35358143,1.9004159,1.9096785
84,5,4200,9.228622,-8.3645735,,-0.01293279,-0.4215207,1.7985201,2.2601728
85,5,4250,9.341417,-8.562171,,0.13634463,-0.44867563,1.9649491,1.8052044
86,5,4300,9.269107,-8.500031,,-0.076495714,-0.46213865,1.7708764,1.9458311
87,5,4350,9.311733,-8.505556,,0.18574755,-0.42985725,1.8719318,1.9896836
88,5,4400,9.369418,-8.471037,,-0.05114477,-0.53037024,1.7609174,2.382345
89,5,4450,9.160949,-8.499554,,0.12846291,-0.33493042,1.8125427,1.5229492
