,k,iteration,H,cost,converged,R1,R2
0,0,0,2.3695567,-2.3694751,,-0.007118404,0.005550487
1,1,50,2.351281,-1.0167841,,0.0018877983,0.004808966
2,1,100,2.2877593,-0.7008035,,-0.0027261376,0.0049302424
3,1,150,2.3283455,0.34793591,,-0.0052719116,0.0050727287
4,1,200,2.318233,-1.11483,,0.0004043579,0.0048892284
5,1,250,2.3459635,-0.93282545,,0.0008661747,0.005245236
6,1,300,2.5230715,8.109934,,-0.01246196,0.0075736153
7,1,350,2.5502253,5.866276,,-0.010521293,0.007591602
8,1,400,2.2933586,3.225558,,0.008754373,0.0058085537
9,1,450,2.3122468,0.28061223,,0.0036312342,0.0062186266
10,1,500,2.3007329,1.3277478,,0.0070804954,0.004736687
11,1,550,2.3045907,-1.0796689,,-3.1888485e-05,0.004949487
12,1,600,2.2753706,-0.14900327,,0.004551232,0.0046705073
13,1,650,2.368398,-0.6621269,,0.0025601983,0.0052507906
14,1,700,2.315977,-0.07163453,,0.0044893026,0.0049732295
15,1,750,2.278309,-1.0903101,,0.00024604797,0.004868207
16,1,800,2.3566728,8.051643,,-0.01310271,0.006040306
17,1,850,2.2504597,1.2795978,,-0.0065690875,0.0052391067
18,1,900,2.2360418,-1.0996981,,0.001337409,0.004575829
19,1,950,2.2349894,-1.1136436,,0.00081318617,0.0046653664
20,1,1000,2.2803988,-0.9665257,,-0.0017156601,0.0048305253
21,1,1050,2.2874267,-0.8203125,,-0.000618279,0.005381451
22,1,1100,2.3432107,-0.74652874,,0.0016183853,0.005414284
23,1,1150,2.3403335,-0.1843319,,-0.004127562,0.0051071774
24,1,1200,2.2853255,-1.2343992,,0.0011903048,0.004427381
25,1,1250,2.3131225,-0.9834974,,0.00042760372,0.005139033
26,1,1300,2.2528236,-0.8166964,,0.00053334236,0.0053327377
27,1,1350,2.2859173,-0.6986393,,0.001690805,0.0053746384
28,1,1400,2.3010802,-1.1427234,,-5.0723553e-05,0.0048129577
29,1,1450,2.315291,-0.81316507,,0.0022522807,0.004996974
30,1,1500,2.2507725,-0.8438299,,0.003159821,0.004260796
31,1,1550,2.3189836,-0.18969488,,0.004300058,0.0049086935
32,1,1600,2.0803068,-0.7277814,,0.0033279657,0.003996893
33,1,1650,2.1439562,-1.268298,,0.0006901622,0.0041275704
34,1,1700,2.0691974,-1.0562305,,0.0019295216,0.004066483
35,1,1750,2.0001144,12.376426,,0.016669512,0.0031077578
36,1,1800,1.9666486,2.3541627,,0.008734226,0.003182691
37,1,1850,2.0840526,-1.1692567,,0.002000928,0.0037805033
38,1,1900,2.1262774,-1.137762,,-0.0008355975,0.00436716
39,1,1950,2.2801578,6.3279486,,-0.010513902,0.00784984
40,1,2000,2.4144993,4.952112,,-0.009596467,0.0074323653
41,1,2050,2.3893752,2.266428,,-0.006290853,0.0073171877
42,1,2100,2.411122,0.5891409,,-0.0037000775,0.0068054893
43,1,2150,2.3023252,-0.10743356,,1.9609928e-05,0.006625515
44,1,2200,2.435379,0.5764003,,-0.002644837,0.0072966036
45,1,2250,2.3788009,1.2528827,,-0.004849732,0.0070081223
46,1,2300,2.4392064,1.0049133,,-0.0043089986,0.0070933015
47,1,2350,2.2815266,0.022692204,,0.0015342832,0.0066128927
48,1,2400,2.37065,0.53140354,,-0.0027723312,0.0070961434
49,1,2450,2.4198008,1.3360295,,-0.0046213865,0.0073320796
50,1,2500,2.427002,0.4671347,,0.0033387542,0.0068363333
51,1,2550,2.3216643,1.7516174,,-0.005363226,0.007259576
52,1,2600,2.3009827,3.745672,,-0.0077934265,0.0077585825
53,1,2650,2.3680854,4.90316,,-0.009652913,0.0072281533
54,1,2700,2.404336,0.2622013,,-0.0024152398,0.006891833
55,1,2750,2.320247,0.4082787,,0.0028535724,0.0068137827
56,1,2800,2.281902,0.085690975,,0.0019240379,0.00660681
57,1,2850,2.2279499,-0.38197815,,5.120039e-05,0.0060759205
58,1,2900,2.2268064,0.6854515,,0.0018111467,0.007413832
