,k,iteration,H,cost,converged,R1,R2
0,0,0,2.445546,-2.4455154,,-0.0013378859,0.005356131
1,1,50,2.1045785,5.0765123,,-0.010219991,0.006258881
2,1,100,1.9737211,5.732101,,0.011490464,0.0046995403
3,1,150,1.6273679,2.7224545,,0.007452786,0.0056082467
4,1,200,1.7672238,11.76033,,-0.013998628,0.008636522
5,1,250,1.7356656,0.99788046,,-0.0010232925,0.007322827
6,1,300,1.7956483,0.8486781,,0.0044254065,0.005770815
7,1,350,1.869792,0.6034188,,0.0030565858,0.0063341535
8,1,400,1.7883754,1.9081926,,-0.004368305,0.0074060294
9,1,450,1.6301341,4.9925046,,-0.008277595,0.007995886
10,1,500,1.7263489,2.6282897,,0.0066928267,0.0065037566
11,1,550,1.7392944,2.619503,,-0.0051389933,0.0077953
12,1,600,1.8470585,0.34044886,,-0.0013638139,0.0064722607
13,1,650,1.7819728,0.94303405,,0.0026800632,0.0068787644
14,1,700,1.7865237,0.43227923,,0.0036522746,0.005571082
15,1,750,1.8216248,0.6209471,,-0.0010499954,0.0069100615
16,1,800,1.9212033,-0.027878165,,-0.0010064244,0.0060707177
17,1,850,1.8139151,0.73345673,,-0.0028004646,0.0065654274
18,1,900,1.7969509,1.6940819,,-0.004507184,0.007036046
19,1,950,1.9186769,-0.34452784,,0.00077313185,0.0055574495
20,1,1000,1.9680637,-0.7042451,,0.0016453862,0.0047506923
21,1,1050,2.0782437,0.13833642,,0.0054340363,0.0038474477
22,1,1100,1.8590934,126.762,,-0.049344063,0.011729679
23,1,1150,1.6079019,14.254928,,-0.015839636,0.008146319
24,1,1200,1.8475744,4.942741,,-0.008181751,0.00829851
25,1,1250,1.5988339,2.246214,,-0.00024616718,0.008765863
26,1,1300,0.9707467,137.24869,,0.052473128,0.0033105304
27,1,1350,1.0324064,60.01257,,0.034647703,0.004520635
28,1,1400,1.2187384,13.421981,,0.015798092,0.006575309
29,1,1450,1.1550554,25.503538,,0.022387445,0.0056545725
30,1,1500,1.264951,7.2964153,,0.011332095,0.006543007
31,1,1550,1.2972108,9.67953,,0.013400078,0.0063223983
32,1,1600,1.3807961,2.347743,,0.004981518,0.007053741
33,1,1650,1.3991885,1.5610943,,-0.00016438961,0.007692765
34,1,1700,1.4089301,2.1145036,,0.004113734,0.0073175044
35,1,1750,1.3666333,1.3138672,,0.0022274256,0.006974854
36,1,1800,1.3852851,1.5199106,,0.00029581785,0.00761685
37,1,1850,1.4855101,4.437441,,-0.007260859,0.008107956
38,1,1900,1.2714362,4.814909,,0.008998275,0.0063841958
39,1,1950,1.3296721,1.9172208,,0.004128754,0.0069203502
40,1,2000,1.288949,5.5429745,,0.009621978,0.00663747
41,1,2050,1.445227,1.5685524,,0.002730906,0.0072675818
42,1,2100,1.309314,14.59906,,-0.015143335,0.009425863
43,1,2150,1.2525531,17.235916,,-0.016842842,0.009278365
44,1,2200,1.3652594,1.5359089,,0.0014360547,0.007480716
45,1,2250,1.3174342,11.337683,,-0.013036251,0.009119127
46,1,2300,1.2032381,3.3614702,,0.006182313,0.0072851335
47,1,2350,1.3326148,2.1255198,,-0.0031632185,0.007691342
48,1,2400,1.1548728,2.3980212,,-0.0027120113,0.007981408
49,1,2450,1.3626202,1.8742615,,-0.0017426014,0.007854997
50,1,2500,1.1450125,5.0913243,,0.009004831,0.006606039
51,1,2550,1.2779459,2.3635845,,-0.0028969646,0.008027341
52,1,2600,1.2021284,1.887281,,0.0019155145,0.0076235817
