,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,539.853,349934.66,,1.5215673,24.268808,9.476139,591.43335
1,1,50,477.40704,93415370.0,,1.2156223,20.726707,6.2957454,431.6955
2,1,100,422.39328,53668710.0,,0.89557195,18.036358,5.033133,327.0884
3,1,150,374.42517,33907590.0,,0.6852536,16.081993,3.5496607,259.89273
4,1,200,335.75507,25001726.0,,0.7342776,14.896057,3.1473725,223.09592
5,1,250,301.69,17990274.0,,0.6590872,13.715504,3.2329497,189.16171
6,1,300,-265.06735,247463.08,,-0.12410277,4.504216,0.41031867,21.769802
7,1,350,-519.99884,23098.56,,-0.28184864,2.2528715,0.14823382,6.322996
8,1,400,-584.3215,14044.852,,-0.2238676,1.8967834,0.11608438,4.8228292
9,1,450,-590.1554,12453.96,,-0.27424705,1.8010006,0.17793368,4.514104
10,1,500,-1782.0927,1831.5487,0,-0.26581177,-0.067108154,0.047491096,0.1466193
11,2,550,-1214.2612,1369.9177,,-0.19481248,0.25497854,0.04084444,0.24702016
12,2,600,-1182.1288,1280.1589,,-0.08751109,0.2699355,0.00088624656,0.20926854
13,2,650,-1131.4098,1247.9095,,-0.092384696,0.30570948,0.0143593475,0.23133689
14,2,700,-1137.3899,1246.5486,,-0.11471641,0.2953297,0.011411168,0.1952478
15,2,750,-1121.8083,1228.3447,,-0.07060817,0.31828976,0.0011508763,0.21854931
16,2,800,-1111.9196,1194.2666,,-0.073584974,0.30391574,-0.012298077,0.15520757
17,2,850,-1143.9961,1195.8556,,-0.0593929,0.24284577,-0.016220361,0.10835402
18,2,900,-1069.8966,1177.7773,,-0.08953866,0.35131085,-0.0021092184,0.17829444
19,2,950,-1078.9407,1183.3011,,-0.08095029,0.34600627,0.012131251,0.17903414
20,2,1000,-1053.8658,1177.7917,0,-0.10420224,0.36918902,0.0049174726,0.19375372
21,3,1050,-1236.4965,1313.4226,,-0.022987664,0.11405194,-0.0065194033,0.018910006
22,3,1100,-1266.7734,1300.1216,,-0.011779934,0.06820738,-0.025390476,-0.0034650005
23,3,1150,-1246.1812,1287.6104,,-0.022782713,0.07692444,-0.01448454,-0.008574378
24,3,1200,-1213.8601,1275.6503,,-0.046021998,0.08700991,-0.026309554,-0.0027036965
25,3,1250,-1262.9894,1282.616,,-0.03669247,0.02377379,-0.026991226,-0.016229372
26,3,1300,-1207.166,1262.5632,,-0.051410913,0.07483566,-0.02445231,-0.008124065
27,3,1350,-1230.6792,1264.1886,,-0.041443706,0.047988176,-0.024819456,-0.013721075
28,3,1400,-1221.7318,1267.743,,-0.037465125,0.07446635,-0.026453305,-0.013593111
29,3,1450,-1236.0327,1259.0625,,-0.032765627,0.041107535,-0.027635388,-0.024413593
30,3,1500,-1195.6233,1260.9318,0,-0.044257194,0.08971286,-0.014810625,0.0061133206
31,4,1550,-1267.573,1272.9906,,-0.025420904,-0.0042066574,-0.03281841,-0.03111263
32,4,1600,-1254.7616,1264.2828,,-0.021849632,0.0042670965,-0.031057715,-0.026968855
33,4,1650,-1277.842,1259.7886,,-0.0016869605,-0.01740253,-0.030547306,-0.034301132
34,4,1700,-1239.23,1263.465,,-0.0037632287,0.03578341,-0.026578203,-0.017113704
35,4,1750,-1255.9376,1259.4447,,-0.0016745329,0.00940609,-0.029699083,-0.017511591
36,4,1800,-1278.7501,1255.928,,0.014818847,-0.012509823,-0.034976594,-0.033103786
37,4,1850,-1238.3062,1250.9331,,-0.026726305,0.004188657,-0.028131858,-0.025492627
38,4,1900,-1249.9882,1242.0872,,-0.006231129,-0.006473422,-0.03114941,-0.030828059
39,4,1950,-1217.2775,1238.9945,,0.006300211,0.038651586,-0.034345962,-0.01842802
40,4,2000,-1237.9148,1232.3369,0,-0.017924428,-0.018455386,-0.03399744,-0.021982104
