,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,11.331192,1544.7687,,2.9723768,-5.300838,23.723465,30.925123
1,1,50,11.519357,-10.767944,,2.6599598,-5.12668,24.135122,29.78191
2,1,100,11.589812,-10.8495035,,2.3624556,-5.0514736,23.929836,29.612202
3,1,150,11.652926,-10.839026,,2.5067818,-5.0754604,26.698277,29.71459
4,1,200,11.643237,-10.958038,,2.1415195,-4.902838,22.962002,28.539803
5,1,250,11.704572,-10.932976,,2.2360322,-4.9311075,26.036148,28.913586
6,1,300,11.7042675,-10.911446,,2.156149,-4.91168,26.983404,28.788301
7,1,350,11.752094,-11.049484,,1.9348094,-4.7178655,24.860434,27.58942
8,1,400,11.651627,-11.203032,,1.2947303,-4.02035,18.250038,23.372755
9,1,450,11.671983,-11.152562,,1.1920503,-4.2507477,19.731426,25.100224
10,1,500,11.668963,-11.183678,,1.0244848,-4.0008116,19.922314,23.592712
11,1,550,11.642889,-11.209753,,1.0247351,-3.7492306,19.308851,21.870829
12,1,600,11.62008,-11.174203,,1.1676695,-3.6476257,20.788715,21.093021
13,1,650,11.750316,-11.24226,,1.4081222,-4.0855775,20.802645,23.763138
14,1,700,11.728307,-11.211075,,1.4572176,-4.019046,21.730911,23.322859
15,1,750,11.667258,-11.252019,,0.9908685,-3.523345,19.794664,20.62169
16,1,800,11.712492,-11.190111,,1.5375842,-3.9856405,22.102825,23.194345
17,1,850,11.708597,-11.202925,,1.7387903,-3.7179668,22.133352,22.46357
18,1,900,11.650487,-11.224849,,1.0072948,-3.486398,20.034357,20.898136
19,1,950,11.691459,-11.245449,,1.3208474,-3.6333234,20.445694,21.42538
20,1,1000,11.667551,-11.243758,0,1.119289,-3.7428732,19.317122,21.428295
21,2,1050,11.099207,-9.819901,,-0.16061315,-2.4364033,12.184579,14.436103
22,2,1100,11.019074,-9.904791,,0.1619212,-2.181096,11.285972,13.095699
23,2,1150,10.995892,-9.999559,,0.009873732,-2.0393991,10.306422,12.337998
24,2,1200,10.894477,-9.940457,,0.001924892,-1.9256716,10.321835,11.735629
25,2,1250,10.875554,-10.0341015,,0.1871573,-1.9487376,8.96443,11.222909
26,2,1300,10.966699,-10.010326,,0.24875976,-2.085843,9.836761,12.154579
27,2,1350,10.8884945,-10.046254,,0.1647557,-1.8672438,9.377306,10.897544
28,2,1400,10.939973,-10.026284,,0.016391564,-2.1834373,9.0509205,12.17409
29,2,1450,10.931813,-9.909222,,0.4361866,-2.1184874,10.041057,12.899489
30,2,1500,10.8233595,-10.00183,,0.23653261,-1.8593645,8.565256,11.263573
31,2,1550,10.849943,-10.0130415,,0.30295357,-1.7598886,9.52424,10.698934
32,2,1600,10.834172,-9.989092,,0.19586092,-1.7381587,9.3137665,11.017063
33,2,1650,10.711856,-9.918994,,0.09911978,-1.6513152,8.866905,10.61111
34,2,1700,10.923917,-10.015456,,0.2547277,-1.956944,9.323192,11.913093
35,2,1750,10.858041,-10.048597,,0.058036827,-2.0287642,8.075545,11.443492
36,2,1800,10.826948,-10.038054,,0.3063794,-1.8207955,8.545283,10.786026
37,2,1850,10.872391,-9.999957,,0.3779687,-1.959724,8.915499,11.715002
38,2,1900,10.914787,-10.06828,,0.47509107,-1.9340706,8.777543,11.444004
39,2,1950,10.920391,-9.993201,,0.38004068,-2.1356497,9.299479,12.166579
40,2,2000,10.932323,-10.04591,0,0.3345145,-2.0504303,9.026436,11.815736
41,3,2050,10.541433,-9.24522,,-0.014509792,-1.6238256,6.738761,9.257155
42,3,2100,10.473182,-9.31274,,0.21791135,-1.3133869,6.4729176,8.20375
43,3,2150,10.426295,-9.282426,,0.09593813,-1.3927689,6.4954295,8.011846
44,3,2200,10.476844,-9.317072,,0.054596312,-1.4249015,6.3851705,8.252929
45,3,2250,10.245327,-9.204784,,-0.006814643,-0.9547949,6.560162,6.987982
46,3,2300,10.382722,-9.248992,,0.082979485,-1.3049359,6.3890185,8.01244
47,3,2350,10.38833,-9.271064,,0.010406017,-1.3763189,5.8690677,8.250122
48,3,2400,10.316865,-9.369366,,0.0042472393,-1.1961708,5.203019,7.092823
49,3,2450,10.445895,-9.319842,,0.022972012,-1.3082833,6.865205,7.545651
50,3,2500,10.41023,-9.264711,,0.11923616,-1.4104447,6.009745,8.409124
51,3,2550,10.43995,-9.343553,,0.10894213,-1.4325261,6.1354704,7.8208723
52,3,2600,10.469544,-9.344414,,-0.08541084,-1.420433,6.4530873,7.859187
53,3,2650,10.402288,-9.290863,,0.010029718,-1.3398633,6.460401,7.727886
54,3,2700,10.517497,-9.306534,,0.014418258,-1.6243773,6.048435,8.977426
55,3,2750,10.326764,-9.280839,,-0.052037947,-1.2367034,6.2275476,7.274215
56,3,2800,10.504326,-9.319949,,0.27957225,-1.40945,6.4796677,8.414701
57,3,2850,10.358575,-9.271078,,0.15149803,-1.4351296,5.8351507,7.968089
58,3,2900,10.370182,-9.251958,,-0.24147911,-1.423904,5.6993546,8.387017
59,3,2950,10.341634,-9.353562,,0.020690672,-1.3880386,5.037169,7.600943
60,3,3000,10.5469055,-9.371882,0,0.21150407,-1.5435648,6.939993,7.927598
61,4,3050,9.912352,-8.561508,,0.028735133,-1.083322,4.100856,5.772112
62,4,3100,9.9277525,-8.702175,,0.15732235,-1.0524063,3.5326047,5.54786
63,4,3150,9.951267,-8.708445,,0.007786149,-1.0458393,3.773541,5.4631968
64,4,3200,9.749312,-8.801807,,0.049636554,-0.85734224,3.0705998,4.3906865
65,4,3250,9.767557,-8.698804,,0.022141783,-0.8369074,3.4859633,4.768765
66,4,3300,9.683939,-8.616261,,-0.159188,-0.7600293,3.5807123,4.703278
67,4,3350,9.867213,-8.588949,,-0.005997673,-1.0092368,3.6749785,5.7307544
68,4,3400,9.848117,-8.548348,,0.17819798,-1.1253939,3.223742,6.1351647
69,4,3450,9.705102,-8.679475,,0.037407584,-0.74916506,3.381364,4.6204395
70,4,3500,9.814223,-8.611444,,-0.05240756,-0.96599245,3.6622887,5.349438
71,4,3550,9.841152,-8.706573,,-0.06295512,-0.92939997,3.3986897,5.186244
72,4,3600,9.891463,-8.680288,,-0.03063588,-1.0186257,4.0270696,5.098142
73,4,3650,9.808171,-8.644326,,-0.02310304,-1.0137744,3.7129273,5.089338
74,4,3700,9.683347,-8.727091,,-0.021784635,-0.69263315,3.829049,3.8438594
75,4,3750,9.725696,-8.669557,,-0.035752274,-0.745687,3.4208593,4.7653193
76,4,3800,9.906694,-8.636646,,0.06486998,-1.128818,4.036872,5.3867984
77,4,3850,9.774591,-8.649624,,0.07017498,-0.83306694,3.743317,4.8805375
78,4,3900,9.733807,-8.70678,,0.10118676,-0.8468375,3.1551104,4.7841434
79,4,3950,9.876003,-8.505102,,0.09992511,-1.0599818,4.2935214,5.7284923
80,4,4000,9.864667,-8.67517,0,0.11153544,-1.0014782,3.708499,5.232331
81,5,4050,9.020009,-7.4864993,,-0.10819441,-0.50696087,2.4355865,3.3381722
82,5,4100,9.10344,-7.490822,,0.11124354,-0.7952852,1.9641619,3.7980058
83,5,4150,8.946231,-7.611395,,-0.22416632,-0.6247177,1.779207,3.2736578
84,5,4200,9.08282,-7.440306,,0.0006786454,-0.75738287,1.9169271,3.9062812
85,5,4250,9.010715,-7.5586123,,-0.102877215,-0.6133561,1.6205574,3.6642373
86,5,4300,9.075794,-7.790599,,-0.013609985,-0.693522,1.8909757,3.0579605
87,5,4350,9.03042,-7.847291,,0.14664583,-0.6069379,1.8673513,2.8138971
88,5,4400,9.099688,-7.6575704,,0.10626695,-0.6590395,2.0087748,3.383742
89,5,4450,8.948984,-7.6258354,,-0.044245575,-0.4590125,2.0457098,3.0925152
90,5,4500,9.012068,-7.677778,,0.05985434,-0.69778776,1.776901,3.2596867
91,5,4550,9.0195,-7.5916386,,-0.048251856,-0.62353516,1.8640146,3.4533787
92,5,4600,9.132458,-7.694634,,-0.06249085,-0.6926441,1.8737347,3.4587228
93,5,4650,9.022658,-7.7337856,,-0.023763001,-0.47595453,1.9995365,3.0323668
94,5,4700,9.005679,-7.8646474,,0.02867063,-0.6344228,1.8706532,2.6925297
95,5,4750,9.025504,-7.774818,,0.018487852,-0.6504431,1.7540762,3.0688097
96,5,4800,8.918494,-7.4707866,,0.093977086,-0.6451936,1.858202,3.4996545
97,5,4850,9.117364,-7.7333236,,-0.0025176394,-0.66985416,2.0982952,3.174299
98,5,4900,8.977813,-7.7967257,,0.053878445,-0.49719667,1.612342,3.0066416
99,5,4950,8.881109,-7.821228,,-0.0548736,-0.4663334,1.7876227,2.5573995
100,5,5000,8.994895,-7.6865473,0,0.08784128,-0.6782956,1.6333208,3.2887409
101,6,5050,8.151978,-6.4311094,,0.034999896,-0.42756748,1.0634501,1.9501171
102,6,5100,8.289126,-6.6110964,,0.007325058,-0.4887414,0.9459392,1.9556448
103,6,5150,8.16436,-6.5467496,,0.026720243,-0.4838071,0.96550786,1.8773162
104,6,5200,8.255461,-6.548726,,0.10650781,-0.50713825,1.0110989,1.9444621
105,6,5250,8.102658,-6.71501,,-0.080888145,-0.35189104,0.84632576,1.703651
106,6,5300,8.136835,-6.0849323,,-0.087831676,-0.5392108,0.957183,2.334802
107,6,5350,8.031571,-6.724821,,-0.018106403,-0.30640268,0.89962935,1.5828375
108,6,5400,8.058998,-6.431298,,0.052198373,-0.39601135,0.9870317,1.8950484
109,6,5450,8.196307,-6.752293,,0.036608744,-0.30980444,0.9667175,1.709568
110,6,5500,8.132153,-6.8012857,,0.03884987,-0.30670738,0.90814483,1.6067944
