,k,iteration,H,cost,converged,R1,R2
0,0,0,2.4367173,-2.4365637,,-0.010897815,0.005894496
1,1,50,2.3056643,1.079926,,-0.0065259933,0.005012307
2,1,100,2.2632275,4.306191,,0.0108888745,0.0035806126
3,1,150,2.1914017,1.7712557,,-0.0074260235,0.0049099214
4,1,200,2.0539489,0.66099286,,0.0061944723,0.003990908
5,1,250,1.8992211,2.8552232,,-0.0073675513,0.0063881194
6,1,300,1.7483777,2.5403404,,-0.006149888,0.006924828
7,1,350,2.286271,64.26935,,-0.035292327,0.009250079
8,1,400,2.1121848,82.57594,,-0.039402843,0.011881853
9,1,450,2.1085224,1.4162254,,0.0073506236,0.0040574977
10,1,500,2.2078605,-1.2640069,,0.00098598,0.00423142
11,1,550,2.2099926,-0.82063925,,0.0028449297,0.0044377293
12,1,600,2.199452,-0.278435,,0.0040850043,0.004661875
13,1,650,2.2279584,-1.1170967,,0.0017856956,0.00436217
14,1,700,2.2230167,-0.5094578,,0.0035369992,0.004664849
15,1,750,2.1701603,0.43709254,,0.006016135,0.003993892
16,1,800,2.160337,-0.6605092,,0.0031089187,0.004509011
17,1,850,2.151486,-1.0816848,,0.0007557869,0.0045634205
18,1,900,2.174504,-0.98959374,,0.0011228323,0.004736819
19,1,950,2.1880884,-1.0370054,,-8.761883e-06,0.0047980812
20,1,1000,2.2978263,0.050676346,,-0.0041815042,0.005430016
21,1,1050,2.13155,-0.68220985,,0.0006967783,0.0053386614
22,1,1100,2.1007993,-0.26786792,,0.0006750226,0.0060168905
23,1,1150,2.0713606,0.16209722,,-0.0017978549,0.006437148
24,1,1200,2.1045303,0.9225621,,0.0053054094,0.005691615
25,1,1250,2.075097,1.5965352,,0.0065847635,0.005483934
26,1,1300,2.165542,3.546192,,-0.008753836,0.006132293
27,1,1350,2.1016114,0.15632296,,0.003876686,0.0054890793
28,1,1400,2.1181705,-0.24275863,,0.0025846958,0.0055522593
29,1,1450,2.1338577,-0.5053452,,0.0008351207,0.005645602
30,1,1500,2.1273391,-0.5542337,,-0.000854969,0.0055435672
31,1,1550,2.1529746,-0.026792526,,0.0011938214,0.0064108055
32,1,1600,2.0714595,-0.45811057,,0.0021216273,0.0052693146
33,1,1650,2.1489725,0.92059135,,0.0056722164,0.005405297
34,1,1700,2.144621,0.56125736,,-0.0042917132,0.005974844
35,1,1750,2.0946374,0.45340633,,-0.0048733354,0.005216462
36,1,1800,2.129806,-0.07187009,,0.0013187528,0.0062785037
37,1,1850,2.1185164,-0.5631504,,-0.00061899424,0.005542938
38,1,1900,2.1201725,0.5445812,,-0.00401479,0.006097256
39,1,1950,2.1712255,1.0044732,,0.005931616,0.0053225844
40,1,2000,2.1384192,-0.09895086,,0.003414154,0.0053974916
41,1,2050,2.178878,0.75504494,,-0.0037890673,0.006657434
42,1,2100,2.1772394,0.83288,,-0.00466007,0.0062037194
43,1,2150,2.1313322,0.057126522,,-0.003540516,0.0055887317
44,1,2200,2.1292832,1.2972784,,-0.0053681135,0.006301951
45,1,2250,2.0966294,0.24225497,,-0.004109204,0.0054673697
46,1,2300,2.1523216,0.7250123,,-0.0045535564,0.0060672727
47,1,2350,2.0975459,0.030800343,,-0.0025155544,0.0060198763
