,k,iteration,H,cost,converged,R1,R2
0,0,0,2.417794,-2.4176884,,-0.008477747,0.0058101243
1,1,50,2.1871362,0.047320127,,0.00538218,0.0039650043
2,1,100,2.1277685,-0.97361505,,-0.0027582645,0.0039338334
3,1,150,2.2406054,2.2319536,,0.008536577,0.0040716114
4,1,200,2.0974467,-1.1085625,,0.0028162003,0.0034419033
5,1,250,2.2264564,6.0659885,,-0.011600614,0.005592376
6,1,300,1.2919241,3.7851262,,0.00014793873,0.01007567
7,1,350,1.9694904,8.38077,,-0.011934638,0.008035522
8,1,400,1.6562866,2.937212,,0.0038351417,0.008784171
9,1,450,1.6873108,1.8114411,,0.00042653084,0.008354227
10,1,500,1.7807921,1.6503516,,0.0011966228,0.00819701
11,1,550,1.9342117,1.6122973,,0.0010789633,0.008352606
12,1,600,2.2699597,3.6145785,,0.008835912,0.0062942374
13,1,650,2.3398466,0.09576154,,0.004075229,0.005666098
14,1,700,2.3698547,0.31916642,,0.0050268173,0.0053396192
15,1,750,2.3725595,-0.467811,,0.0026917458,0.0055542304
16,1,800,2.3069813,1.9608533,,0.008092165,0.0044579776
17,1,850,2.329814,5.280172,,0.011220098,0.0051292432
18,1,900,2.2270842,-1.3063121,,-0.0013704896,0.004066596
19,1,950,2.215155,-1.3342557,,0.0007824302,0.0041238074
20,1,1000,2.2114856,0.4341979,,0.006135106,0.003908215
21,1,1050,2.1221356,-1.4318612,,-0.0007340908,0.0036423346
22,1,1100,2.1562014,-1.1002113,,0.0018612742,0.00420184
23,1,1150,2.0142179,-1.2609434,,0.002292335,0.0031322022
24,1,1200,2.1688125,-0.68105257,,0.0031183362,0.0044756206
25,1,1250,2.071906,-1.2989242,,0.0013841391,0.0036801896
26,1,1300,2.0074873,0.6070063,,0.0063432455,0.0034717591
27,1,1350,2.0722842,-0.4964764,,-0.0035383701,0.004358451
28,1,1400,1.9352744,0.53940964,,0.0060139894,0.003650426
29,1,1450,1.450447,7.1710167,,0.012913287,0.0023824968
30,1,1500,0.9854038,-0.02637428,,-0.0026616454,0.003477964
31,1,1550,1.5005898,-0.27403378,,0.0022761226,0.0043989075
32,1,1600,1.6277194,1.1464374,,-0.0059860945,0.0044328105
33,1,1650,1.7029153,2.3058462,,0.008225918,0.003536879
34,1,1700,1.5817319,1.2171267,,0.006248474,0.004115063
35,1,1750,1.5896775,0.349689,,0.0044097304,0.004397909
36,1,1800,1.6218469,4.707346,,0.010579884,0.0038275202
37,1,1850,1.6359775,0.33168352,,-0.003389895,0.005278431
