,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,21.716425,-21.555029,,-0.10298881,-0.24609125,0.24857238,0.16864443
1,1,50,23.021852,39.16443,,-0.097982824,-0.1345849,0.27808478,0.13902403
2,1,100,22.720146,19.521503,,-0.02997315,-0.103643656,0.24874246,0.10473816
3,1,150,22.522076,41.443573,,-0.09110665,-0.17048466,0.26264575,0.14691177
4,1,200,22.647184,29.176485,,0.04037839,-0.08509302,0.2645287,0.1574823
5,1,250,22.525951,30.299614,,-0.06277239,-0.15971279,0.25788227,0.09848514
6,1,300,22.06122,28.64195,,0.016111314,-0.11761379,0.26583096,0.12902582
7,1,350,21.763351,51.387207,,0.0052523613,-0.123536825,0.32439888,0.16055392
8,1,400,21.765728,43.379246,,-0.03850314,-0.15710175,0.28881627,0.14391546
9,1,450,21.13301,17.227097,,0.01230073,-0.13239872,0.21325687,0.11645168
10,1,500,21.178911,24.823202,0,-0.013052225,-0.15465713,0.2339072,0.11490196
11,2,550,19.812056,301.41638,,0.0023266673,-0.13731694,0.26415032,0.1482094
12,2,600,17.070375,246.14455,,-0.027972996,-0.20263433,0.16227588,0.14281243
13,2,650,-2.0535257,87.950806,,0.031840265,-0.034074545,0.107110724,0.09444952
14,2,700,-15.065996,23.67868,,0.03598863,0.026174664,0.02025351,0.022569649
15,2,750,-14.474888,22.443111,,0.051172435,0.032906532,0.008478925,0.02533786
16,2,800,-13.100481,10.918846,,0.015216231,0.01722765,-0.006702207,0.008374788
17,2,850,-10.342686,7.878648,,0.04066962,0.026016116,-0.01522021,0.0042576194
18,2,900,-9.529557,7.1345186,,0.021148145,0.033143044,-0.004510969,0.007192105
19,2,950,-8.397191,3.699099,,-0.018666804,0.008482933,-0.016335625,-0.013444554
20,2,1000,-6.590597,9.370047,0,0.036533713,0.06567037,0.00076138973,0.013636753
21,3,1050,-6.624684,2.0573554,,-0.008351296,0.007751584,-0.019105744,-0.0047239587
22,3,1100,-6.7633705,7.990958,,0.012833536,-0.0011627674,-0.00936009,0.0073618293
23,3,1150,-7.8351374,2.6339235,,0.008703887,-0.012601614,-0.02125679,-0.008784819
24,3,1200,-6.5219164,-0.23374033,,-0.035808474,-0.03939426,-0.014404327,-0.0024601407
25,3,1250,-5.6795588,1.7868996,,-0.04691878,-0.069374084,-0.0152492635,-0.0066226944
26,3,1300,-6.0445876,-0.0001745224,,-0.015174776,-0.024962783,-0.0112628415,-0.003835149
27,3,1350,-5.5720043,-2.3204226,,-0.011301339,-0.0050878525,-0.024214782,-0.010675088
28,3,1400,-4.9751873,-2.752045,,-0.031365782,-0.013700008,-0.015413579,-0.00808258
29,3,1450,-5.261057,-1.3276658,,-0.010948718,-0.03745973,-0.02277964,0.0013281852
30,3,1500,-4.8635316,-1.9233246,0,-0.05222869,-0.04324293,-0.018793482,-0.0037909448
31,4,1550,-2.8472095,19.429672,,0.03957516,0.031632185,0.0032618493,0.0027804896
32,4,1600,-4.3357368,6.955952,,-0.011361212,0.0176512,-0.0013260618,-0.0032762438
33,4,1650,-3.040295,23.774834,,0.039256155,0.029239297,0.015058786,0.009514809
34,4,1700,-2.5700128,10.498666,,-0.020147443,-0.019216776,-0.011487961,-0.01753043
35,4,1750,-2.5396047,12.487005,,-0.023402333,-0.020282269,-0.0059132576,-0.00095422566
36,4,1800,-3.3292506,10.297737,,0.017109334,0.028739214,-0.0059839487,0.008414634
37,4,1850,-4.8251367,6.3107395,,-0.015190423,0.0023596287,-0.012090687,-0.005661458
38,4,1900,-4.4866114,15.850943,,0.028883696,0.034670234,-0.021110125,-0.0059349984
39,4,1950,-2.9654346,11.448273,,0.0083370805,0.03539884,0.006706871,-0.0055742785
40,4,2000,-4.1688128,8.034436,1,-0.0073512197,-0.017834663,-0.01908382,-0.0062772147
