,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,8.714143,-8.585113,,-0.23663586,0.2570551,0.054551996,0.06308817
1,1,100,8.912025,-2.4259515,,-0.24097466,0.25441098,0.056754887,0.06088195
2,1,200,8.872274,-2.5373712,,-0.23618299,0.25316155,0.05475095,0.061864473
3,1,300,9.010654,-2.5491042,,-0.23553878,0.2582503,0.054939516,0.06356824
4,1,400,8.863636,-2.469678,,-0.21522051,0.27024674,0.053747594,0.075081125
5,1,500,8.920166,-2.612805,,-0.23942584,0.2494052,0.057807222,0.05725257
6,1,600,8.980253,-2.5543556,,-0.23121983,0.26027644,0.05475031,0.065680504
7,1,700,8.997018,-2.4389243,,-0.23333085,0.26284486,0.0544715,0.06829365
8,1,800,9.1019,-2.6456933,,-0.23957992,0.25499648,0.054924533,0.06070981
9,1,900,8.892774,-2.3299193,,-0.2491185,0.24894124,0.062498093,0.057613373
10,1,1000,8.885541,-2.2926702,,-0.2383582,0.25944304,0.058599852,0.06556033
11,1,1100,8.893144,-2.5633068,,-0.21804875,0.26633602,0.054738022,0.07155662
12,1,1200,8.859325,-2.4616838,,-0.23427051,0.2569822,0.055535994,0.062817715
13,1,1300,8.797925,-2.1888413,,-0.24287057,0.25652736,0.05750952,0.06388993
14,1,1400,8.861408,-2.5081005,,-0.23664665,0.25387377,0.055785738,0.059165753
15,1,1500,8.803874,-2.443759,,-0.23651147,0.25451618,0.053480126,0.060216457
16,1,1600,8.598766,-2.552453,,-0.21450782,0.25988883,0.054469876,0.06635876
17,1,1700,8.861712,-2.6150002,,-0.22815776,0.2564692,0.054591052,0.06420017
18,1,1800,8.787472,-2.199667,,-0.23360324,0.2632671,0.05541093,0.06932308
19,1,1900,8.74831,-2.176199,,-0.23846745,0.25926518,0.05642225,0.06460325
20,1,2000,8.964189,-2.450725,0,-0.24317831,0.25396425,0.05523859,0.05987023
21,2,2100,8.7420225,16.873104,,-0.24180233,0.25008178,0.055397995,0.057220727
22,2,2200,8.826005,16.314743,,-0.23110807,0.25182545,0.05775687,0.063847624
23,2,2300,7.935293,17.772549,,-0.22087842,0.26700568,0.051924266,0.074027024
24,2,2400,5.8247523,19.35316,,-0.22648734,0.25759077,0.052820474,0.06399207
25,2,2500,5.6134276,19.358658,,-0.22885251,0.25372082,0.052842587,0.059897944
26,2,2600,5.325662,19.394306,,-0.21839511,0.2588514,0.052206933,0.06460567
27,2,2700,6.693434,19.012932,,-0.23201132,0.25805384,0.057580747,0.06538502
28,2,2800,7.1090713,19.59015,,-0.23687339,0.26479036,0.059250697,0.070225105
29,2,2900,7.954376,16.727495,,-0.23100954,0.24794799,0.056102,0.056542248
30,2,3000,7.2481813,18.594273,,-0.23674506,0.25599706,0.055690847,0.06480039
31,2,3100,6.633994,19.463028,,-0.24291688,0.25409472,0.05683717,0.061281256
32,2,3200,7.7027826,18.378643,,-0.23996502,0.25659037,0.056653067,0.06188257
33,2,3300,7.314395,18.156147,,-0.22654128,0.25984937,0.056047633,0.06722033
34,2,3400,7.2914953,18.57228,,-0.23931044,0.25524348,0.05387345,0.06072419
35,2,3500,7.484489,18.105724,,-0.22402412,0.26417673,0.052792832,0.067786776
36,2,3600,6.5823035,18.827095,,-0.22530138,0.26102537,0.05411794,0.06544558
37,2,3700,6.734787,19.184227,,-0.22264189,0.26726663,0.056848265,0.07348435
38,2,3800,6.1520305,19.610533,,-0.23322046,0.25732672,0.06010273,0.064482234
39,2,3900,7.5912046,17.579876,,-0.23169649,0.25232714,0.057775855,0.06116666
40,2,4000,7.303865,19.025564,0,-0.24125195,0.25760907,0.05640854,0.06617368
41,3,4100,5.0666704,59.129723,,-0.22848833,0.25992608,0.053657457,0.06711772
42,3,4200,6.3164964,53.785652,,-0.22206908,0.24439603,0.05703576,0.057595216
43,3,4300,4.6820292,60.14598,,-0.24316841,0.25142658,0.05592662,0.058472313
44,3,4400,5.079621,59.601982,,-0.24501586,0.24879691,0.05722867,0.05736716
45,3,4500,6.1149096,60.55546,,-0.24864078,0.2551273,0.05993201,0.060501046
46,3,4600,6.304994,59.186035,,-0.2440908,0.25364792,0.057280406,0.059814222
47,3,4700,6.2607074,58.058563,,-0.23773885,0.25337255,0.056275092,0.059585318
48,3,4800,5.801851,56.836357,,-0.23323995,0.24876821,0.055596165,0.057530113
49,3,4900,6.4025254,56.00264,,-0.23099267,0.2502812,0.051875502,0.057856448
50,3,5000,5.79115,59.62497,,-0.24315095,0.25437528,0.056314476,0.05965677
51,3,5100,6.714422,58.090904,,-0.2438795,0.24880236,0.064938374,0.05732917
52,3,5200,6.7980013,55.95054,,-0.21839613,0.26091772,0.053103082,0.067726314
53,3,5300,6.7549567,54.108784,,-0.22144186,0.24903941,0.05397082,0.061473384
54,3,5400,7.3056536,52.416466,,-0.21090233,0.25160468,0.051218897,0.06560713
55,3,5500,7.500467,54.498146,,-0.22625142,0.2511589,0.0540367,0.0609613
56,3,5600,7.1852818,47.23121,,-0.20287824,0.23079318,0.0527222,0.05384384
57,3,5700,6.1881394,41.09565,,-0.15735382,0.22727549,0.05113797,0.05634442
58,3,5800,6.6964283,45.37915,,-0.17843157,0.23805958,0.05202891,0.055869296
59,3,5900,5.7736177,36.064354,,-0.120672345,0.2223298,0.04737638,0.061445817
60,3,6000,5.1150274,44.30829,0,-0.14917463,0.24737167,0.041892454,0.058909297
61,4,6100,5.163069,84.12337,,-0.08757448,0.24778664,0.04747635,0.0599903
62,4,6200,4.252175,75.58585,,-0.06161058,0.23761284,0.04574758,0.053427204
63,4,6300,4.685114,65.94219,,-0.063428104,0.21100605,0.042309254,0.05514752
64,4,6400,2.8988078,22.470219,,0.0013943315,0.0976471,0.044758804,0.03879925
65,4,6500,1.8440545,77.20904,,-0.10942668,0.20776126,0.048019335,0.05374387
66,4,6600,1.0176322,18.933365,,0.025823653,0.08654338,0.05041811,0.03759876
67,4,6700,1.7958229,20.494488,,0.016137004,0.09282321,0.044626705,0.03869742
68,4,6800,1.0444936,7.1028214,,0.05180639,0.050843418,0.042334057,0.032472357
69,4,6900,0.20166637,-2.308313,,0.08031714,0.012205124,0.039492324,0.031998247
70,4,7000,0.016328463,-0.7198181,,0.06951088,0.014784545,0.041258365,0.03234838
71,4,7100,-0.5238774,3.6208525,,0.06753695,0.031740427,0.044146672,0.034569837
72,4,7200,0.2160714,0.8622689,,0.08374047,0.027697802,0.040497854,0.037319027
73,4,7300,-0.97961664,-3.2220669,,0.05661118,-0.009394452,0.038330942,0.031508528
74,4,7400,-1.3760532,-6.253696,,0.11312628,-0.0071657,0.03811451,0.029197013
