,k,iteration,H,cost,converged,R1,R2
0,0,0,2.3792505,-2.3790965,,-0.011194706,0.005364126
1,1,50,2.3105013,-1.0170696,,-0.0002887845,0.0050779167
2,1,100,2.2985275,-1.3779237,,0.000107467175,0.0042895833
3,1,150,2.2905343,-0.42405272,,-0.003571391,0.0049572974
4,1,200,2.338027,0.43053317,,-0.005260825,0.005262596
5,1,250,2.3357065,-1.1304674,,-0.00044876337,0.0048891096
6,1,300,2.3124137,1.1191018,,-0.00672698,0.0048350855
7,1,350,2.3315651,-1.1948606,,-0.0005542636,0.004735703
8,1,400,2.3344474,-1.0620699,,0.0015292168,0.004807187
9,1,450,2.300482,-0.9301133,,-0.0014718771,0.0050240373
10,1,500,2.3546677,-0.91903687,,-0.0015445948,0.005130969
11,1,550,2.311326,-0.45285332,,-0.0027377605,0.005447396
12,1,600,2.2843745,-0.7853466,,-0.002016306,0.0050906846
13,1,650,2.2962284,0.34233713,,0.0053061843,0.0049614236
14,1,700,2.353428,0.27035952,,-0.00448364,0.005689703
15,1,750,2.292534,3.4047854,,-0.008308411,0.0067019924
16,1,800,2.2941465,2.0332437,,-0.007157445,0.0059429617
17,1,850,2.3566885,-0.6382854,,-8.6426735e-06,0.0058624214
18,1,900,2.3270276,-0.545221,,-0.001192689,0.0058492413
19,1,950,2.3142116,-0.22637916,,-0.0029754043,0.0057361675
20,1,1000,2.3845584,0.3892908,,0.0033867955,0.0066337474
21,1,1050,2.4006884,-0.36543655,,0.0020316243,0.0060479366
22,1,1100,2.4024804,0.6230533,,-0.0037170649,0.0068333084
23,1,1150,2.276029,0.19472885,,-0.00087589025,0.00697481
24,1,1200,2.293976,3.4616668,,-0.007892966,0.00726732
25,1,1250,2.3239396,0.0076823235,,-0.0018168092,0.0065826774
26,1,1300,2.142664,-0.046007156,,0.0035612583,0.0054083797
27,1,1350,1.3380045,14.131981,,0.017261565,0.0033820262
28,1,1400,1.4112619,9.412154,,0.014246523,0.003674901
29,1,1450,1.6134503,6.43812,,0.012077332,0.0038947994
30,1,1500,1.2890967,3.9864488,,0.00985539,0.0028952048
31,1,1550,1.5221826,0.62502134,,0.005276084,0.0038867746
32,1,1600,1.3434831,0.6410998,,0.0056033134,0.0028800238
33,1,1650,1.3072528,-0.61198395,,0.0012456775,0.0035147779
34,1,1700,1.6909027,-0.42202652,,-0.0015682578,0.0047872844
35,1,1750,1.4418925,-0.28169417,,-0.0028765798,0.0038638394
36,1,1800,1.5400904,-0.7709522,,0.0005130172,0.00388839
37,1,1850,1.9330509,2.4418328,,-0.007342875,0.0057948125
38,1,1900,1.719064,-0.4789083,,-0.000982523,0.004882393
39,1,1950,1.6044894,-0.52893305,,0.0016877055,0.0043200436
40,1,2000,1.4397516,-0.40305245,,0.003032148,0.0033970666
41,1,2050,0.8170265,12.477704,,0.016271234,0.001068444
42,1,2100,0.45982215,8.433384,,0.0133167505,0.0007268279
43,1,2150,1.4055481,1.5235453,,0.0071116686,0.0028294944
44,1,2200,1.2605631,1.4387367,,0.007069528,0.0020019407
45,1,2250,1.4473135,0.046853304,,0.004748881,0.002707668
46,1,2300,1.3209732,-0.27041733,,0.003907442,0.0023964583
