,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,4.54449,-0.69833136,,-0.30146185,-1.2263199,0.08435561,1.4980998
1,1,50,-0.5602893,468.26382,,0.37386918,-0.50090456,0.46114004,0.57625806
2,1,100,0.6911536,395.77527,,0.32662857,-0.51044583,0.36915722,0.53797275
3,1,150,-8.876737,262.9354,,0.25421643,-0.4603573,0.25149566,0.410259
4,1,200,-8.097921,167.62506,,0.2746395,-0.3200531,0.25476795,0.27620053
5,1,250,-8.877667,129.271,,0.13130462,-0.33981955,0.12102136,0.30565053
6,1,300,-15.901115,53.354946,,0.055891275,-0.17439306,0.12074159,0.1636837
7,1,350,-16.709002,38.541935,,0.00774616,-0.106114864,0.07178792,0.16489995
8,1,400,-16.91844,28.36527,,0.0111833215,-0.042554498,0.07365221,0.1246317
9,1,450,-14.299126,25.24511,,0.031576753,-0.043344975,0.06468068,0.121788755
10,1,500,-14.228138,23.02618,0,0.01983291,-0.05593157,0.06498405,0.09925459
11,2,550,-14.906576,24.820417,,-0.019831479,0.009539843,0.03566598,0.059305012
12,2,600,-13.810965,15.8063755,,-0.05329293,0.016191721,0.0005916655,0.0215258
13,2,650,-13.902755,14.107969,,-0.021970093,0.050648928,-0.0032709688,0.019764468
14,2,700,-12.704873,11.467299,,0.0002887845,0.04690945,-0.0062326863,0.006494805
15,2,750,-12.091085,9.024843,,-0.017812043,0.046307683,-0.012331966,-0.0065472275
16,2,800,-10.492937,6.660738,,0.0009075999,0.025777698,-0.021260854,-0.017519996
17,2,850,-10.18649,5.925912,,-0.011509925,0.041180015,-0.019997466,-0.0170095
18,2,900,-9.270286,6.291045,,0.017509997,0.012501478,-0.011258177,-0.025291972
19,2,950,-9.483838,4.5668025,,-0.05656606,0.050168633,-0.022574477,-0.0315722
20,2,1000,-9.047306,2.972622,0,-0.022209316,0.033707738,-0.023213107,-0.04266519
21,3,1050,-7.4428673,11.140075,,0.0102546215,-0.037744403,-0.0059493408,1.5497208e-05
22,3,1100,-7.19874,18.79357,,0.07324606,-0.021552444,-0.0020454302,-0.006788902
23,3,1150,-8.270884,10.921757,,-0.021379381,0.038799763,-0.017075669,-0.019967657
24,3,1200,-7.059429,11.282424,,0.043532968,-0.007575035,-0.0032121614,0.00543496
25,3,1250,-6.9600663,10.099281,,-0.012156516,-0.019103289,-0.0024589486,0.018649444
26,3,1300,-7.5273476,9.390921,,0.02841258,0.02781725,-0.008867774,-0.01360587
27,3,1350,-6.903113,12.050664,,0.052888453,0.013019085,0.00047362596,-0.011995349
28,3,1400,-7.328412,11.655111,,0.034567058,0.04130435,-0.0032126456,-0.018550295
29,3,1450,-6.729601,7.6268215,,0.015182853,-0.018162727,-0.007953826,-0.011421934
30,3,1500,-7.539268,15.261501,1,0.03790945,0.0566504,0.0036425889,-0.014398012
