,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,8.575215,-8.451164,,-0.23240912,0.2521363,0.054655097,0.058966532
1,1,100,8.837647,-2.2569294,,-0.23220915,0.26313955,0.060787544,0.06896169
2,1,200,8.731534,-2.3298907,,-0.24479532,0.24833122,0.05699627,0.056490146
3,1,300,8.931463,-2.209886,,-0.22950292,0.27016926,0.057486936,0.0739174
4,1,400,8.692757,-2.023675,,-0.25055557,0.25201404,0.057960972,0.061098374
5,1,500,8.637467,-2.0956678,,-0.24467409,0.25350612,0.056169048,0.059584178
6,1,600,8.690754,-2.2034092,,-0.2368167,0.25774145,0.05533567,0.064591415
7,1,700,8.728803,-2.7401004,,-0.20998013,0.2604779,0.054846793,0.06946569
8,1,800,8.675151,-1.744349,,-0.23536932,0.2723348,0.057817616,0.075552545
9,1,900,8.850994,-2.2612991,,-0.2329973,0.26375157,0.057678677,0.06792972
10,1,1000,8.700872,-2.0894256,,-0.23413038,0.26347113,0.058555037,0.067573495
11,1,1100,8.553916,-2.225593,,-0.22674233,0.26024312,0.056395553,0.06517232
12,1,1200,8.76241,-2.1900458,,-0.24406701,0.2547292,0.055991836,0.062100872
13,1,1300,8.495172,-1.9432988,,-0.22623163,0.2663228,0.05994659,0.073043026
14,1,1400,8.870712,-2.0719247,,-0.2128523,0.28320038,0.055123694,0.08618914
15,1,1500,8.874855,-2.7368526,,-0.22270602,0.25723398,0.053841226,0.0639834
16,1,1600,8.768197,-2.1967106,,-0.23743647,0.25991464,0.0571161,0.06508292
17,1,1700,8.917383,-2.3629413,,-0.22156966,0.27096128,0.05426596,0.07503937
18,1,1800,8.751048,-2.3678422,,-0.22269988,0.26408213,0.05495099,0.072869055
19,1,1900,8.94774,-2.5351567,,-0.24229413,0.2510686,0.056031547,0.058053784
20,1,2000,8.771985,-2.1736374,0,-0.2389046,0.2594418,0.05684758,0.06595341
21,2,2100,7.2923,18.493591,,-0.2062428,0.27653956,0.053075418,0.08140712
22,2,2200,7.41774,19.416626,,-0.22615725,0.27339834,0.05457586,0.07880599
23,2,2300,7.5853796,18.925861,,-0.20557958,0.28391927,0.051443063,0.08942228
24,2,2400,7.994772,18.51595,,-0.24091524,0.2594093,0.055936642,0.06548752
25,2,2500,7.689065,18.656189,,-0.24173921,0.25733954,0.055273928,0.06275149
26,2,2600,7.798043,19.097557,,-0.2407614,0.26318824,0.05806373,0.06869013
27,2,2700,7.868574,18.44777,,-0.23488146,0.26218027,0.054066956,0.06807531
28,2,2800,8.066581,18.722298,,-0.21252227,0.28299254,0.05043762,0.08585886
29,2,2900,6.9986267,19.445562,,-0.24404448,0.25653493,0.0555505,0.062199317
30,2,3000,6.9949336,20.022379,,-0.2336852,0.2694071,0.057590082,0.075454034
31,2,3100,7.11404,18.588623,,-0.23810416,0.2529804,0.055318184,0.06029027
32,2,3200,7.7946253,18.42907,,-0.24937993,0.24910381,0.057906523,0.05774478
33,2,3300,6.7474604,19.064678,,-0.24546152,0.24789324,0.057500586,0.056329526
34,2,3400,7.4946384,19.015965,,-0.23970562,0.26064318,0.056315146,0.064688735
35,2,3500,6.610583,19.24324,,-0.24367267,0.2501456,0.05509139,0.05865778
36,2,3600,7.4787407,18.936052,,-0.23876226,0.26026374,0.055330023,0.065609656
37,2,3700,7.699492,18.407907,,-0.2425493,0.25331575,0.056563765,0.06231551
38,2,3800,8.16633,18.143665,,-0.23248702,0.26339805,0.055857994,0.069904305
39,2,3900,7.9194,17.123484,,-0.24040246,0.24368641,0.0540274,0.05473827
40,2,4000,7.7844524,18.191696,0,-0.24305826,0.25189912,0.0559223,0.059712134
41,3,4100,7.9613795,55.718807,,-0.23029989,0.25637305,0.05632229,0.06562685
42,3,4200,7.9881,56.492455,,-0.23959321,0.25297403,0.059831686,0.059146695
43,3,4300,7.106077,59.2072,,-0.24194086,0.26032174,0.055965334,0.06549811
44,3,4400,6.9120026,58.457726,,-0.24738586,0.25158942,0.056107305,0.058189906
45,3,4500,7.319949,58.092674,,-0.2332477,0.26253027,0.056286715,0.06866417
46,3,4600,6.0751038,58.716595,,-0.25175405,0.24422973,0.058015928,0.055401914
47,3,4700,6.767688,58.57196,,-0.2450251,0.2533422,0.0557397,0.06002055
48,3,4800,7.176309,59.29695,,-0.25433487,0.2503912,0.059768222,0.05741147
49,3,4900,7.045206,58.59546,,-0.24811482,0.2514357,0.06013581,0.058462843
50,3,5000,6.5232506,58.539284,,-0.24991506,0.2476387,0.0571706,0.056059994
51,3,5100,6.6837854,58.99664,,-0.24322456,0.25604016,0.05679159,0.06291774
52,3,5200,6.661294,57.119545,,-0.24839568,0.24184337,0.057612926,0.055372603
53,3,5300,6.747692,58.610577,,-0.24739385,0.2515772,0.05608981,0.057951123
54,3,5400,7.1951513,58.063652,,-0.24689859,0.25136095,0.05618082,0.058431126
55,3,5500,6.618552,58.765472,,-0.24700439,0.25193673,0.056348592,0.05839766
56,3,5600,6.68026,59.358673,,-0.25567275,0.24636158,0.06130012,0.056859963
57,3,5700,6.030989,59.95709,,-0.24891192,0.25196123,0.06001042,0.06134513
58,3,5800,6.58094,60.46116,,-0.2526208,0.25485212,0.059012033,0.05994395
59,3,5900,5.8368516,58.428364,,-0.2423619,0.25057578,0.054299124,0.058224082
60,3,6000,5.6988115,59.33896,0,-0.24880606,0.2486538,0.05653251,0.05638423
61,4,6100,6.5687165,137.90149,,-0.24913591,0.25148344,0.057142176,0.057878993
62,4,6200,6.357074,138.1551,,-0.24693072,0.25310415,0.0579729,0.0598727
63,4,6300,6.762212,138.55266,,-0.24312282,0.25791192,0.05721511,0.06472409
64,4,6400,-39.134922,181.1535,,-0.24234533,0.25119394,0.056202397,0.060595065
65,4,6500,4.755702,139.64282,,-0.24680018,0.25255984,0.0582683,0.0611571
66,4,6600,4.074826,137.41942,,-0.24310476,0.24908793,0.056540564,0.0601544
