,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,107.58384,177.89801,,0.3677981,3.974804,1.3938779,16.358625
1,1,50,95.57495,63545.86,,0.19784373,3.210744,1.1545804,10.751827
2,1,100,50.220848,13337.473,,-0.028152198,2.1034021,0.5886159,4.6908236
3,1,150,-34.753475,519.8744,,-0.5399174,0.55390096,0.48697805,0.36712003
4,1,200,-80.357635,91.977745,,-0.092019916,0.07890248,0.089543596,0.022997819
5,1,250,-61.900314,70.158516,,-0.09545764,0.06981015,0.049386285,0.009580314
6,1,300,-41.299328,51.615204,,-0.08042008,0.094599485,0.041142374,0.059351534
7,1,350,-35.965267,49.45127,,-0.12476182,0.060395956,0.07553379,0.0453152
8,1,400,-32.404415,50.72277,,-0.13996327,0.095332384,0.07353589,0.05050938
9,1,450,-33.165195,46.740364,,-0.1256071,0.063569665,0.07232541,0.04583805
10,1,500,-32.985733,42.9963,0,-0.07134229,0.101062894,0.05618725,0.039505586
11,2,550,-46.524727,57.76372,,-0.09128052,-0.06844926,0.053351633,0.0151801035
12,2,600,-45.2403,49.47097,,-0.033191323,-0.012174964,0.02398166,0.017301776
13,2,650,-47.770187,48.93468,,-0.015458286,-0.026362658,0.032059744,-0.0014514402
14,2,700,-42.26855,48.03823,,0.009764671,0.043278456,0.016231239,0.0016018599
15,2,750,-44.3983,47.66656,,0.0015206337,0.004124403,0.039929964,-0.0023612417
16,2,800,-40.586056,51.02663,,-0.045182347,0.02425623,0.04707089,-0.008567642
17,2,850,-45.053623,48.076374,,0.015706241,-0.0008043051,0.04893154,0.003732361
18,2,900,-45.178226,48.42825,,-0.022415996,-0.010828853,0.036345027,-0.007471919
19,2,950,-41.368008,46.485172,,0.027756453,0.032589912,0.043919384,-0.017795715
20,2,1000,-43.943375,42.81914,0,-0.007272333,-0.042951703,0.028937295,-0.008371931
21,3,1050,-47.819,50.11959,,0.026773214,-3.85046e-05,0.02314967,-0.0026489682
22,3,1100,-39.603783,48.420086,,-0.029667288,0.0039145947,0.031021148,-0.011060219
23,3,1150,-44.76798,49.135746,,0.029741406,0.0019962788,0.03034982,0.008157499
24,3,1200,-45.550514,48.42339,,-0.003378898,-0.023709416,0.022562072,-0.01097751
25,3,1250,-41.783554,46.91269,,-0.006239891,0.0030670166,0.02978219,0.0015889853
26,3,1300,-42.19927,49.435024,,-0.023007661,-0.0067219734,0.03200592,-0.0049130246
27,3,1350,-39.676468,50.67285,,-0.04558772,-0.008342743,0.02653163,-0.013096746
28,3,1400,-43.487885,46.2245,,-0.012860745,-0.020639896,0.015548736,-0.013085831
29,3,1450,-44.608734,52.05982,,-0.016289532,-0.055286407,0.022064187,-0.005700685
30,3,1500,-42.772476,45.238262,0,0.028740644,2.026558e-05,0.023789637,-0.012036692
31,4,1550,-53.906406,66.081474,,0.016112566,0.0053907633,0.023112796,-0.007113587
32,4,1600,-48.599377,83.72821,,-0.0034381747,0.038383007,0.040955447,-0.005515866
33,4,1650,-50.93646,59.216873,,-0.020672977,-0.014631629,0.009325549,-0.016198315
34,4,1700,-46.018932,80.1427,,-0.049637377,0.017071486,0.030104868,0.0063470826
35,4,1750,-48.273605,68.42227,,-0.008801341,-0.0002669096,0.039743245,-0.0019291453
36,4,1800,-56.41998,73.583664,,0.01730597,-0.035782218,0.010627747,-0.018834665
37,4,1850,-46.316105,79.268616,,0.028763056,0.040772438,0.025147326,-0.0009694472
38,4,1900,-49.3355,57.654278,,0.00044882298,0.0038746595,0.021919765,-0.0035295002
39,4,1950,-45.639835,88.63567,,0.028888524,0.051136613,0.027512357,0.007842347
40,4,2000,-50.405594,69.41787,0,0.027743101,-0.012918949,0.024988852,-0.013817292
41,5,2050,-70.14584,87.47562,,0.002386272,-0.008748293,0.00900957,-0.008619033
42,5,2100,-65.33636,92.81723,,-0.03322342,0.004017949,0.0057729036,-0.0077664964
43,5,2150,-61.31205,89.63341,,-0.0102984905,0.01929295,0.013141401,0.019650295
44,5,2200,-66.96717,177.0924,,-0.026917815,-0.049150586,0.014674552,0.0006544292
45,5,2250,-68.189476,121.056885,,-0.03162068,-0.027330756,0.006454304,-0.0066793077
46,5,2300,-63.935158,149.84003,,-0.011025965,0.050637245,0.012937568,0.0070705116
47,5,2350,-65.735916,84.15223,,-0.025435418,-0.011031151,0.003207691,0.012818955
48,5,2400,-71.58977,103.15194,,0.009827554,-0.013224959,0.008539662,-0.013370167
49,5,2450,-65.11905,154.97969,,0.0120741725,0.043186188,0.019777149,0.012704268
50,5,2500,-63.64998,254.0532,0,0.017799795,0.06633723,0.027622916,0.00856147
51,6,2550,-93.48804,867.05725,,-0.056968242,-0.076797366,0.0032422915,0.0020574406
52,6,2600,-97.255585,230.75136,,0.026604235,-0.005568862,0.0033979565,-0.009776916
53,6,2650,-101.62121,139.67374,,-0.00788787,-0.038402677,0.0039068535,-0.0031698272
54,6,2700,-104.51669,537.0812,,0.041704416,0.020000815,0.0030587837,0.0016691387
55,6,2750,-92.47468,164.82658,,-0.01059854,-0.02976656,0.015978687,0.0091232285
56,6,2800,-104.43588,862.00305,,-0.032176137,-0.09070933,-0.0036103874,0.0032850355
57,6,2850,-104.989845,412.69116,,0.041020393,-0.0037493706,0.01012139,-0.005855523
58,6,2900,-87.11826,273.00333,,-0.046265066,-0.022242308,0.0012078136,-0.010811128
59,6,2950,-94.89017,547.6345,,0.038276613,0.021618366,0.013392158,0.0009881407
60,6,3000,-97.96418,188.24805,1,0.004585147,0.008249402,0.00971812,-0.006002497
