,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,541.02435,354378.22,,1.3738877,24.337425,9.655993,595.17377
1,1,50,478.67694,91885690.0,,1.001448,20.643728,6.339949,428.1413
2,1,100,422.55807,54811076.0,,1.172488,18.133509,4.986328,330.557
3,1,150,373.72296,34350620.0,,0.63381636,16.12721,3.941389,261.58356
4,1,200,335.94452,24399630.0,,0.80715466,14.8004265,3.7933455,220.37659
5,1,250,274.2434,15310288.0,,0.61062336,13.166149,2.4213064,174.47504
6,1,300,-489.71085,2147418.5,,-1.4672275,8.025466,3.782459,64.90755
7,1,350,-1789.6438,189362.39,,-1.8352547,4.2632756,4.016151,18.37042
8,1,400,-2508.377,135111.97,,-1.5270776,3.9042597,2.88127,15.470303
9,1,450,-3022.9653,93146.195,,-1.466152,3.5250912,2.5694456,12.612238
10,1,500,-8589.581,9361.293,0,-0.49397424,0.8056357,0.29542106,0.7503942
11,2,550,-7765.2505,9124.157,,-0.3898889,0.5746901,0.16958515,0.41515
12,2,600,-6685.0215,7642.406,,-0.37669677,0.3928038,0.15270485,0.28064933
13,2,650,-5956.511,6704.7065,,-0.36006278,0.28208494,0.116950095,0.22799712
14,2,700,-5508.342,6207.363,,-0.3166132,0.2720164,0.097185805,0.23395374
15,2,750,-5184.6016,5785.3125,,-0.2925513,0.22762346,0.06656186,0.21270934
16,2,800,-4850.6055,5477.7886,,-0.2972036,0.25861943,0.076558724,0.19872102
17,2,850,-4598.889,5310.019,,-0.2563644,0.31795073,0.05387961,0.25867382
18,2,900,-4476.5117,4999.8877,,-0.29591566,0.20053577,0.06895958,0.15574951
19,2,950,-4315.6777,4886.398,,-0.25076935,0.23697186,0.052522272,0.20988005
20,2,1000,-4323.594,4684.4443,0,-0.28106338,0.08302164,0.060061753,0.1146847
21,3,1050,-4137.86,4695.1396,,-0.17660385,0.21016967,0.014787532,0.19772008
22,3,1100,-4087.3738,4453.1235,,-0.17257953,0.111714005,0.008200906,0.11758955
23,3,1150,-3894.87,4316.9976,,-0.14523947,0.17731202,0.0045408085,0.133201
24,3,1200,-3832.2095,4299.847,,-0.20586881,0.12626588,0.030482747,0.16408797
25,3,1250,-3727.8325,4037.4521,,-0.1431601,0.11092758,-0.0069046356,0.09440039
26,3,1300,-3622.9932,3957.3057,,-0.12163177,0.12540662,-0.008171134,0.125266
27,3,1350,-3605.0188,3862.0894,,-0.1311177,0.05142808,-0.01182216,0.11281945
28,3,1400,-3399.1816,3763.9956,,-0.11857957,0.15782917,-0.0014736615,0.12271899
29,3,1450,-3298.8125,3652.6033,,-0.124898046,0.14629245,-0.010954067,0.121329084
30,3,1500,-3282.4153,3514.2,0,-0.116404355,0.08523619,-0.017487612,0.06836411
31,4,1550,-3313.0046,3513.6362,,-0.00857392,0.10406351,-0.023937907,0.07134847
32,4,1600,-3138.099,3434.8276,,-0.032538056,0.13681841,-0.024779074,0.09143306
33,4,1650,-3149.135,3306.8125,,-0.031930774,0.06683147,-0.018258728,0.056098692
34,4,1700,-3096.895,3198.4614,,-0.09099388,-0.027071714,-0.008668579,0.031671613
35,4,1750,-3074.7832,3136.667,,0.011209369,0.033360004,-0.028116293,0.043899648
36,4,1800,-2948.1538,3038.211,,-0.039444476,0.019728065,-0.025839578,0.038764447
37,4,1850,-2856.6785,2976.1272,,0.023168385,0.08897495,-0.018778574,0.041502282
38,4,1900,-2841.9639,2887.6777,,0.019076824,0.031820655,-0.018359061,0.034428798
39,4,1950,-2767.781,2798.9202,,-0.007853687,0.009336352,-0.02841153,0.023203753
40,4,2000,-2712.5818,2739.477,0,-0.051506966,-0.04807651,-0.020717073,0.024448149
41,5,2050,-2655.1968,2677.9146,,0.011307955,0.008298755,-0.01754897,0.029454164
42,5,2100,-2580.0093,2589.6235,,0.07511157,0.07075679,-0.008142665,0.016347378
43,5,2150,-2486.9976,2532.01,,0.06698924,0.086962104,-0.011610903,0.026871756
44,5,2200,-2428.3904,2458.1118,,0.08588588,0.092781544,-0.0038668588,0.019120358
45,5,2250,-2452.6946,2434.2034,,0.08512241,0.03349316,-0.0050737485,0.03045205
46,5,2300,-2303.861,2361.0486,,-0.011874557,0.027347088,-0.0039510913,0.02049978
47,5,2350,-2292.7178,2319.9512,,0.09081632,0.07813978,-0.0065696426,0.035143472
48,5,2400,-2272.205,2232.6152,,0.032726407,-0.029631019,-0.015474733,0.017860897
49,5,2450,-2253.9976,2181.9116,,0.10160458,0.0057908297,-0.0037641898,0.014261581
50,5,2500,-2216.8835,2161.4128,0,0.06211722,-0.024303079,-0.008669339,0.023073636
51,6,2550,-1960.9078,2418.2712,,-0.13985088,0.06927502,-0.00294343,0.060349397
52,6,2600,-2170.7583,2204.7527,,-0.007867426,-0.096387625,-0.018752232,0.015823424
53,6,2650,-1988.9347,2069.7092,,-0.015451968,0.029956818,-0.014436886,0.029169649
54,6,2700,-1985.9321,2054.2026,,-0.028140157,-0.008558154,-0.0085386485,0.032286793
55,6,2750,-1933.8939,1961.1627,,-0.011584967,-0.002475381,-0.00850698,0.015473925
56,6,2800,-1945.3365,2058.76,,0.06323218,0.055825472,0.004552968,0.047179148
57,6,2850,-1844.6045,2091.7053,,0.071760416,0.12840772,0.013911277,0.030943915
58,6,2900,-1897.2534,1884.6715,,0.011907518,-0.034829617,-0.0094849095,0.009891637
59,6,2950,-1876.9459,1871.4531,,0.0027861,-0.047581196,-0.011489607,0.010546364
60,6,3000,-1861.5798,1852.9518,0,0.04490745,0.006293535,0.0055321306,0.0062026083
61,7,3050,-2127.1396,2516.036,,-0.08114049,-0.029431343,-0.033264183,0.04926028
62,7,3100,-1844.6754,2364.1125,,0.035339415,0.093179226,-0.029130246,0.043798655
63,7,3150,-1789.5123,1973.1155,,-0.04480484,0.034345865,-0.02131154,0.021413095
64,7,3200,-1839.8947,1911.6259,,0.014027715,0.011273146,-0.028779913,0.019791372
65,7,3250,-1803.3271,1802.1001,,0.009808898,-0.0145145655,-0.020709924,-0.0054330155
66,7,3300,-1797.9587,2028.2708,,-0.046232313,-0.07399595,-0.023922402,0.016036898
67,7,3350,-1704.8756,1944.2651,,-0.040307164,0.040618777,-0.02069296,0.03730449
68,7,3400,-1670.7382,2097.1746,,-0.011236429,0.08232927,-0.022020184,0.047594108
69,7,3450,-1820.5497,1945.6089,,0.030107558,-0.06269789,-0.029918443,0.0030382797
70,7,3500,-1782.55,2055.5376,0,-0.016948014,-0.09528828,-0.0375007,0.008339062
