,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,4.500517,0.06647396,,-0.360175,-1.2895218,0.12504221,1.6609523
1,1,50,0.6360104,496.47107,,0.28988618,-0.5742683,0.40009618,0.6483203
2,1,100,-1.2159493,352.50275,,0.36559343,-0.47162867,0.36079437,0.46509016
3,1,150,-50.349384,153.01569,,0.12573946,-0.20004153,0.20916289,0.32520217
4,1,200,-21.742416,54.128025,,-0.0109060705,-0.07924068,0.11849731,0.21055067
5,1,250,-17.02691,32.919586,,0.012738764,-0.04992068,0.049824372,0.16324379
6,1,300,-14.951999,22.36793,,0.031065822,-0.023032784,0.038606673,0.10883838
7,1,350,-11.238809,20.88023,,-0.025137305,-0.058885217,0.044417277,0.114937365
8,1,400,-12.605843,14.110712,,-0.016973108,0.0028996468,0.040890142,0.03226825
9,1,450,-9.49731,13.971929,,0.038895786,-0.041327,0.036592208,0.06625289
10,1,500,-9.55757,10.198327,0,-0.0068702996,-0.02206409,0.01115758,0.024959914
11,2,550,-8.608257,9.47518,,0.038294554,-0.008072972,0.0018383488,0.0058741197
12,2,600,-9.089923,10.51492,,-0.04806301,0.008128166,-0.0066083856,0.0050223246
13,2,650,-7.890032,7.75128,,0.015978575,-0.001355648,0.005836323,-0.01580714
14,2,700,-8.0804825,8.275292,,0.019610703,0.04265988,-0.01381167,0.007866673
15,2,750,-7.1222754,7.15558,,0.027901411,-0.005086541,-0.0019190274,-0.015832607
16,2,800,-6.9065924,7.1914787,,-0.00021848083,-0.002756238,0.008419186,0.0033550486
17,2,850,-6.9414577,7.274543,,-0.027100593,0.006930709,0.007133253,-0.0097912215
18,2,900,-6.695802,6.3913164,,-0.007677734,0.0011423826,-0.012755014,-0.02041817
19,2,950,-6.7756147,6.730195,,-0.006115228,0.01840651,0.015950315,-0.008411955
20,2,1000,-6.3272905,6.133882,0,0.018327415,9.858608e-05,0.0033681318,-0.01659621
21,3,1050,-7.2080836,15.379841,,0.02931416,0.060559392,-0.0030793175,-0.010667279
22,3,1100,-6.4643226,9.047508,,-0.031516194,-0.016669512,-0.003275171,0.0038544163
23,3,1150,-6.298536,7.193494,,0.013257086,-0.008383274,0.001992181,-0.0064918846
24,3,1200,-6.3245783,9.5038595,,-0.014002144,-0.027890325,0.011819273,0.010887712
25,3,1250,-5.9448824,11.690233,,0.0378927,-0.028048754,0.007889874,0.0010366663
26,3,1300,-6.0504513,7.2760773,,-0.0054216087,-0.017054796,0.000619933,0.0095618665
27,3,1350,-7.3962116,12.678997,,-0.013456643,0.055752277,-0.010693725,-0.005104121
28,3,1400,-6.6283765,8.126756,,-0.012683272,0.01884365,0.007030867,-0.022504836
29,3,1450,-6.3797193,6.402603,,0.0022511482,-0.0007060766,-0.0020061582,-0.002469033
30,3,1500,-5.9632607,11.775503,1,-0.04232776,-0.03018558,-0.007753417,0.008625284
