,k,iteration,H,cost,converged,R1,R2
0,0,0,2.3665197,-2.3664353,,-0.0076687336,0.0050696535
1,1,50,2.4090383,1.1347089,,0.007017553,0.0046506873
2,1,100,2.3455853,0.7493036,,-0.004461348,0.0064802896
3,1,150,2.3812509,-0.7727766,,0.0011386275,0.0055563487
4,1,200,2.4199805,2.0049295,,-0.0068469644,0.0064511457
5,1,250,2.3209672,0.46076345,,0.004854858,0.0056625935
6,1,300,2.3151133,0.22673059,,0.0054497123,0.0045975554
7,1,350,2.3085265,0.9689727,,0.0064946413,0.004834213
8,1,400,2.3773339,-0.42572868,,0.0028972626,0.005535158
9,1,450,2.3736217,-0.4151336,,0.003825307,0.004953462
10,1,500,2.3230705,-1.2752789,,0.0015721917,0.0042993077
11,1,550,2.3921292,-0.23643875,,-0.003885448,0.0052931183
12,1,600,2.349374,-1.233809,,-0.001518786,0.004472649
13,1,650,2.2587934,-0.3508494,,0.0044095516,0.004326053
14,1,700,2.1504056,-1.4247525,,0.0012254119,0.0036071357
15,1,750,2.177338,1.162698,,0.0072021484,0.0038639074
16,1,800,1.7068722,1.0459394,,0.006923318,0.0026690639
17,1,850,1.8277985,-0.877909,,0.002547443,0.003536711
18,1,900,1.7887601,-0.8839453,,0.0026394725,0.0033360878
19,1,950,1.8074634,-1.2246609,,-0.00091564655,0.0032890183
20,1,1000,1.8772272,0.6011902,,-0.0058707,0.003886288
21,1,1050,1.7636298,0.8978244,,0.006758511,0.0027480195
22,1,1100,1.6816614,0.64922595,,0.0062429905,0.002764564
23,1,1150,1.709739,4.579936,,0.011009455,0.0021413546
24,1,1200,1.7480997,-0.42572963,,0.004437268,0.0025996263
25,1,1250,1.8149011,4.213643,,-0.01024574,0.0039491365
26,1,1300,1.7192752,-1.083886,,-0.0014094114,0.0032743462
27,1,1350,1.78117,-0.779147,,0.0035538077,0.0027222987
28,1,1400,1.7643099,-1.2242589,,0.0015205145,0.002913598
29,1,1450,1.7002072,-1.1367629,,0.0012500286,0.0031154961
30,1,1500,1.7131761,-0.5281179,,0.004007101,0.0027648336
31,1,1550,1.5092999,-0.79343057,,-0.0021268725,0.0031295046
32,1,1600,1.4778624,-0.44830406,,0.0037953258,0.0024873014
