,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,11.428648,1566.4215,,2.740228,-5.3658667,23.506372,31.448357
1,1,50,10.868693,-8.552164,,-0.20106293,-2.8591225,11.516689,17.957077
2,1,100,10.676964,-9.216199,,-0.026839707,-2.2437854,9.059292,14.319458
3,1,150,10.758847,-9.779011,,-0.016286597,-1.8222384,8.104761,11.267619
4,1,200,10.52681,-9.786973,,0.018208966,-1.5399876,7.332402,9.582869
5,1,250,10.637823,-9.9695,,-0.02660704,-1.4212651,7.669115,8.533969
6,1,300,10.475075,-9.831174,,-0.18546268,-1.1602116,7.4852905,8.448087
7,1,350,10.715419,-10.007791,,-0.0922596,-1.6956496,7.5526867,9.033206
8,1,400,10.692468,-10.031728,,-0.17665306,-1.6137457,7.0022516,8.971125
9,1,450,10.690159,-9.951095,,-0.16658625,-1.4949932,7.6814084,9.303016
10,1,500,10.604479,-9.94704,,0.19325106,-1.5889554,6.385281,9.38903
11,1,550,10.600546,-10.038844,,0.33839732,-1.3447337,6.771216,8.035438
12,1,600,10.48496,-9.966743,,0.154357,-1.2015214,6.093832,8.064793
13,1,650,10.599627,-10.0208235,,-0.05538681,-1.43995,5.9379597,8.85577
14,1,700,10.448773,-10.0214615,,0.28610393,-1.0423303,6.2466025,6.7286053
15,1,750,10.713867,-9.982486,,0.11722596,-1.5447445,7.684962,9.209652
16,1,800,10.5608835,-10.068733,,0.12365534,-1.3254418,6.3758755,7.4837294
17,1,850,10.662096,-10.068269,,0.26609904,-1.4681783,6.2049756,8.833881
18,1,900,10.618091,-10.10185,,-0.04518235,-1.4834547,5.990767,8.071946
19,1,950,10.613688,-10.062805,,-0.12562875,-1.4818912,6.7326264,7.9143305
20,1,1000,10.654771,-10.12694,0,-0.18313299,-1.542593,6.5359206,7.7739906
21,2,1050,10.186022,-9.191803,,-0.096642144,-1.0565052,4.129487,5.7842383
22,2,1100,10.148537,-9.231246,,0.077575184,-0.79397297,4.4386663,4.9975533
23,2,1150,10.167643,-9.186929,,-0.13401337,-1.0643978,4.0613117,5.7356644
24,2,1200,10.177444,-9.220802,,0.08618481,-1.0148621,4.384623,5.3060126
25,2,1250,10.224903,-9.221375,,0.034803443,-0.94824696,4.56883,5.5199943
26,2,1300,10.1169,-9.248064,,-0.15458836,-0.7819662,4.28178,4.7477245
27,2,1350,10.1306925,-9.228703,,-0.0478635,-0.93465805,4.031374,5.191601
28,2,1400,10.094989,-9.2723,,0.11060336,-0.79566956,3.9452648,4.6669183
29,2,1450,10.195583,-9.313091,,-0.017822402,-0.86578035,4.666234,4.50346
30,2,1500,10.093828,-9.277001,,0.09822076,-0.81281424,4.482879,4.1408153
31,2,1550,10.215633,-9.2394905,,-0.08538544,-1.1216097,4.500959,5.333722
32,2,1600,10.2050495,-9.283277,,-0.021933243,-1.1012573,4.1964436,5.1761103
33,2,1650,10.104189,-9.319028,,-0.23547545,-0.8967285,4.184026,4.123725
34,2,1700,10.153153,-9.316997,,-0.023857942,-0.97423315,4.3888474,4.353246
35,2,1750,10.088325,-9.30759,,0.0019452128,-0.9071169,3.558942,4.626536
36,2,1800,10.0458355,-9.301592,,-0.21045014,-0.59356785,4.127684,3.8872511
37,2,1850,10.159316,-9.299007,,0.24678032,-0.94035625,3.947637,4.9363966
38,2,1900,10.219828,-9.367744,,0.14356703,-0.9689193,4.4593353,4.42347
39,2,1950,10.038657,-9.321206,,-0.057896517,-0.79725647,3.6291695,4.0663867
40,2,2000,10.22028,-9.288151,0,-0.0049789716,-0.9592538,4.668174,4.881668
41,3,2050,9.437746,-8.735654,,0.13681845,-0.3552804,2.1622446,2.1039279
42,3,2100,9.550918,-8.748059,,-0.029325897,-0.38670874,2.3249695,2.4115934
43,3,2150,9.534763,-8.773101,,0.04735095,-0.25591087,2.4253337,2.1503115
44,3,2200,9.576178,-8.7147665,,0.06229523,-0.5142417,2.3223953,2.647409
45,3,2250,9.4035425,-8.783725,,-0.108102344,-0.35461092,1.7919624,2.0476358
46,3,2300,9.580129,-8.813052,,-0.129442,-0.562345,2.0313895,2.4760392
47,3,2350,9.543164,-8.782856,,0.13746266,-0.45642757,2.2405307,2.2830114
48,3,2400,9.504859,-8.798742,,-0.05302756,-0.48842525,1.795315,2.4198363
49,3,2450,9.644283,-8.710722,,0.27976328,-0.59831095,2.3597658,2.8976028
50,3,2500,9.469415,-8.873415,,-0.06587331,-0.4507308,1.9822245,1.734976
51,3,2550,9.550284,-8.735169,,0.21870299,-0.4711032,2.3532205,2.4224174
52,3,2600,9.535964,-8.82155,,0.09993122,-0.43533134,2.2830918,2.031652
53,3,2650,9.602365,-8.802508,,-0.062763564,-0.60238075,2.2089758,2.459483
54,3,2700,9.434508,-8.830545,,0.11132184,-0.4684162,1.9135869,1.838022
55,3,2750,9.479779,-8.844877,,0.075843856,-0.43209934,2.0486655,1.8715436
56,3,2800,9.592492,-8.836197,,0.0046745855,-0.51550436,2.1765602,2.3118799
57,3,2850,9.4219885,-8.871846,,-0.06433939,-0.33208895,1.902905,1.6005762
58,3,2900,9.527042,-8.824714,,-0.19216341,-0.29581785,2.2318578,2.0447366
59,3,2950,9.59812,-8.824764,,0.001990487,-0.5033579,2.2842393,2.2932916
60,3,3000,9.584828,-8.834505,0,0.057724494,-0.60174274,2.1156101,2.3211768
61,4,3050,9.128897,-8.080529,,-0.06652027,-0.3198948,1.4508588,1.6304982
62,4,3100,8.991656,-8.305878,,0.086392954,-0.20608282,1.0604995,1.1868664
63,4,3150,8.964838,-8.342889,,0.100360125,-0.22230053,1.1113564,0.97204626
64,4,3200,8.933398,-8.28234,,-0.00035557486,-0.22961187,1.0433775,1.1129616
65,4,3250,9.039951,-8.2244835,,0.021050252,-0.34790945,1.140833,1.3914497
66,4,3300,9.079106,-8.170904,,-0.13861313,-0.30874157,1.2973763,1.4672347
67,4,3350,8.998069,-8.320026,,-0.058863662,-0.2849512,0.9419911,1.2543064
68,4,3400,8.972472,-8.31947,,-0.035373446,-0.13227749,1.2109685,0.973894
69,4,3450,8.954118,-8.234451,,0.003839297,-0.24586153,1.0932766,1.232956
70,4,3500,8.899852,-8.1226425,,0.13630792,-0.1093936,1.1973182,1.297086
71,4,3550,9.05222,-8.286735,,0.05915882,-0.14640522,1.3222576,1.1456659
72,4,3600,8.95541,-8.389303,,0.104130305,-0.18091917,1.0991079,0.8404207
73,4,3650,8.910581,-8.290366,,0.15711127,-0.2084837,1.0801778,0.9981061
74,4,3700,8.996454,-8.335505,,-0.038931943,-0.44460487,0.9580003,1.1580803
75,4,3750,9.028771,-8.259621,,-0.10511382,-0.25133944,1.0989683,1.341208
76,4,3800,9.041244,-8.373055,,0.0022447226,-0.23565531,1.1021833,1.100219
77,4,3850,8.938742,-8.400374,,0.025400128,-0.14715719,1.028802,0.8445103
78,4,3900,8.985939,-8.401234,,-0.00480694,-0.24277163,1.075488,0.9048536
79,4,3950,8.985998,-8.441395,,-0.029723188,-0.22600937,0.99985266,0.8736743
80,4,4000,8.984421,-8.370778,0,-0.00886405,-0.30109453,1.1640638,0.8779037
81,5,4050,8.500272,-7.8766165,,0.06252561,-0.12108326,0.6380856,0.4571301
82,5,4100,8.382233,-7.900851,,-0.062403627,0.119044304,0.5024046,0.43008813
83,5,4150,8.5598135,-7.7614045,,0.032999836,-0.30274582,0.51847357,0.75577915
84,5,4200,8.461478,-8.004049,,-0.058832727,-0.032230854,0.48021638,0.3999544
85,5,4250,8.424908,-7.961968,,0.0012017445,-0.052707672,0.5218888,0.35813925
86,5,4300,8.466457,-7.883459,,-0.043423954,-0.15173721,0.5051707,0.5364275
87,5,4350,8.317712,-7.985954,,-0.076114364,-0.10404825,0.37812525,0.2797216
88,5,4400,8.369237,-7.9498806,,0.060642593,-0.0058107376,0.48300624,0.33776656
89,5,4450,8.386574,-7.916484,,-0.005830459,-0.08004522,0.45090485,0.4434608
90,5,4500,8.553904,-7.8978367,,0.030677473,-0.11262798,0.5529877,0.60007894
91,5,4550,8.419056,-7.9839616,,-0.0012589616,-0.09560871,0.47009683,0.36189517
92,5,4600,8.443158,-7.931289,,-0.03958324,-0.047020912,0.50738454,0.45406774
93,5,4650,8.357348,-7.9368463,,-0.022798259,-0.020456314,0.44409633,0.38342503
94,5,4700,8.530311,-7.9717264,,-0.011208747,-0.1643467,0.51874393,0.48403063
95,5,4750,8.48077,-7.9438305,,-0.02931029,-0.10465908,0.5291601,0.45612952
96,5,4800,8.441497,-7.914142,,0.0054960717,-0.01478529,0.44290912,0.5482352
97,5,4850,8.276532,-7.9038725,,0.098097764,0.11594963,0.46539795,0.28606847
98,5,4900,8.480844,-7.928202,,0.036858935,-0.19393587,0.5105009,0.47399423
99,5,4950,8.480984,-8.023858,,0.053370617,-0.08054733,0.43250144,0.44092432
100,5,5000,8.54998,-8.016871,0,0.03810962,-0.13267183,0.5593336,0.40761313
101,6,5050,8.071048,-7.724322,,-0.030917026,0.108570576,0.24048477,0.2387869
102,6,5100,8.229768,-7.5943294,,0.06220745,-0.1443367,0.31646985,0.43799022
103,6,5150,8.120918,-7.702074,,-0.06676147,-0.048521042,0.25543672,0.28045282
104,6,5200,8.053948,-7.409626,,-0.09881425,0.035315514,0.40113533,0.40155062
105,6,5250,8.149895,-7.645976,,0.0053856727,-0.035713196,0.31208503,0.32372126
106,6,5300,8.10122,-7.6767106,,0.025046492,0.0387187,0.29635578,0.25949302
107,6,5350,8.240018,-7.693351,,0.06327321,-0.017286777,0.39558446,0.27825513
108,6,5400,8.185003,-7.6677566,,0.059338737,-0.025523663,0.26963246,0.38548872
109,6,5450,8.204604,-7.677326,,-0.08475104,-0.060115814,0.3310218,0.3237922
110,6,5500,8.026055,-7.462957,,-0.049253505,0.057450294,0.25915736,0.46668604
111,6,5550,8.203747,-7.661272,,-0.04071149,-0.03194952,0.29227668,0.39242044
112,6,5600,8.158017,-7.6989965,,-0.008350868,-0.17237473,0.29003024,0.25166443
113,6,5650,8.190172,-7.6909394,,-0.041801028,-0.014601231,0.30578816,0.33090594
114,6,5700,8.129573,-7.75372,,-0.0336487,-0.010762215,0.2656399,0.22372225
115,6,5750,8.163617,-7.720768,,0.0030819373,-0.1329894,0.2931618,0.24100086
116,6,5800,8.188591,-7.766579,,0.026681455,-0.1245141,0.31028777,0.19447002
117,6,5850,8.248325,-7.788302,,-0.0811381,-0.034537315,0.3107462,0.27136645
118,6,5900,8.171687,-7.695857,,-0.11154022,-0.028210163,0.31395388,0.28750673
119,6,5950,8.287498,-7.6785893,,0.079915084,-0.15753889,0.30227834,0.41775146
120,6,6000,8.18681,-7.7329693,0,0.05253267,-0.08086538,0.2809841,0.28320333
121,7,6050,7.9963064,-7.365547,,-0.10238505,-0.07233429,0.2095514,0.296563
122,7,6100,7.9577556,-7.546742,,-0.037255105,-0.13386726,0.18002358,0.15065327
123,7,6150,7.7263303,-7.6139355,,-0.0394824,0.018162727,0.11511248,-0.008173704
124,7,6200,7.8721447,-7.618853,,-0.02626115,-0.050185204,0.14680931,0.08378944
125,7,6250,7.789281,-7.460539,,0.010009112,-0.14093304,0.16332197,0.0924989
126,7,6300,7.7889633,-7.511688,,0.010321984,0.07201624,0.11875838,0.15857509
127,7,6350,7.867546,-7.521702,,-0.024698013,-0.0588212,0.14812323,0.16225061
128,7,6400,7.740084,-7.42943,,-0.08561711,0.06520462,0.1313239,0.1697143
129,7,6450,7.8288593,-7.4447217,,-0.0957948,-0.04454279,0.14026612,0.19921365
130,7,6500,7.7623916,-7.5781116,,0.005301955,0.030062199,0.10221133,0.089796305
131,7,6550,7.843015,-7.5813375,,0.05978244,-0.051050663,0.13379386,0.099354476
132,7,6600,7.8068175,-7.3804727,,0.03368637,-0.049271584,0.13378835,0.23719689
133,7,6650,7.8272524,-7.524617,,0.031419344,0.048247337,0.14947027,0.14369324
134,7,6700,7.740861,-7.572663,,-0.06501876,0.067141056,0.1368773,0.031376272
135,7,6750,7.8886275,-7.5512886,,-0.036038842,0.018591404,0.16376612,0.15622148
136,7,6800,7.8700795,-7.449343,,0.025878204,-0.10471058,0.14136311,0.2094579
137,7,6850,7.926979,-7.6575413,,0.034490805,0.020335197,0.1630995,0.09329003
138,7,6900,7.9897957,-7.5825925,,-0.053998284,-0.02730894,0.22386932,0.13267562
139,7,6950,7.8670564,-7.651843,,0.002156713,0.08328104,0.1210728,0.1023114
140,7,7000,7.9425254,-7.7067327,0,-0.028228136,-0.072604656,0.14614618,0.057926863
141,8,7050,7.7324405,-7.4827976,,-0.04101863,0.017270565,0.08602798,0.120317966
142,8,7100,7.901145,-7.5437446,,-0.007766755,-0.030207157,0.068535715,0.2049999
143,8,7150,7.688777,-7.3912416,,-0.04246662,0.11570263,0.10947144,0.14818624
144,8,7200,7.8862867,-7.6283674,,0.027325256,-0.03227663,0.110354245,0.0798285
145,8,7250,7.7889214,-7.616411,,0.00045459138,0.11479378,0.07301918,0.09553334
146,8,7300,7.7213655,-7.6402087,,-0.021019107,0.054757595,0.05373615,0.026560605
