,k,iteration,H,cost,converged,R1,R2
0,0,0,2.396731,-2.3966947,,-0.0026772618,0.0053949826
1,1,50,2.3005853,-0.78509986,,-0.002478242,0.0049160984
2,1,100,2.2881489,-1.310117,,-0.00030481815,0.0044122245
3,1,150,2.30754,0.09225321,,-0.00497514,0.0048211874
4,1,200,2.275726,-0.9592148,,-0.0017121434,0.0048372294
5,1,250,2.1322045,-0.5035205,,-0.003982067,0.004088621
6,1,300,2.1149838,0.6523371,,-0.0061876774,0.0041302624
7,1,350,2.1463265,0.35547137,,-0.005340576,0.004638341
8,1,400,2.1756134,0.30524397,,-0.0055379868,0.0043529132
9,1,450,2.1645472,-1.252209,,-0.0014358759,0.004023062
10,1,500,2.1634028,-0.7432561,,-0.0031767488,0.004279159
11,1,550,2.0630069,-1.3122833,,0.00070774555,0.0038096677
12,1,600,2.115046,-1.2187481,,0.002357185,0.0035170498
13,1,650,1.8916647,0.96113276,,0.0071669817,0.0023854398
14,1,700,1.8648621,2.9969454,,0.009612322,0.0021998673
15,1,750,1.852597,0.01887238,,0.0057839155,0.0019939183
16,1,800,1.8939404,-0.43854642,,0.0049776435,0.0020810924
17,1,850,1.9374713,-1.1347312,,0.0033040643,0.0022667074
18,1,900,1.925647,-0.6946001,,0.003951013,0.0030017383
19,1,950,1.8557553,-1.3298688,,-0.0015206337,0.0028645075
20,1,1000,1.8967547,-1.4944909,,0.00039947033,0.002808149
21,1,1050,1.8314638,-1.0976534,,0.0033009648,0.0019441807
22,1,1100,1.8603407,-1.0279791,,0.0034567714,0.0021674787
23,1,1150,1.9944791,-0.9868759,,-0.0030433536,0.0033000093
24,1,1200,1.9052641,-0.8750309,,-0.003545642,0.0028342702
25,1,1250,1.8789943,-0.95537895,,-0.0035055876,0.0024865968
26,1,1300,1.9455277,3.6843362,,-0.010036886,0.003443574
27,1,1350,1.9010471,-0.44978082,,-0.004604459,0.002797192
28,1,1400,1.8745754,-1.0887413,,0.0034629703,0.0019299017
29,1,1450,1.8500699,-1.4985851,,-0.0005020499,0.0026033903
30,1,1500,1.8274689,-0.52121615,,0.004617095,0.0021925983
31,1,1550,1.8475193,-1.5962633,,0.0003091097,0.0022202637
32,1,1600,2.1565638,14.032983,,-0.01710087,0.0055992105
33,1,1650,2.179229,15.097955,,-0.01774323,0.005542693
34,1,1700,2.1207013,1.7856438,,-0.007055044,0.0053247777
35,1,1750,2.0180588,-0.616655,,-0.0017735958,0.0049882294
36,1,1800,2.122188,0.67718506,,-0.005107224,0.0054684295
37,1,1850,2.1318126,0.2639184,,-0.004225135,0.0054829605
38,1,1900,2.032912,-1.0840137,,0.0012735128,0.004166069
39,1,1950,1.9802542,-1.091921,,0.0003042817,0.004204055
40,1,2000,2.105616,-0.120792866,,-0.0033279657,0.00534987
41,1,2050,2.076429,0.53793764,,-0.004927635,0.0052920454
42,1,2100,1.0838228,0.7053528,,-0.0010753274,0.0058844867
43,1,2150,2.0356705,-0.27966177,,-0.000941813,0.005850911
44,1,2200,2.1935906,-0.7130805,,-9.447336e-05,0.0054407055
45,1,2250,2.0175104,-0.55163336,,-0.001901567,0.005069673
46,1,2300,2.0126014,-0.13047361,,-0.0024436712,0.005627702
47,1,2350,1.9406402,-0.62951887,,0.0008651018,0.0050471798
48,1,2400,2.0370944,2.2918718,,-0.007205069,0.0058878097
49,1,2450,1.956275,-0.5831332,,0.00060909986,0.0052049817
50,1,2500,2.0136454,1.9874008,,-0.006727159,0.0058962917
51,1,2550,2.0255594,-0.79690325,,0.0009889007,0.004857489
52,1,2600,2.0496316,-0.33846283,,-0.00047153234,0.0058310404
53,1,2650,2.0017643,0.39490438,,0.0038722754,0.0057392386
54,1,2700,1.8793072,0.9905549,,-0.0045921206,0.0060257507
55,1,2750,1.9679916,-0.22143185,,0.0030696392,0.005050595
56,1,2800,1.8505683,1.4461989,,-0.004696429,0.006624115
57,1,2850,2.0314732,0.30979276,,0.0043950677,0.005244874
58,1,2900,1.9753487,-0.49145412,,-0.0006185174,0.0054125157
59,1,2950,2.0251706,-0.15082657,,0.002173543,0.0057238615
60,1,3000,1.9622666,-0.14096594,,0.0021259785,0.00564856
61,1,3050,1.98066,0.3691361,,0.0045494437,0.005128205
62,1,3100,2.0114844,-0.2636708,,0.0005143881,0.0058899643
63,1,3150,2.0602615,0.4723792,,-0.003662765,0.00610221
64,1,3200,2.0903015,0.20034337,,-0.0026031137,0.0062479354
65,1,3250,1.5544686,5.8937087,,-0.008659422,0.008601043
66,1,3300,1.5849136,16.517517,,-0.016045868,0.0102263745
67,1,3350,1.4177945,2.155753,,-0.00011771917,0.008453229
68,1,3400,1.2760918,32.953514,,-0.023774326,0.010925821
69,1,3450,0.8330511,4.3929105,,-0.0031380057,0.009729962
70,1,3500,0.19248058,5.0028806,,0.001364708,0.010101723
71,1,3550,0.5630871,4.0094633,,-0.0005797744,0.009545411
72,1,3600,0.92241716,4.0169487,,0.0035036206,0.009301181
73,1,3650,0.9724625,7.3775454,,-0.0076485276,0.010416342
74,1,3700,0.93725604,4.6578183,,-0.0031606555,0.010095134
75,1,3750,0.77408034,16.12153,,-0.014462888,0.011346236
76,1,3800,0.710457,3.9441106,,0.0034738183,0.00900133
77,1,3850,0.95466703,3.9119563,,0.0039844513,0.009025332
78,1,3900,1.4557453,14.024457,,0.01632911,0.0065547097
79,1,3950,1.7457608,1.7821404,,0.00095051527,0.00834593
80,1,4000,1.2350295,9.51986,,-0.010339737,0.010401328
81,1,4050,0.98626846,4.9252086,,0.0029105544,0.010476556
82,1,4100,0.98570067,6.0104847,,-0.0040996075,0.011095807
83,1,4150,1.2972015,8.553217,,0.010836542,0.008920635
84,1,4200,1.3778937,3.6560433,,0.0022810102,0.009771168
85,1,4250,1.5539029,8.029412,,0.010671556,0.008819534
86,1,4300,1.5154343,3.3775167,,0.0050719976,0.0084931655
87,1,4350,1.5443479,3.520306,,0.0051978827,0.0086183
88,1,4400,1.5476737,7.2030454,,0.0103544,0.008234124
89,1,4450,1.5971915,2.709426,,-0.0016117096,0.009139734
90,1,4500,1.7061641,1.8361933,,0.0014103055,0.008298083
91,1,4550,1.6597708,2.2840166,,-0.0013167262,0.008783051
92,1,4600,1.4731488,79.46022,,0.040124536,0.0029477277
93,1,4650,0.8861248,1.878439,,0.004352212,0.006029057
94,1,4700,0.97428775,0.8978065,,0.0016313195,0.005897515
95,1,4750,0.83501416,1.528163,,0.0034428835,0.005950638
96,1,4800,0.72698706,2.280376,,-0.0046691895,0.0061924094
97,1,4850,0.46665886,13.689558,,-0.014491141,0.008551678
98,1,4900,0.4955834,8.206204,,-0.010157764,0.008417576
99,1,4950,0.47562885,3.4690065,,-0.005757153,0.006763719
100,1,5000,0.46570563,2.5717514,0,-0.0035820603,0.0069222813
