,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,10.674719,-9.221344,,-0.2546847,-0.87551576,0.12540239,0.77862495
1,1,50,11.642852,308.47266,,0.1342864,-0.26172733,0.6049909,0.4332239
2,1,100,12.240648,185.40343,,0.07889277,-0.39874613,0.32024765,0.35708126
3,1,150,11.294573,148.00749,,0.23439479,-0.23543525,0.35147503,0.29103047
4,1,200,10.672992,105.30048,,0.06506419,-0.3215748,0.2390193,0.25917757
5,1,250,3.9700513,54.053604,,0.056365788,-0.072814465,0.2715859,0.18387319
6,1,300,-2.6798704,17.150238,,-0.016027898,-0.04311335,0.090316996,0.13663061
7,1,350,-3.9272137,8.633,,0.029680073,-0.03207445,0.06452806,0.057775646
8,1,400,-3.0056887,7.9022884,,0.02821958,0.026402116,0.035300314,0.08398613
9,1,450,-1.9199512,4.6975093,,-0.041146934,-0.022757888,0.037069768,0.044384196
10,1,500,-2.3654025,5.2332296,0,-0.020692974,-0.058713675,0.027823888,0.032954365
11,2,550,-3.2552564,5.272292,,0.058470488,0.051225305,0.039761454,0.028027028
12,2,600,-2.8532443,3.638054,,0.03347987,0.0772115,0.038626395,0.015871435
13,2,650,-2.3587022,3.775549,,0.06701052,0.04077387,0.036976717,0.010669909
14,2,700,-1.2354203,0.7497803,,0.0007266402,0.04154277,0.01994948,0.009337299
15,2,750,-1.5577023,1.3945614,,0.02207297,0.01814878,0.023789339,0.0001821965
16,2,800,-1.8115175,0.8022034,,0.029210329,0.061984062,0.018157184,0.0060267374
17,2,850,-1.4783502,1.0958748,,0.006966114,0.07095027,0.014271028,0.020529844
18,2,900,-1.0813994,-0.06598508,,0.020195127,0.051479936,0.0060306564,0.014397293
19,2,950,-0.7349026,1.2849628,,-0.012334794,0.0077055693,0.010240093,0.008206867
20,2,1000,-0.77009183,0.6080396,1,0.054071426,0.07250798,0.02044931,0.009198263
