,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,11.496916,1432.0958,,2.5033789,-5.185278,22.713772,29.908583
1,1,50,11.643962,-11.159792,,1.2562478,-3.960612,19.755342,23.68127
2,1,100,11.750249,-11.266043,,1.6744486,-3.766898,21.388985,22.224543
3,1,150,11.749384,-11.297325,,1.5547975,-3.812197,19.510643,22.505621
4,1,200,11.748589,-11.27498,,1.2176682,-3.9206977,19.59192,23.377766
5,1,250,11.750814,-11.308204,,1.3135276,-3.7910745,19.268045,22.312937
6,1,300,11.765197,-11.314726,,1.3874525,-3.789375,19.560715,22.406147
7,1,350,11.668059,-11.3060255,,1.0178062,-3.3528793,17.543863,20.099812
8,1,400,11.751531,-11.297649,,1.3712825,-3.526219,20.98539,21.285244
9,1,450,11.729912,-11.300457,,1.2956724,-3.7727947,18.562891,22.325209
10,1,500,11.765344,-11.320029,,1.2627889,-3.7364945,19.444328,22.293285
11,1,550,11.727026,-11.304555,,1.2116725,-3.6486604,19.046202,21.61952
12,1,600,11.730086,-11.320078,,1.2881881,-3.573664,19.309217,20.802418
13,1,650,11.692263,-11.313833,,1.1197772,-3.6911397,17.183687,21.135288
14,1,700,11.777128,-11.326056,,1.3490369,-3.7317672,20.015982,22.039965
15,1,750,11.7392235,-11.288943,,1.1878636,-3.6318467,20.575771,21.508055
16,1,800,11.714249,-11.322446,,1.0540347,-3.603665,18.320368,20.829586
17,1,850,11.744345,-11.321477,,1.4695873,-3.8739183,17.438324,22.901388
18,1,900,11.73553,-11.309466,,1.2027069,-3.7265694,19.011389,21.80276
19,1,950,11.727338,-11.329297,,1.1262971,-3.668252,17.842207,21.51774
20,1,1000,11.694738,-11.318953,0,0.9622082,-3.688658,16.750254,21.365126
21,2,1050,11.060615,-10.115608,,0.13384017,-2.1951222,9.584939,12.545495
22,2,1100,10.970725,-10.112935,,0.03872168,-2.0778046,8.611342,12.064991
23,2,1150,11.139811,-10.116434,,0.38049895,-2.2642226,10.186066,13.139016
24,2,1200,11.003363,-10.126199,,0.19941467,-2.1800942,8.692266,12.261206
25,2,1250,11.075699,-10.130391,,0.25447845,-2.2530293,10.002827,12.206729
26,2,1300,11.068542,-10.097825,,0.26021472,-2.1665626,9.882436,12.674701
27,2,1350,10.734327,-10.083073,,-0.009734631,-1.5825806,7.3073072,9.960398
28,2,1400,10.947328,-10.1432905,,-0.07568993,-1.9642577,8.442839,11.424932
29,2,1450,10.972965,-10.188648,,0.020914022,-2.168283,7.9471226,11.459366
30,2,1500,10.878734,-10.169686,,0.026524905,-1.7341423,8.032947,10.31212
31,2,1550,11.089833,-10.201135,,0.33742929,-2.0273376,9.880737,11.522058
32,2,1600,11.006919,-10.188613,,0.12228654,-2.0050645,8.91542,11.264063
33,2,1650,11.05945,-10.178818,,0.35849434,-2.0753808,9.256272,11.898462
34,2,1700,10.896973,-10.166492,,0.00034357738,-1.8694663,8.298989,10.420947
35,2,1750,10.971889,-10.18208,,0.45041388,-1.9770555,8.802432,10.914623
36,2,1800,11.008287,-10.188025,,0.16423431,-1.9911962,9.548667,10.776064
37,2,1850,11.004218,-10.208681,,0.07601294,-2.030519,8.91887,10.911236
38,2,1900,10.993684,-10.202238,,0.20010823,-2.0624828,9.219781,10.590972
39,2,1950,10.9380245,-10.184653,,0.07199828,-1.9220796,8.344965,10.733763
40,2,2000,10.924635,-10.180659,0,-0.012444251,-1.9682984,8.46267,10.486727
41,3,2050,10.635153,-9.55082,,0.122349605,-1.4942474,6.679308,8.007835
42,3,2100,10.527983,-9.569599,,-0.07847853,-1.1609087,6.201325,7.113994
43,3,2150,10.474968,-9.527078,,0.1923849,-1.376718,5.5662374,7.4674983
44,3,2200,10.605626,-9.566132,,-0.14604172,-1.4460244,6.879808,7.3770323
45,3,2250,10.653661,-9.59408,,0.1788781,-1.4887152,6.5852675,7.823717
46,3,2300,10.413551,-9.506369,,-0.010294326,-1.2250028,6.3300295,6.4277167
47,3,2350,10.549188,-9.611613,,-0.15315595,-1.225925,6.2795625,6.809584
48,3,2400,10.56558,-9.573193,,0.029113369,-1.3023877,6.0579967,7.5709395
49,3,2450,10.639001,-9.591909,,0.10107058,-1.5012941,6.568315,7.7040634
50,3,2500,10.612129,-9.618658,,0.033041697,-1.3492818,6.276479,7.397671
51,3,2550,10.529149,-9.667853,,0.097052306,-1.266489,6.2351427,5.979454
52,3,2600,10.628521,-9.588589,,-0.027365657,-1.473558,6.8934383,7.3643794
53,3,2650,10.506616,-9.597635,,0.18977012,-1.3901014,6.2724195,6.4629507
54,3,2700,10.570211,-9.60186,,0.17921129,-1.4080672,6.0036645,7.335009
55,3,2750,10.445197,-9.644891,,-0.21334903,-1.1573663,5.4209948,5.9930763
56,3,2800,10.408034,-9.56695,,0.034300935,-1.0433526,6.268549,5.759931
