,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,54.063587,-45.65787,,0.112998426,1.4344666,0.7817556,2.3925114
1,1,50,48.227856,1032.8008,,-0.06761235,0.9384246,0.45461643,1.0344898
2,1,100,43.418198,644.17896,,0.03875196,0.8060622,0.35815915,0.771802
3,1,150,40.364,381.69946,,0.0116481185,0.6421697,0.34614658,0.5583832
4,1,200,37.547096,183.46155,,-0.12206319,0.47374725,0.31541306,0.32124138
5,1,250,35.69402,147.35667,,-0.089062095,0.42886615,0.29540592,0.29492116
6,1,300,13.979789,8.432027,,-0.14075226,-0.0051727295,0.15259421,0.04123936
7,1,350,13.871251,-2.6755152,,-0.029753715,0.06212139,0.12591498,0.042338416
8,1,400,13.537889,-3.9370117,,-0.0731515,0.0012030602,0.11436948,0.027727
9,1,450,15.192791,0.42719936,,-0.03776315,-0.00656271,0.1662355,0.0462235
10,1,500,14.9316435,-3.1807137,0,-0.08646697,-0.020341396,0.121855274,0.027619593
11,2,550,10.445948,14.216188,,0.08755094,0.042971015,0.13948315,0.035745084
12,2,600,9.185716,8.121227,,0.059333026,-0.0017302036,0.11128417,0.022762336
13,2,650,11.262155,7.3033195,,0.023804724,0.008782029,0.11076486,0.021983884
14,2,700,10.802609,-0.6563432,,0.03061837,-0.020979881,0.07282075,0.0050778463
15,2,750,10.723772,3.2525635,,0.05818373,0.021657586,0.0959214,0.029179849
16,2,800,11.685215,2.1282678,,0.039835572,0.016736627,0.09200297,0.029001892
17,2,850,10.652962,7.0956316,,0.008774936,-0.030526638,0.09763458,0.019280747
18,2,900,9.73645,18.495941,,0.05406052,-0.010284305,0.14697725,0.047929093
19,2,950,11.36683,1.581418,,0.04920739,-0.0027742386,0.09051311,0.021118648
20,2,1000,11.095944,2.3696828,0,0.060081124,0.012765408,0.09350833,0.029808804
21,3,1050,10.71837,26.625769,,0.0144610405,-0.012551069,0.08932085,0.018175036
22,3,1100,9.6638975,24.582012,,-0.014603704,-0.0564034,0.071752205,0.01120384
23,3,1150,9.223797,43.633266,,-0.0028253794,-0.030302167,0.1102795,0.024626635
24,3,1200,6.74082,19.83364,,-0.028314143,-0.061197758,0.051451042,-0.0019641407
25,3,1250,4.294482,14.251339,,-0.0023731887,-0.031858087,0.049695663,0.0076770186
26,3,1300,4.262972,17.351805,,0.036814153,0.014271259,0.057460964,0.008116148
27,3,1350,0.22529724,21.5835,,0.0135502815,-0.026966453,0.059976995,0.000497967
28,3,1400,-4.449807,15.652301,,0.019020021,0.011358619,0.03757748,-0.002025351
29,3,1450,-3.4572058,20.473183,,0.036435604,0.015964508,0.043420754,0.018987678
30,3,1500,0.4962701,7.710752,0,0.015053391,0.0010502338,0.029674195,8.512288e-05
31,4,1550,-7.398616,29.96499,,-0.040229946,-0.0135246515,0.016576245,0.01155249
32,4,1600,-11.682429,24.52417,,-0.010938913,0.0030366182,0.020169698,0.013355739
33,4,1650,-9.597712,36.63638,,-0.034386545,-0.01482439,0.028177463,0.00900808
34,4,1700,-11.489904,14.7391205,,0.012231827,-0.0030152798,0.0024031624,0.00645718
35,4,1750,-11.540523,18.325006,,0.013176143,0.016397595,0.0056046396,0.0066051036
36,4,1800,-10.35484,11.122679,,-0.023098439,-0.0037156343,-0.011314731,-0.0021180063
37,4,1850,-14.664336,31.531898,,-0.01798734,-0.029944658,0.01654467,-0.0039092004
38,4,1900,-11.0252075,25.422398,,0.02552098,0.024806619,0.008860514,-0.0038223825
39,4,1950,-10.807981,23.057568,,0.030218363,0.0058021545,0.009046406,-7.5384974e-05
40,4,2000,-13.689463,16.875109,1,0.008513153,-0.012140155,0.0033323541,-0.00371065
