,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,21.868536,-21.689215,,-0.10693574,-0.21726847,0.31158745,0.15360147
1,1,50,22.888252,51.772125,,-0.055453748,-0.12650573,0.32412347,0.15870069
2,1,100,22.942781,29.788347,,0.02779454,-0.07178104,0.2874118,0.13012171
3,1,150,22.631598,44.847282,,-0.02143696,-0.10576534,0.31249478,0.16018398
4,1,200,22.325796,40.943016,,0.06312752,-0.055322886,0.30974862,0.15345262
5,1,250,21.837046,40.253372,,-0.06347734,-0.17844296,0.26006058,0.14379871
6,1,300,21.90792,58.99923,,-0.019063503,-0.15641952,0.32066834,0.18481246
7,1,350,21.99122,51.711205,,0.029975235,-0.110973835,0.3182103,0.18147543
8,1,400,21.445007,20.667511,,-0.02623275,-0.117516756,0.22453952,0.13895573
9,1,450,21.512304,38.541946,,0.04835874,-0.09836304,0.2936134,0.14793858
10,1,500,20.791853,25.697401,0,0.1021474,-0.107189655,0.22862124,0.13706611
11,2,550,19.723042,248.16609,,0.017321527,-0.14017272,0.23675218,0.11954586
12,2,600,17.315733,222.12518,,0.06833601,-0.08876681,0.22667134,0.1167528
13,2,650,8.338893,175.00714,,0.03868401,-0.012821317,0.20389798,0.119491026
14,2,700,-3.817807,60.05825,,-0.021610826,0.020901322,0.10514879,0.052558467
15,2,750,-8.752778,24.859425,,-0.013952553,-0.0031616688,0.036061116,0.030102998
16,2,800,-12.419358,16.622355,,-0.02733621,-0.011028171,0.013438672,0.0044004023
17,2,850,-11.060899,20.011993,,-0.026136786,0.06707704,0.030912876,-0.004135318
18,2,900,-9.621197,10.662782,,-0.014129788,0.0058482885,0.010341115,0.00047817826
19,2,950,-9.480346,5.33101,,-0.027956516,0.01757145,-0.0033368357,-0.0068970732
20,2,1000,-9.84699,8.839069,0,-0.044104844,-0.017801762,-0.006620303,-0.013783537
21,3,1050,-9.315468,12.431007,,0.05834526,0.07706785,0.011837833,-0.0020941608
22,3,1100,-7.9296913,7.021535,,0.037464976,0.05478275,0.013744578,-0.004344441
23,3,1150,-6.474755,10.3967285,,0.025129914,0.03735113,0.03169413,-0.00021084398
24,3,1200,-7.4440527,11.824218,,0.047736645,0.082846045,0.019565672,-0.0040653236
25,3,1250,-7.503508,4.300585,,0.037637293,0.06866765,0.0014926791,-0.0130046755
26,3,1300,-6.611297,5.7622023,,0.04181409,0.0758276,0.005320519,-0.004759956
27,3,1350,-6.5805187,3.354329,,0.017822623,0.068223,0.0015996397,-5.16288e-05
28,3,1400,-6.271267,2.342801,,0.006666243,0.013991594,-0.006213531,-0.0031597465
29,3,1450,-5.4351635,2.224267,,0.026227593,0.06101215,0.0069962293,-0.01249237
30,3,1500,-5.6986866,1.2538991,0,0.022927105,0.052057147,0.002399899,-0.0060581714
31,4,1550,-5.4746118,17.75959,,-0.031709105,-0.0076873302,0.014273122,-0.004195176
32,4,1600,-4.844932,124.14737,,0.08207166,0.07414591,0.031394966,0.016899347
33,4,1650,-6.6923203,9.769905,,0.0056549907,0.011767149,0.0051049218,-0.0004631728
34,4,1700,-6.5320377,11.742313,,-0.0041623414,0.014418125,0.010341123,-0.0073138922
35,4,1750,-5.168773,15.301252,,0.0045001507,0.001385212,0.019500606,0.014995292
36,4,1800,-6.584646,31.44241,,0.036321163,0.036239266,0.0070153847,0.0026001707
37,4,1850,-5.419711,14.577219,,0.016470432,-0.01304245,0.012005277,0.012739241
38,4,1900,-7.1933484,14.909319,,-0.008432776,0.027355313,0.0025552437,-0.0030694231
39,4,1950,-5.590231,24.663553,,-0.045737177,-0.006853819,0.010400988,-0.0038929842
40,4,2000,-5.5163307,16.888731,1,0.022560656,0.017982483,0.010264404,0.006831348
