,k,iteration,H,cost,converged,R1,R2
0,0,0,2.383963,-2.3838532,,-0.008777618,0.005724708
1,1,50,2.349176,-0.9786016,,0.0016508698,0.0049685123
2,1,100,2.343426,-0.96004,,0.0012664795,0.005105267
3,1,150,2.3255868,-0.86692405,,-0.0007535219,0.005348407
4,1,200,2.3003783,-0.85345733,,-0.0025739074,0.004723708
5,1,250,2.2872324,-1.0141746,,-0.0017689466,0.004725673
6,1,300,2.2631884,-0.18804097,,-0.0040014386,0.005048905
7,1,350,2.3409355,-0.95743,,-0.0020087361,0.0048615932
8,1,400,2.2888985,-0.9486294,,0.0009536743,0.0050888
9,1,450,2.1925094,3.0680358,,0.009668231,0.0034258156
10,1,500,2.1750703,-0.557047,,0.004133463,0.003908318
11,1,550,2.1282725,0.3861668,,0.006123543,0.0035764524
12,1,600,2.1056452,-1.107094,,-0.00024217367,0.0044623283
13,1,650,2.0503068,-1.1449397,,0.0008828044,0.004162691
14,1,700,2.0348504,-0.75940394,,0.0026894808,0.0042749997
15,1,750,2.2634232,1.3518898,,-0.0067747235,0.005139006
16,1,800,2.2650757,-1.0092524,,0.0020877123,0.0045560864
17,1,850,2.3114219,1.1748438,,-0.0058827996,0.005926043
18,1,900,2.274877,-1.1389205,,0.0018821359,0.00437912
19,1,950,2.2913108,0.40542364,,0.005982518,0.0042595966
20,1,1000,2.1163647,8.061082,,-0.0134135485,0.0048606223
21,1,1050,1.9336364,4.3104544,,-0.009868205,0.005244078
22,1,1100,2.0776281,4.8025594,,-0.0104724765,0.0052849776
23,1,1150,2.09888,3.157852,,-0.008913457,0.005068029
24,1,1200,1.9969476,2.1315293,,-0.0077437162,0.0047544087
25,1,1250,1.8955057,2.3314216,,-0.008034289,0.0044708773
26,1,1300,1.898698,-0.72507656,,-0.002806306,0.0039493134
27,1,1350,1.808992,-1.1081367,,-0.0017243028,0.0033232346
28,1,1400,1.8621253,3.7198062,,-0.0096876025,0.004217699
29,1,1450,1.0906014,5.4168253,,-0.010806382,0.003656589
30,1,1500,1.5259601,6.7676506,,-0.012051165,0.004543307
31,1,1550,0.89765793,0.75202745,,-0.004737556,0.0032479637
32,1,1600,1.0290656,-0.34302086,,-0.0017413497,0.0032693418
33,1,1650,0.73532104,1.9377873,,-0.0061784387,0.003910123
34,1,1700,1.4458427,-0.6050298,,-0.000615716,0.004054276
35,1,1750,1.1994798,-0.5035343,,0.0005648136,0.0036878036
36,1,1800,0.41455245,15.525711,,0.017669082,0.0025707646
37,1,1850,0.34191415,9.298187,,0.013570607,0.0029394994
38,1,1900,0.3175214,0.5992546,,-0.0004950762,0.0042532836
39,1,1950,1.0083882,0.25682688,,-0.0015829802,0.004774775
40,1,2000,0.78360635,0.25146836,,0.00013387203,0.0045479196
41,1,2050,0.6357375,0.66986674,,-0.0024757981,0.00447018
42,1,2100,0.5519159,0.24427116,,0.0009785295,0.00386862
43,1,2150,1.4112656,1.2154977,,-0.004426062,0.005739794
44,1,2200,0.56727195,0.20869046,,2.3424625e-05,0.003939378
45,1,2250,0.086226046,3.6527643,,0.008159399,0.0028642653
46,1,2300,0.8403579,-0.066191256,,0.0012567639,0.0037287902
47,1,2350,1.1574049,0.06460214,,-0.0021184087,0.0044668205
48,1,2400,0.7659317,0.11578554,,3.105402e-05,0.004199212
49,1,2450,1.1768385,1.5219158,,-0.0052405596,0.005148944
50,1,2500,1.052105,0.96977973,,0.0048834085,0.0040730843
51,1,2550,0.29800797,0.8397784,,0.0029209256,0.0037714615
52,1,2600,0.9891785,0.00016611814,,0.0014828444,0.0041938126
53,1,2650,1.1756285,0.4032544,,0.0038888454,0.0040564197
54,1,2700,0.9977694,0.20217568,,0.003051579,0.0038323319
55,1,2750,0.08894659,0.9608402,,0.0028852224,0.0035596667
56,1,2800,0.5434177,0.34322584,,0.0017067194,0.0038496726
57,1,2850,0.83325,-0.1361565,,-0.00013202429,0.0037315465
58,1,2900,0.50034696,0.32098132,,-0.00022810698,0.004046546
59,1,2950,1.0620006,-0.13126504,,0.00090909004,0.004217614
60,1,3000,1.4137458,1.0995072,,0.0061406493,0.003543654
61,1,3050,0.4377541,1.5453722,,0.005492568,0.00308127
62,1,3100,0.8632358,0.13016802,,0.0016844869,0.0041268123
63,1,3150,1.5220022,1.1032386,,-0.004973054,0.0052700615
64,1,3200,1.082718,-0.03921151,,-0.0012088418,0.0044055455
65,1,3250,1.9320592,-0.30459845,,-0.002000451,0.0053429776
66,1,3300,0.53678894,0.71576583,,-0.0028169155,0.004137159
67,1,3350,0.48129532,0.42830935,,-0.00048935413,0.004237054
