,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,108.03603,187.73364,,0.2620945,4.008235,1.3752241,16.665648
1,1,50,95.306946,63084.25,,0.16234088,3.2150016,1.0176891,10.721979
2,1,100,86.52354,35652.914,,0.039780915,2.764297,0.77257913,7.9523
3,1,150,77.89625,21186.604,,0.15269971,2.4026453,0.6740414,6.0231757
4,1,200,71.31672,14823.043,,0.090912044,2.1716547,0.6222221,4.967616
5,1,250,58.73945,7700.448,,0.05279112,1.8086495,0.46002698,3.4688256
6,1,300,-22.281122,94.79869,,-0.24988022,0.22538984,0.15027787,0.09597401
7,1,350,-27.551435,73.28823,,-0.24859384,0.09684205,0.13712536,0.038638666
8,1,400,-25.791784,69.01463,,-0.25309715,0.111791134,0.09694177,0.022194013
9,1,450,-24.894482,67.91518,,-0.24281567,0.09222126,0.13066265,0.038787276
10,1,500,-27.29407,40.09897,0,-0.12545598,0.07131755,0.067797735,0.013706677
11,2,550,-45.265602,46.972294,,0.009292781,0.018339276,0.017475277,0.0011077002
12,2,600,-45.03128,48.626823,,-0.013619989,-0.0039922,0.026517257,-0.008162364
13,2,650,-41.703613,44.85725,,0.004455507,0.023760319,0.022662595,-0.0064204447
14,2,700,-44.253693,46.17834,,0.008667231,-0.0066701174,0.03866046,0.0038102865
15,2,750,-42.15582,44.341213,,0.05113828,0.047536135,0.033329397,-0.0034805983
16,2,800,-43.478947,41.748787,,0.04405111,-0.0029183626,0.03452404,0.0056463405
17,2,850,-40.80916,42.22646,,0.05649501,0.03778994,0.040309623,-0.0038507693
18,2,900,-38.699833,46.392212,,-0.04767835,-0.029252768,0.028311841,-0.010161538
19,2,950,-38.758713,43.156902,,-0.028143734,-0.012062669,0.017654695,-0.013494097
20,2,1000,-41.569168,38.991093,0,0.07088786,0.020058274,0.027733319,-0.0142105855
21,3,1050,-38.54077,42.441494,,-0.021446913,-0.012634754,0.030338213,-0.020318884
22,3,1100,-38.939865,44.353436,,-0.07947448,-0.065154314,0.016334593,-0.010073759
23,3,1150,-36.84609,41.149788,,-0.026924312,-0.015262485,0.03247241,-0.015049458
24,3,1200,-37.927742,41.712616,,0.011643648,0.013115644,0.027851045,-0.0057643764
25,3,1250,-38.2323,44.581173,,-0.058220625,-0.044875383,0.03960477,-0.001970932
26,3,1300,-38.40875,38.60287,,-0.008624196,-0.02694285,0.015245445,-0.020125963
27,3,1350,-40.16312,40.769722,,-0.010803759,-0.032224774,0.021245375,-0.015552327
28,3,1400,-37.59961,39.881042,,-0.018599778,-0.02567637,0.027489498,-0.014073744
29,3,1450,-36.81931,41.966152,,0.015667021,0.019655466,0.034221746,-0.007881336
30,3,1500,-34.444977,39.58601,0,-0.012369543,0.007005334,0.032585405,-0.0122395195
31,4,1550,-39.426895,45.82313,,-0.02193299,-0.035691738,0.026478022,-0.0056298673
32,4,1600,-42.056854,44.430264,,0.019667983,-0.024127603,0.020194158,-0.016090855
33,4,1650,-42.854492,47.0845,,0.036558747,-0.014198303,0.027051285,-0.0034767352
34,4,1700,-43.298126,46.76094,,0.0018154979,-0.038118124,0.023806572,-0.008186344
35,4,1750,-38.759018,43.22902,,-0.021701217,0.0023641586,0.01019612,-0.009810433
36,4,1800,-39.083916,53.372097,,-0.04327336,-0.036580205,0.04070799,-0.002274502
37,4,1850,-39.492817,44.369255,,-0.02064374,-0.000254035,0.015707456,-0.0063430592
38,4,1900,-38.549217,48.06432,,0.0015478134,0.043809652,0.009247854,-0.0048687607
39,4,1950,-36.40587,43.95963,,0.027945936,0.0345577,0.012909189,-0.0041379966
40,4,2000,-39.520214,45.4298,0,-0.012555093,-0.00050234795,0.025024883,-0.010314919
41,5,2050,-49.10339,108.96013,,-0.05374962,-0.06274748,0.01428137,-0.0015836284
42,5,2100,-50.14662,58.83513,,-0.0068903267,-0.032354712,0.001924485,-0.011902269
43,5,2150,-51.86211,67.60133,,0.028723657,-0.016341567,0.025852315,-0.006543353
44,5,2200,-50.340294,52.248062,,-0.006531596,-0.017125726,0.00044167042,-5.5156648e-05
45,5,2250,-48.728363,90.58951,,-0.050851643,-0.03216648,0.023810752,0.007852331
46,5,2300,-50.150513,61.086845,,0.0022627711,-0.032647848,0.016315982,0.001890935
47,5,2350,-48.32673,61.020554,,0.021119058,-0.0036990643,0.026439436,0.00961896
48,5,2400,-46.64896,76.51548,,0.030492187,0.03772974,0.025375731,-0.00057695806
49,5,2450,-52.617558,68.28177,,0.039589405,-0.011090398,0.020247564,0.0011590719
50,5,2500,-49.03374,62.138298,1,0.03048271,-0.028867483,0.0151580125,-0.00097448006
