,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,216.11877,7495.246,,0.9480208,9.267776,3.9807973,87.22802
1,1,50,190.90672,1761421.6,,0.48106766,7.6052046,2.439782,58.81498
2,1,100,169.58559,1049233.1,,0.48150098,6.672105,1.9657857,45.27905
3,1,150,152.17029,657292.1,,0.39235002,5.9356565,1.4871794,35.73921
4,1,200,135.9425,439853.16,,0.4026323,5.352141,1.4475485,29.138897
5,1,250,113.139275,265041.16,,0.23922205,4.7069097,0.9171783,22.522324
6,1,300,-136.55936,32203.498,,-0.7831452,2.685945,1.1125228,7.4208193
7,1,350,-221.87645,24820.588,,-0.68882364,2.5073843,0.9988477,6.4372563
8,1,400,-412.9575,2345.501,,-0.5136276,1.1704624,0.46358186,1.4199942
9,1,450,-509.4869,1628.8501,,-0.37418294,0.9932196,0.25345227,1.023714
10,1,500,-532.7443,1449.2268,0,-0.31776398,0.9286463,0.20338506,0.9100777
11,2,550,-628.33093,3132.1208,,-0.3030361,0.8843086,0.18026404,0.8280707
12,2,600,-669.1192,3101.9573,,-0.3260212,0.86446214,0.2062853,0.79318804
13,2,650,-694.89294,2958.2114,,-0.36041322,0.8232746,0.22247493,0.71752596
14,2,700,-801.41626,961.10516,,-0.39904523,-0.079861164,0.14417337,-0.017164417
15,2,750,-377.63425,189.78015,,-0.023074538,-0.3168044,-0.029017333,0.057564363
16,2,800,-299.4332,87.59344,,0.09177858,-0.23428416,-0.028714549,0.009469636
17,2,850,-297.6764,90.29687,,0.15411979,-0.19467878,-0.011029873,-0.0069068894
18,2,900,-296.0299,77.26625,,0.12835944,-0.2331065,-0.020804934,0.0077742785
19,2,950,-293.99698,78.93173,,0.12084818,-0.2261343,-0.02023656,0.0047949553
20,2,1000,-290.0007,83.26355,0,0.13143307,-0.20975757,-0.012683202,0.0018450245
21,3,1050,-275.95016,132.78174,,0.045161605,-0.22053325,-0.029987726,0.004067242
22,3,1100,-264.99222,128.63654,,0.013543844,-0.20576382,-0.030723885,-0.0019591935
23,3,1150,-264.52005,130.86937,,0.026695967,-0.18468308,-0.026337184,-0.009529028
24,3,1200,-263.86032,125.832695,,0.036910117,-0.1924119,-0.029212575,-0.0075710006
25,3,1250,-265.9428,133.013,,0.009260535,-0.21008575,-0.020708509,0.0015862957
26,3,1300,-267.49786,124.22178,,0.04997897,-0.19864273,-0.02454314,-0.008550264
27,3,1350,-261.2445,128.60272,,0.05594462,-0.16974843,-0.019945107,-0.013872977
28,3,1400,-260.4402,126.46081,,0.05080819,-0.16916692,-0.023646895,-0.015784405
29,3,1450,-261.1286,122.96646,,0.03257376,-0.19773829,-0.026977092,-0.005765274
30,3,1500,-261.2408,120.68153,0,0.032495975,-0.19348288,-0.02689651,-0.0109103955
31,4,1550,-237.09467,174.17993,,-0.0024938285,-0.083745,-0.02160637,-0.03717553
32,4,1600,-239.21623,179.73682,,-0.009279758,-0.105425,-0.023300711,-0.029943455
33,4,1650,-228.95465,175.28775,,-0.026737481,-0.0766598,-0.01639903,-0.03428123
34,4,1700,-232.01485,171.69191,,0.011455834,-0.072651505,-0.011876758,-0.035604462
35,4,1750,-221.62274,184.11697,,-0.032549202,-0.03441167,-0.0051084533,-0.033755817
36,4,1800,-232.15776,178.1979,,0.03609866,-0.03744006,-0.014152784,-0.039174505
37,4,1850,-229.39476,172.00797,,0.006692648,-0.05498016,-0.021550719,-0.0375384
38,4,1900,-236.75375,174.56454,,0.007566929,-0.09399867,-0.013716187,-0.03299713
39,4,1950,-232.55457,174.78621,,0.005333662,-0.06411791,-0.008705188,-0.03655588
40,4,2000,-238.52412,170.75848,0,0.031996667,-0.09239161,-0.020129029,-0.037444074
41,5,2050,-218.34526,190.39537,,-0.03717038,-0.021286368,-0.0074580573,-0.043255433
42,5,2100,-218.65144,193.06792,,-0.027607113,-0.020085335,-0.0028193705,-0.03736767
43,5,2150,-215.92102,194.60338,,-0.024214983,-0.0010299683,-0.0074227937,-0.03273711
44,5,2200,-212.66428,196.00293,,-0.0018163323,0.032819867,-0.008416928,-0.034316372
45,5,2250,-198.26445,205.14093,,-0.07149625,0.05330479,0.0006452799,-0.02764491
46,5,2300,-218.26422,188.9147,,-0.003482312,-0.0027718544,-0.010545384,-0.04263126
47,5,2350,-207.80586,192.55313,,-0.07232994,-0.0034015179,0.00016093999,-0.040410973
48,5,2400,-203.04292,204.9652,,-0.032008886,0.06695235,0.002292484,-0.0297114
49,5,2450,-212.60391,191.34526,,-0.053132325,-0.015938997,-0.017325211,-0.03766769
50,5,2500,-210.77763,181.0212,0,-0.0067159235,-0.0025777817,-0.019155882,-0.043285273
51,6,2550,-225.80559,218.58754,,-0.009729922,0.0062019825,-0.009467095,-0.03275674
52,6,2600,-220.09956,219.13713,,0.004041314,0.02567184,0.0023341477,-0.028256785
53,6,2650,-246.88898,237.09712,,0.01316154,-0.017004967,-0.0015502721,-0.032387316
54,6,2700,-234.14536,255.8053,,0.066119134,0.0018543005,-0.0067290775,-0.036237106
55,6,2750,-214.71277,227.30624,,-0.034229398,0.030236483,-0.004653778,-0.03674768
56,6,2800,-214.98459,255.7124,,0.033236325,0.06485629,-0.0047774278,-0.025846135
57,6,2850,-218.92035,245.62274,,0.027784705,0.054565072,0.0007082969,-0.027004462
58,6,2900,-220.78032,237.61725,,-0.05457616,-0.017868161,-0.007908467,-0.03147077
59,6,2950,-211.52472,253.4332,,-0.0008959472,0.07167554,-0.0035464987,-0.026833668
60,6,3000,-215.85602,230.54407,0,0.015815675,0.04539275,-0.0031674094,-0.026036993
61,7,3050,-332.7762,470.97723,,0.048804343,-0.046539426,0.0024545938,-0.02967308
62,7,3100,-296.81723,322.80597,,-0.015170753,-0.02313447,-0.006535262,-0.029481217
63,7,3150,-301.3671,640.8528,,-0.026339501,-0.11418259,-0.011666294,-0.0052478835
64,7,3200,-257.74377,513.8701,,-0.011164278,0.073984504,0.014596172,0.014006712
65,7,3250,-270.38193,398.29944,,-0.06267151,-0.031858087,0.016302139,0.0063141063
66,7,3300,-248.39864,426.47485,,-0.0147096515,0.059557796,0.011342429,0.010289967
67,7,3350,-287.39996,382.7674,,0.0013418198,-0.06940532,0.0022942945,-0.00945748
68,7,3400,-275.83267,309.128,,-0.03755951,-0.0071570873,-0.0005002916,-0.006278634
69,7,3450,-257.86862,277.1287,,0.0030587912,0.009238839,-0.0077979416,0.010558754
70,7,3500,-267.28558,309.47086,1,0.031288862,-0.028119564,-0.009210274,-0.007783208
