,k,iteration,H,cost,converged,R1,R2,R3,R4
0,0,0,21.462976,-21.280464,,-0.11764458,-0.27731538,0.23956043,0.18541397
1,1,50,22.931377,56.23469,,-0.14368346,-0.17616498,0.28861302,0.15282547
2,1,100,22.783394,68.161415,,-0.050444305,-0.11193645,0.37824607,0.15409456
3,1,150,22.562832,40.5068,,-0.0727278,-0.13224638,0.2960798,0.12528998
4,1,200,22.359512,38.843147,,-0.00090682507,-0.108053446,0.28769672,0.1672111
5,1,250,22.079853,46.65771,,-0.022960633,-0.15211213,0.29404092,0.1653777
6,1,300,22.016802,47.102814,,-0.016168296,-0.14480221,0.30867395,0.14741279
7,1,350,21.977089,33.70743,,0.009993315,-0.11239672,0.2821248,0.13799189
8,1,400,21.738815,9.681803,,0.06195098,-0.09130657,0.20003843,0.10320392
9,1,450,21.41223,55.192017,,0.063429356,-0.10710907,0.32758793,0.17435311
10,1,500,21.240429,35.6784,0,-0.016052246,-0.14041483,0.27416855,0.13673061
11,2,550,19.724934,328.4696,,0.039940417,-0.12468815,0.27676162,0.15330929
12,2,600,17.98581,270.41428,,0.10787934,-0.08747065,0.24611545,0.12858349
13,2,650,13.30478,228.92575,,0.10295886,-0.005539298,0.24242225,0.10755354
14,2,700,2.075879,131.40039,,0.04842305,0.019711733,0.15302646,0.11598785
15,2,750,-10.008345,20.128283,,0.012843788,0.07991624,0.0049678385,0.034264125
16,2,800,-10.662243,17.244875,,0.056930065,0.058618903,0.0015042797,0.012147635
17,2,850,-9.712627,10.61698,,0.011643171,0.074534655,-0.0029448941,0.0064500123
18,2,900,-9.234577,12.006155,,0.009615064,-0.028898478,-0.00943727,-0.004524689
19,2,950,-8.393562,2.039805,,-0.0042096376,0.052083135,-0.019512922,0.00014221668
20,2,1000,-5.509331,2.9721787,0,0.017287254,0.037302732,-0.0045527406,0.005448073
21,3,1050,-6.437308,0.7823827,,-0.010782599,-0.02454257,-0.025611617,-0.007373657
22,3,1100,-5.59656,0.4482478,,0.012678385,0.006318569,-0.020299781,-0.014786154
23,3,1150,-5.617634,4.8997936,,-0.026636899,-0.05120206,-0.024220172,-0.0032177344
24,3,1200,-4.1531873,2.9615104,,-0.038404495,-0.012530565,-0.009374484,-0.00052347034
25,3,1250,-4.2261353,-0.8235388,,-0.00349015,-0.016961694,-0.023693934,-0.0024278797
26,3,1300,-5.2348866,-1.1431761,,-0.023199886,0.0052889585,-0.026387285,-0.0066346973
27,3,1350,-5.169745,3.024137,,0.0057609677,0.037996173,-0.023487661,-0.0056440867
28,3,1400,-4.36501,-2.1465535,,-0.01569444,-0.008374453,-0.02466597,-0.008005258
29,3,1450,-3.5559618,1.8228889,,0.033087313,-0.00072801113,-0.019451171,-0.010569856
30,3,1500,-3.7212424,0.22542393,0,0.014151514,0.015087843,-0.020510584,-0.005616676
31,4,1550,-0.5022885,89.70308,,0.069518685,0.05643952,0.017927043,0.02392964
32,4,1600,0.09333153,8.393798,,-0.023450404,0.021089435,0.0020646155,0.006617859
33,4,1650,-2.5520997,2.1392465,,0.00037038326,-0.01291275,-0.009881739,0.0003017485
34,4,1700,-0.62926024,6.686263,,-0.020130128,-0.028767228,-0.00046964735,0.0029567704
35,4,1750,-0.58333325,37.20996,,0.052525163,-0.0009835958,0.01977671,0.010416254
36,4,1800,-1.3196688,2.8214893,,0.004991472,-0.017954111,-0.008923721,0.002167657
37,4,1850,-2.435671,21.188805,,-0.032350987,-0.04601884,-0.0051299967,0.0048652217
38,4,1900,-1.7635669,19.69267,,-0.051383406,-0.022066355,0.003203109,-0.009814225
39,4,1950,-2.2422378,3.6617186,,-0.019619554,-0.017469525,-0.0015833937,-0.0050997883
40,4,2000,-2.607879,13.802795,1,-0.0042126775,-0.033744216,0.011464365,0.00834965
